nbdates	date	aot_440_daily	pm10	angstrom440_870	angstrom440_675
29	2012-01-26	0.0637054828	14.500	0.5825350345	0.6462937241
16	2012-01-27	0.0715651875	14.917	0.4168530000	0.4715765625
33	2012-02-02	0.0978809091	20.583	0.2416818182	0.2877790909
24	2012-02-04	0.0903667917	18.042	0.3276947083	0.3907942083
16	2012-02-05	0.0868122500	17.458	0.3544850000	0.4126560000
43	2012-02-06	0.0848467907	21.167	0.2677319535	0.3299330233
27	2012-02-09	0.0904625556	17.458	0.3925180000	0.4646411481
33	2012-02-12	0.0720370000	16.792	0.2424635758	0.3096151818
35	2012-02-13	0.0503191429	15.708	0.4822843714	0.5886719714
52	2012-02-14	0.0546263462	15.708	0.4686787500	0.5563113846
14	2012-02-15	0.0962652857	22.292	0.3610816429	0.4589355714
31	2012-02-16	0.0887478710	21.917	0.3698670968	0.4584384516
19	2012-02-17	0.0813912632	23.625	0.5008426842	0.5931453158
43	2012-02-18	0.0462462093	16.250	0.7433071628	0.8190550233
43	2012-02-19	0.0535190000	15.333	0.6410383023	0.7052046512
18	2012-02-21	0.0631097778	13.500	0.4652442778	0.5792108333
37	2012-02-23	0.0779402162	17.167	0.2920812703	0.3684351081
13	2012-02-25	0.1170314615	18.042	0.3790768462	0.4720393846
31	2012-02-26	0.1124279032	21.667	0.1552248387	0.1955664516
15	2012-03-05	0.1004768000	19.667	0.1984500000	0.2469692000
17	2012-03-06	0.1599690588	28.750	0.0940605882	0.1246051765
17	2012-03-07	0.1729202941	54.167	0.1552698824	0.1608913529
30	2012-03-08	0.1036389667	24.250	0.2263401667	0.2883941000
35	2012-03-13	0.1013563429	16.875	0.7317996286	0.8478997714
13	2012-03-14	0.0902045385	16.208	0.4089886923	0.4915989231
22	2012-04-10	0.0857833636	15.375	0.6070218182	0.7929157727
12	2012-04-11	0.1021618333	17.208	0.4384453333	0.5845695000
15	2012-04-12	0.1217634667	18.417	0.3802946667	0.5355936000
20	2012-04-13	0.1204777500	17.125	0.5568481500	0.7206976000
19	2012-04-22	0.0963667895	12.333	0.5780987895	0.7707507368
30	2012-04-23	0.1180715333	17.250	0.4312574667	0.5986425000
13	2012-04-27	0.0806386154	15.042	0.6446393077	0.8338138462
21	2012-04-28	0.0864518571	14.667	0.3694271429	0.5141368095
18	2012-04-30	0.1196756111	18.542	0.3774115556	0.5343745000
24	2012-05-15	0.1398699167	15.542	0.5175785417	0.6480789583
15	2012-05-18	0.2324870667	38.125	0.3187170000	0.4116603333
13	2012-05-20	0.1866546923	31.292	0.3229548462	0.4137751538
25	2012-05-21	0.2377381600	38.000	0.2268286000	0.2969775600
25	2012-05-22	0.2103266400	44.208	0.2166760800	0.2877574000
14	2012-05-23	0.2287218571	48.083	0.2291257143	0.3015796429
29	2012-05-24	0.1332188276	29.708	0.3049984138	0.4235360345
29	2012-05-25	0.1534676207	20.875	0.3449275862	0.4807378276
34	2012-05-27	0.1065330000	12.167	0.6417984706	0.8358040294
33	2012-05-28	0.1873906364	29.125	0.3323218182	0.4191749394
38	2012-05-29	0.2324328158	44.792	0.1383046316	0.2046754211
13	2012-05-30	0.3116354615	82.542	0.1397329231	0.1614142308
13	2012-06-01	0.4409334615	71.917	0.0842831538	0.0279750769
20	2012-06-02	0.4130533500	82.458	0.1123802500	0.0769233500
44	2012-06-03	0.4584889318	64.208	0.1567374318	0.1123188409
56	2012-06-04	0.3276988214	71.625	0.1646953571	0.0988413929
35	2012-06-05	0.0953570286	29.292	0.2711932286	0.2114793714
22	2012-06-07	0.2873090000	46.636	0.0595898636	0.0460882727
35	2012-06-09	0.1217313714	24.750	0.2766925429	0.2240146000
25	2012-06-10	0.1665230000	36.583	0.0942517600	0.0628522000
17	2012-06-12	0.3693060000	61.125	0.0644701176	0.0302416471
24	2012-06-17	0.5162866667	51.750	0.0179082083	-0.0163248333
22	2012-06-18	0.2608945455	39.917	0.0674421364	0.0603160000
12	2012-06-19	0.2253115833	25.333	0.0406956667	0.0156591667
32	2012-06-21	0.4930799688	56.857	0.0403618438	0.0077432500
40	2012-06-22	0.4456202250	54.542	0.0599224750	0.0217932250
25	2012-06-23	0.0967768800	21.000	0.1946223200	0.1631223600
47	2012-06-24	0.1431493830	20.583	0.1098574468	0.0444855957
26	2012-06-25	0.2278875769	29.542	0.0961415769	0.0186970769
20	2012-06-26	0.4941088500	56.083	0.1726862000	0.1262472000
24	2012-06-27	0.5211415417	67.667	0.0890012083	0.0556170417
30	2012-06-28	0.1752485333	35.208	0.1743716333	0.1128676667
39	2012-06-29	0.2100028718	30.792	0.1316308718	0.0668845385
14	2012-06-30	0.1711039286	30.833	0.1270411429	0.1060041429
12	2012-07-03	0.3255380000	60.333	0.0658664167	0.0592174167
15	2012-07-05	0.5474586000	63.042	0.0938440000	0.0633090000
43	2012-07-08	0.0471269070	12.208	0.2708686744	0.1050467674
30	2012-07-09	0.1862132667	39.667	0.1008384667	0.0588838000
19	2012-07-10	0.3797505789	69.417	0.0544279474	0.0004436842
14	2012-07-11	0.3647162143	45.417	0.0971552143	0.0685280714
13	2012-07-12	0.1319934615	21.417	0.2267232308	0.1793604615
21	2012-07-13	0.0527752857	13.125	0.0338786190	-0.2279449048
28	2012-07-16	0.4500082500	48.542	0.1381830000	0.1031375000
15	2012-07-17	0.2632808667	24.292	0.1851973333	0.1781850667
17	2012-07-23	0.3128811176	43.083	0.1895730000	0.1694147059
40	2012-07-24	0.3690484750	60.333	0.1143194000	0.0716471000
41	2012-07-25	0.3353435610	52.708	0.1637185122	0.1176601220
17	2012-07-26	0.3070975882	50.208	0.1731615294	0.1438580000
33	2012-07-27	0.1487849091	34.875	0.2059685455	0.1405022424
24	2012-08-01	0.4140731250	34.708	0.1154346250	0.0824649167
19	2012-08-02	0.2857838947	32.125	0.1447618421	0.0975128947
15	2012-09-06	0.2866475333	44.875	0.2181252667	0.1615328000
51	2012-09-07	0.2489450784	47.500	0.2841593529	0.2495464510
42	2012-09-08	0.2055012857	42.708	0.1192497381	0.0454917381
23	2012-09-09	0.0956817826	18.875	0.2490086522	0.1246403043
16	2012-09-10	0.0720448750	19.958	0.2807618125	0.2372083750
22	2012-09-13	0.0560087273	13.333	0.7574335000	0.5250399545
41	2012-09-14	0.0325915854	13.833	0.9271977561	-1.0083331951
44	2012-09-15	0.0280740227	12.542	0.1456085682	-0.2653921591
14	2012-09-16	0.0841194286	13.917	0.3818580000	0.3856492857
15	2012-09-19	0.0757010000	11.375	1.0951760667	0.8914023333
27	2012-09-20	0.1644941852	35.083	0.2724004815	0.1976964444
31	2012-09-21	0.1749617742	47.417	0.1028679032	0.0204861935
23	2012-09-22	0.2681861304	45.458	0.2708532174	0.2229033478
24	2012-09-27	0.0906636250	17.783	0.5684596667	0.3156152500
23	2012-09-28	0.0744338261	14.792	0.8338501739	0.7305025217
38	2012-09-29	0.1032444211	14.792	0.9788343947	0.8377924211
22	2012-09-30	0.0397925000	13.583	0.1511198636	-0.0636565455
15	2012-10-01	0.0560389333	18.500	0.1637219333	0.1268533333
22	2012-10-07	0.1971373636	19.125	0.3802613182	0.3561588182
18	2012-10-20	0.0435979444	26.333	0.1783861667	0.0875376667
42	2012-10-21	0.0178438095	19.042	-0.2809077381	-0.7169964286
34	2012-10-22	0.0195607353	18.708	-0.0264163235	-0.4556004706
24	2012-10-23	0.0356499583	17.391	0.5648922917	0.3114703333
37	2012-10-24	0.0281960811	13.750	0.1664428919	-0.0774017297
39	2012-10-25	0.0419833333	15.708	0.1726128718	0.1079994615
22	2012-10-27	0.0890810909	13.125	0.0995017727	0.0853888636
37	2012-10-29	0.0564565135	17.583	1.1523991081	0.9850627027
35	2012-10-30	0.0705162571	16.500	0.3224756857	0.2120286000
35	2012-10-31	0.1014299429	15.667	1.2592129143	1.2667296571
40	2012-11-01	0.1506571750	18.333	0.0884002500	0.1042041750
33	2012-11-02	0.1105481818	18.083	0.3339516364	0.3597045758
20	2012-11-04	0.0288182000	11.227	0.3164199000	0.2400329500
41	2012-11-05	0.0343546829	9.435	0.3057561220	0.1962038537
27	2012-11-06	0.0342195926	11.667	0.0793862593	-0.0407809259
17	2012-11-07	0.0360478824	14.083	0.0795125294	0.0581647059
41	2012-11-08	0.0394362927	14.042	0.3813016098	0.3614780244
34	2012-11-09	0.0736813824	14.500	0.8198429118	0.8707079118
21	2012-11-10	0.0694534286	17.792	0.9979760476	1.0317731429
33	2012-11-15	0.0506346364	16.917	0.2625519697	0.2493022121
22	2012-11-16	0.0215806364	11.500	0.0007762273	-0.2655426818
18	2012-11-18	0.0633242778	15.208	-0.0848322222	-0.1817794444
28	2012-11-19	0.0607660357	15.684	0.3582387143	0.3447521071
33	2012-11-20	0.0453257273	14.400	0.0759610303	-0.0280790909
45	2012-11-22	0.0402400889	51.227	0.5279933778	0.4892176667
16	2012-11-23	0.0473040625	31.042	0.5630665625	0.5552752500
40	2012-11-24	0.0299506500	39.208	0.1976544250	0.0124858250
39	2012-11-25	0.0559569744	42.458	0.1808462821	0.1243407436
27	2012-11-27	0.0515565185	54.375	-0.0941216296	-0.1249051852
27	2012-11-28	0.0395621481	60.542	0.0205365926	-0.0002788889
27	2012-11-29	0.0560892963	49.833	0.5602607778	0.5961654815
21	2012-11-30	0.1078066190	63.083	0.1546540476	0.2120270000
21	2012-12-02	0.0841732381	11.750	0.3360738571	0.4516696190
17	2012-12-03	0.0539585294	13.000	1.0203333529	0.9634772353
18	2012-12-09	0.0760784444	14.727	0.0944911111	0.1197515000
15	2012-12-10	0.0847638667	24.250	0.0713217333	0.1105565333
24	2012-12-11	0.0864324583	49.375	-0.0149447083	-0.0005090000
24	2012-12-12	0.1029354583	62.750	-0.0695068750	-0.0806181667
29	2012-12-14	0.0889005517	108.556	-0.0081646552	-0.0140058966
23	2013-02-23	0.0384784348	11.142	0.1693142174	0.2118794348
40	2013-02-24	0.0718777250	15.159	0.6755108000	0.7664234750
38	2013-02-25	0.0786392368	16.250	0.3910245789	0.4895120000
45	2013-02-26	0.0588589111	14.833	0.0921542222	0.0983905778
41	2013-02-27	0.0790011951	13.771	0.3620567073	0.4090435854
43	2013-02-28	0.0795591395	15.563	0.3848576977	0.4341230698
41	2013-03-01	0.0583651220	15.083	0.6046233171	0.6704002683
42	2013-03-03	0.0795673810	14.821	0.4512473810	0.4988714048
32	2013-03-04	0.0522813125	17.004	0.3616179063	0.3943989375
14	2013-03-05	0.1168865000	21.925	0.6329346429	0.7102459286
36	2013-03-06	0.1290164444	19.625	0.8085892778	0.8637362222
17	2013-03-07	0.1371923529	22.788	0.6141932941	0.6386252941
19	2013-03-08	0.2234954737	27.113	1.2272870000	1.2364877368
31	2013-03-09	0.0990756129	18.663	0.8530011935	0.9046495806
45	2013-03-15	0.0476486444	19.100	0.4317882444	0.4830584000
19	2013-03-19	0.0631543684	12.365	0.2280091053	0.2882262105
14	2013-03-20	0.0493219286	14.713	0.3630216429	0.4409126429
28	2013-03-23	0.0798540357	28.617	0.2436312857	0.2688502143
15	2013-03-24	0.0704340000	20.033	0.6680648000	0.8299924667
32	2013-03-26	0.0347177188	15.137	0.0695908438	0.0386852500
24	2013-03-27	0.0718901667	17.175	0.0593470833	0.0824823750
36	2013-03-28	0.0583706944	18.438	0.1218887500	0.1480979444
17	2013-03-29	0.1048834706	17.117	0.4479330000	0.5435888235
13	2013-03-31	0.1243741538	14.796	0.5575706923	0.5904580769
20	2013-04-02	0.1030511000	25.758	0.0067782500	0.0032121500
20	2013-04-03	0.1113725500	20.904	0.2444720500	0.2886399000
12	2013-04-05	0.0756629167	14.010	0.1033477500	0.1881350833
21	2013-04-06	0.0497915238	12.746	-0.0137688571	0.0042772381
13	2013-04-08	0.0526624615	15.896	-0.1359466154	-0.1766981538
17	2013-04-09	0.0585029412	13.908	-0.0381958235	-0.0733696471
27	2013-04-10	0.0639556667	15.708	0.2651231111	0.3533920741
25	2013-04-11	0.0487908400	13.533	0.2186500400	0.2790915200
33	2013-04-12	0.0341020606	11.375	0.1508054545	0.1102463030
12	2013-04-13	0.0636148333	16.058	0.0812328333	0.1121775833
33	2013-04-14	0.0563686970	13.800	0.0690881515	0.0891544545
33	2013-04-15	0.0660541212	20.382	0.1420990909	0.1674484545
12	2013-04-22	0.2087071667	20.735	0.3470235000	0.3915675833
13	2013-04-23	0.1337478462	15.950	0.3671021538	0.4336148462
17	2013-04-26	0.0974645882	9.935	0.6094368824	0.7512704706
29	2013-04-27	0.0356424138	11.492	0.6249683793	0.5994106897
24	2013-04-29	0.0696280417	14.071	0.4982508333	0.5551135000
22	2013-05-04	0.2592628182	22.571	0.1881833636	0.2270678636
33	2013-05-06	0.2407137879	38.746	0.5165584242	0.5404982727
40	2013-05-07	0.1787391000	38.607	0.4944047250	0.5024007750
17	2013-05-11	0.1977767647	18.771	0.1962947647	0.2189825882
18	2013-05-12	0.1891363889	12.867	0.2943413889	0.2889513889
16	2013-05-13	0.1540445000	12.379	0.2570380000	0.2867738750
42	2013-05-16	0.1440744762	19.354	0.3104681905	0.3136280952
15	2013-05-17	0.1480890667	14.200	0.4146038667	0.4672997333
16	2013-05-23	0.1292968125	18.608	0.2832433125	0.3713511250
14	2013-05-26	0.1310035000	16.586	0.2896961429	0.3656860000
18	2013-05-29	0.2805656667	37.538	0.1909717778	0.1797313333
20	2013-05-30	0.3783057500	46.196	0.0969061000	0.0998772000
21	2013-05-31	0.3813623333	32.688	0.1096596190	0.0868083810
29	2013-06-01	0.2912736207	28.971	0.1432433793	0.1292320000
30	2013-06-02	0.2874916000	30.367	0.1381849333	0.1223554000
24	2013-06-04	0.7649556667	44.008	0.0649950417	0.0386711250
31	2013-06-06	0.1937340645	22.042	0.1985023548	0.1974425161
14	2013-06-15	0.6754598571	54.500	0.0537067143	0.0292355000
13	2013-06-16	0.6464968462	43.167	0.0877046154	0.0666775385
20	2013-06-20	0.4617183500	41.746	0.1181958500	0.1031153500
21	2013-06-21	0.1012673810	14.271	0.3773237619	0.4586128095
25	2013-06-22	0.1373722000	21.396	0.2021275200	0.2214576000
16	2013-06-23	0.2392828750	38.858	0.1137594375	0.1075693750
22	2013-06-24	0.1918264545	32.483	0.1399436364	0.1362301364
20	2013-06-27	0.3893632000	41.421	0.0948169500	0.0897023000
21	2013-06-28	0.3497958095	44.025	0.1488877143	0.1387560952
12	2013-07-02	0.1205088333	17.871	0.3283739167	0.4133382500
25	2013-07-03	0.1108397600	18.971	0.2469730400	0.3014341200
23	2013-07-04	0.4083523913	49.800	0.1659667826	0.1758177391
13	2013-07-05	0.3062229231	36.875	0.2243923077	0.2506109231
40	2013-07-06	0.1542874250	21.483	0.2602638500	0.2891228750
13	2013-07-08	0.3413442308	23.288	0.1248010000	0.1209948462
16	2013-07-10	0.5742135000	43.858	0.1250631250	0.1034822500
30	2013-07-11	0.4786106000	51.329	0.1719884667	0.1560399333
20	2013-07-12	0.3551513500	29.846	0.2675399500	0.2685043000
22	2013-07-13	0.1947492273	20.904	0.3100439545	0.2900645000
25	2013-07-14	0.1098358800	12.321	0.2901597200	0.2863713600
20	2013-07-18	0.3977146500	42.035	0.1055523000	0.1108817000
22	2013-07-19	0.3224055455	58.504	0.1106720455	0.1142822727
18	2013-07-20	0.1967698333	35.583	0.1793048889	0.1992567778
13	2013-07-23	0.4574896154	53.025	0.1979479231	0.2047196154
23	2013-07-24	0.4271945652	60.263	0.2199164348	0.2270297826
13	2013-09-07	0.4045694615	21.867	0.2290566923	0.2060450769
15	2013-09-08	0.5619813333	61.388	0.0854539333	0.0839652000
28	2013-09-09	0.2970703214	48.963	0.2503095714	0.2593495357
18	2013-09-10	0.0772317222	11.771	0.4790118333	0.5710022222
34	2013-09-14	0.0812960294	14.463	0.3843761176	0.4177692353
21	2013-09-15	0.1454218571	13.846	0.1039712857	0.1349777143
33	2013-09-20	0.1509092424	53.908	0.2431547273	0.2067740303
22	2013-09-30	0.3458520909	65.704	0.1868276818	0.1576626818
18	2013-10-01	0.2351162222	42.488	0.2062865556	0.1744316111
30	2013-10-02	0.0533403000	12.325	0.3663437667	0.3165864333
17	2013-10-03	0.1046975882	15.800	0.1463744706	0.0748082353
38	2013-10-04	0.0473883684	11.088	0.2793423421	0.1560777368
28	2013-10-11	0.0334106786	14.033	0.3482803929	0.2399648571
30	2013-10-12	0.0378820667	12.900	0.2611772000	0.1635091333
21	2013-10-13	0.2336016190	51.921	0.0482774762	0.0023396667
27	2013-10-14	0.1144307037	36.179	0.0905957778	0.0512232222
35	2013-10-15	0.0563434571	16.033	0.1719438286	0.1160296000
22	2013-10-16	0.0595259091	16.333	0.2034189091	0.1507107727
32	2013-10-17	0.0376475625	14.750	0.3792735938	0.2568271875
24	2013-10-18	0.0636869167	16.275	0.5826603750	0.5624220417
12	2013-10-19	0.0539320833	11.165	0.3315838333	0.3250877500
12	2013-10-24	0.1837306667	29.579	0.0810653333	0.0557011667
22	2013-10-25	0.2121285455	38.804	0.0943969091	0.0643970000
20	2013-10-27	0.0887567000	20.158	0.0751065000	0.0374303000
38	2013-10-29	0.1736346579	44.792	0.0933176053	0.0709024211
33	2013-11-05	0.0417273636	16.008	0.1207690000	-0.0071336061
23	2013-11-06	0.0334495217	18.761	0.2566696522	0.0645510000
53	2013-11-08	0.0351478113	20.392	0.5278125094	0.4143488302
36	2013-11-09	0.0454566111	17.746	0.2275367500	0.1669580833
28	2013-11-10	0.1548340357	39.175	0.2359695000	0.2156795357
16	2013-11-12	0.1088935625	26.054	-0.0146312500	-0.0749837500
27	2013-11-13	0.0692635556	23.625	-0.0056530000	-0.0604145556
22	2013-11-14	0.0551920455	19.700	0.0569567273	-0.0182226364
31	2013-11-15	0.0374630323	18.475	0.2219683871	0.1527415806
28	2013-11-17	0.0550745357	19.054	0.9693604286	0.8087173214
21	2013-11-18	0.0565216190	23.021	1.0030898095	0.9121631429
41	2013-11-19	0.1126264878	22.896	1.4541997805	1.3932143171
24	2013-11-20	0.0691672083	18.708	1.2989123333	1.2771020417
14	2013-11-21	0.0591607143	18.396	0.8514851429	0.8928936429
31	2013-11-22	0.0483279032	24.354	0.6795460000	0.6543885161
23	2013-11-23	0.0513424783	25.629	0.7825680435	0.7669394783
24	2013-11-24	0.0397811250	20.117	0.2678167917	0.2222668750
14	2013-11-25	0.0503438571	24.221	0.1245167857	0.0517346429
16	2013-11-26	0.0759939375	23.746	0.1717520625	0.1236796875
38	2013-11-27	0.0631048947	25.871	0.0777816842	0.0005308947
22	2013-11-28	0.0584305000	27.158	0.0919898636	0.0397318636
22	2013-11-29	0.0649131364	30.175	0.1488988182	0.0705870000
26	2013-11-30	0.0422663462	22.508	0.3345081538	0.2168421538
21	2013-12-02	0.0428978571	20.986	0.3244348095	0.2368780952
20	2013-12-04	0.0405993000	19.158	0.4514081000	0.3827900000
13	2013-12-05	0.0414574615	22.646	0.4701915385	0.3830800000
14	2013-12-06	0.0360114286	21.738	0.2533220000	0.1184549286
22	2013-12-09	0.0925872727	30.309	0.0023798182	-0.0514616818
25	2013-12-10	0.0986328800	30.454	0.0086753600	-0.0514486400
18	2013-12-12	0.1045404444	31.513	0.0142022222	-0.0111521667
17	2013-12-13	0.0865931176	28.021	-0.0267489412	-0.0886538235
28	2013-12-14	0.0955033929	28.671	-0.0249596071	-0.0980590357
24	2013-12-15	0.1244405833	29.133	-0.0493193333	-0.0946155833
21	2013-12-17	0.0924362381	32.179	-0.0884421905	-0.1531385714
19	2013-12-19	0.0905715263	27.513	-0.0193274211	-0.0516557368
17	2013-12-21	0.1022010000	30.504	-0.0369457059	-0.0806311176
18	2013-12-23	0.0706242222	27.225	0.0628520000	-0.0061663333
15	2013-12-27	0.1118370667	29.788	0.2393846667	0.2570943333
25	2013-12-28	0.0957010800	28.267	0.1505400400	0.1460316400
14	2013-12-29	0.0762937143	24.058	0.0789970714	0.0296545000
17	2013-12-30	0.0965108235	26.763	0.1744862353	0.1496157647
16	2014-01-01	0.0616288750	21.963	0.1280076250	0.0673971875
30	2014-01-02	0.0700954333	25.600	0.0064389333	-0.0770981333
28	2014-01-03	0.0600300000	23.442	0.0441727143	-0.0422827857
12	2014-01-05	0.0850013333	33.854	-0.0336192500	-0.0824091667
20	2014-01-06	0.0578157500	26.904	-0.0186694000	-0.1074273500
19	2014-01-07	0.0997218421	30.038	0.1359097895	0.0893583158
18	2014-01-09	0.0909839444	27.442	-0.0424453889	-0.0881671667
17	2014-01-10	0.0929700000	30.575	0.0090925294	-0.0315261176
19	2014-01-11	0.0749917895	25.413	0.0042154737	-0.0665936316
33	2014-01-12	0.0577280606	23.542	0.0125337273	-0.0773777576
13	2014-01-13	0.0541608462	22.721	0.0802732308	-0.1024376154
42	2014-01-14	0.0507404286	22.483	0.1567780476	0.0687365714
21	2014-01-15	0.0534930476	20.454	0.2319119048	0.1228145714
30	2014-01-16	0.0493961000	22.642	0.1076925667	-0.0296844000
38	2014-01-17	0.0426066316	20.613	0.1628566579	0.0508618421
32	2014-01-18	0.2416327500	43.413	0.3373198438	0.3200305625
16	2014-01-19	0.2870425000	49.650	0.3949515625	0.4000979375
31	2014-01-20	0.1862977742	34.433	0.4167104194	0.4080086129
23	2014-01-21	0.0595539130	27.917	0.1005973478	0.0538323913
24	2014-01-22	0.0777625833	24.767	0.0361274167	-0.0148929167
27	2014-01-23	0.0385075185	15.778	0.2009588148	0.1031660370
22	2014-01-25	0.0901361818	16.708	-0.0033082273	-0.0418093182
21	2014-01-27	0.0845862381	20.088	-0.0634668571	-0.1308451905
21	2014-01-28	0.0863983333	20.096	-0.0861219048	-0.1606915714
21	2014-01-30	0.0816619048	17.204	-0.0816104286	-0.1836018095
18	2014-01-31	0.0881640556	17.683	0.0178992222	-0.0409367222
29	2014-02-01	0.0602073103	16.658	0.0479327931	-0.0138375172
40	2014-02-02	0.0757883250	19.167	0.0110652500	-0.0500801750
20	2014-02-03	0.0761756500	19.908	-0.0237606000	-0.0739152500
13	2014-02-06	0.0695680769	15.354	0.1378975385	0.0488972308
12	2014-02-07	0.0971070000	17.417	0.1829476667	0.1604867500
19	2014-02-08	0.0881169474	17.888	0.0471139474	0.0339755789
28	2014-02-10	0.0910478929	20.325	0.0308055000	-0.0287099643
18	2014-02-11	0.0989907222	17.795	0.0288452778	0.0115731667
13	2014-02-12	0.1452186923	21.929	0.0999585385	0.0888071538
14	2014-02-13	0.2786764286	23.496	0.5514438571	0.5484414286
20	2014-02-14	0.1404989000	23.554	0.2037115000	0.1838928000
32	2014-02-15	0.1419749063	23.104	0.0984899375	0.0551252500
26	2014-02-16	0.1476338077	20.792	0.1122992308	0.0697171923
16	2014-02-17	0.0570711250	16.367	0.0118175000	-0.1175498750
15	2014-02-18	0.0633429333	16.520	0.0732337333	0.0445120000
14	2014-12-12	0.0673779286	30.138	0.1490576429	0.2178181429
19	2014-12-13	0.0686861053	24.470	0.2014061053	0.2584734211
30	2014-12-14	0.0620509000	21.544	0.4619882333	0.5569125000
41	2014-12-15	0.0591913415	19.727	0.6162443659	0.7218834390
21	2015-01-05	0.1143360952	28.200	0.0574733333	0.0558993333
19	2015-01-07	0.1183960000	25.504	0.0363699474	0.0270783158
25	2015-01-08	0.0779990400	23.009	0.0758268400	0.0893104800
38	2015-01-09	0.0645690789	20.346	0.1801805263	0.2045320526
18	2015-01-10	0.1126424444	34.776	0.0508272778	0.0649588333
29	2015-01-11	0.0897211724	16.574	0.0271019310	0.0522408966
16	2015-01-12	0.1045890000	13.558	0.0077777500	0.0100921875
17	2015-01-15	0.1007308824	7.114	0.0620364706	0.0972788824
14	2015-01-19	0.0796665000	19.227	0.2072915714	0.2818552857
29	2015-01-20	0.0647227241	19.471	0.2616564483	0.3480159310
40	2015-01-21	0.0371013500	14.495	0.5771607250	0.7272205250
38	2015-01-22	0.0761428158	18.465	0.1884659737	0.2310433947
15	2015-01-23	0.0834968000	18.867	0.2423677333	0.2919571333
29	2015-01-25	0.0518022414	21.913	0.6464943448	0.7564618276
23	2015-01-26	0.0664761739	24.354	0.1779033913	0.2463527826
33	2015-01-27	0.0635907879	26.296	0.2075457273	0.2724642424
42	2015-01-28	0.0595293333	17.158	0.3338945714	0.4309234762
56	2015-01-31	0.0594232143	21.850	0.3510414643	0.4434560357
14	2015-02-01	0.0534211429	20.025	0.5071637143	0.6310020714
29	2015-02-02	0.0513845862	13.729	0.4234481034	0.5049110345
20	2015-02-03	0.1317037500	28.250	0.1523109000	0.1505510000
19	2015-02-25	0.0619224211	20.742	0.3621169474	0.4455501053
13	2015-02-26	0.0706349231	20.300	0.1431443846	0.1744706154
26	2015-02-27	0.0630067692	22.538	0.0876170000	0.0967572692
19	2015-03-01	0.0951356842	23.221	0.0340191053	0.0429470526
16	2015-03-04	0.0997799375	28.329	0.0665095000	0.0646205000
18	2015-03-06	0.1009923333	25.650	0.2646294444	0.3427025556
15	2015-03-07	0.0771159333	22.483	0.1586222667	0.2202548000
24	2015-03-10	0.1361053333	24.875	0.1865775000	0.2421939167
53	2015-03-16	0.1560889811	48.779	0.2743958113	0.3269705660
24	2015-03-22	0.0539632083	22.617	0.6083024167	0.7604700833
29	2015-03-23	0.0442946207	24.500	0.4979308276	0.6572965862
21	2015-03-24	0.0560321429	27.238	0.4079171429	0.5615783333
31	2015-03-26	0.0705200000	25.346	0.4383870645	0.5831839032
18	2015-03-27	0.0648472222	28.371	0.2458943333	0.3587877222
27	2015-03-28	0.0735006667	29.054	0.2877968889	0.3963520370
22	2015-03-29	0.0835506364	27.829	0.2796122727	0.3745181364
35	2015-03-30	0.0669232000	26.004	0.3652554857	0.4872799714
15	2015-04-01	0.0723906000	22.733	0.4050442000	0.5443909333
12	2015-04-07	0.0660155000	30.979	0.4007147500	0.5225427500
19	2015-04-12	0.1116555789	40.954	0.1238023158	0.2125356842
19	2015-04-20	0.1137376842	25.182	0.3387876316	0.4249631053
17	2015-05-17	0.3377785882	58.446	0.1580680000	0.1584871176
21	2015-05-20	0.3775469048	58.233	0.1681265714	0.1860347143
25	2015-05-21	0.4531258800	86.021	0.1433971200	0.1373086000
28	2015-05-22	0.4317800357	87.879	0.0979111786	0.0966471786
20	2015-05-23	0.3718589000	76.963	0.1385858500	0.1351237000
38	2015-06-03	0.1463917632	29.908	0.3370053947	0.4118227895
21	2015-06-04	0.1851229048	40.900	0.2607439524	0.3121303810
27	2015-06-07	0.3977044444	53.621	0.1264305185	0.1242418148
12	2015-06-09	0.2176324167	24.842	0.1795693333	0.2051939167
26	2015-06-14	0.3413888077	45.736	0.1208967692	0.1287444231
28	2015-06-15	0.4118380714	49.567	0.1448248929	0.1504349286
13	2015-06-18	1.0949248462	68.458	0.0566541538	0.0363232308
27	2015-06-19	0.7272398148	45.238	0.0802139630	0.0660925185
45	2015-06-20	0.1852341111	35.971	0.2208935778	0.2619211111
38	2015-06-24	0.5286207368	83.033	0.1134566316	0.0952932895
15	2015-06-25	0.1040118000	33.892	0.2485298000	0.3399737333
12	2015-06-28	0.5475605833	62.878	0.0917915000	0.0853425833
14	2015-07-03	0.3181642143	68.073	0.0835763571	0.1082423571
19	2015-07-06	0.3469492632	51.906	0.0890641579	0.0827201579
19	2015-07-10	0.1572857895	23.250	0.2240196842	0.2588106316
14	2015-07-15	0.3363058571	50.010	0.2006595714	0.2261840000
34	2015-07-24	0.1511787353	39.207	0.3337316471	0.4275206471
14	2015-07-25	0.2282207143	61.145	0.1776966429	0.2038759286
13	2015-07-26	0.3806405385	54.823	0.1069771538	0.1230367692
16	2015-07-27	0.3834290000	46.432	0.1578003750	0.1659643750
13	2015-08-04	0.1245665385	21.598	0.2127159231	0.2767314615
37	2015-08-05	0.0871626486	17.260	0.3329012162	0.4278047027
30	2015-08-06	0.0950932000	15.458	0.3036784333	0.3773111000
14	2015-08-10	0.0722595000	11.950	0.3266789286	0.4524410000
