nbdates	date	aot_440_daily	pm10	angstrom440_870	angstrom440_675
14	2010-05-14	0.1284416429	25.0000000	0.2836112857	0.2836112857
23	2010-05-21	0.1751293913	15.0000000	0.7132677391	0.7132677391
12	2010-05-23	0.2548275833	16.0000000	1.2476888333	1.2476888333
21	2010-06-03	1.2237497143	121.0000000	0.0879090476	0.0879090476
29	2010-06-04	1.1062871724	124.0000000	0.0717211379	0.0717211379
22	2010-06-05	0.6670562727	79.0000000	0.1083132273	0.1083132273
30	2010-06-06	0.5456768667	41.0000000	0.2086741667	0.2086741667
14	2010-06-07	0.1757836429	44.0000000	1.1755389286	1.1755389286
28	2010-06-10	0.3447663929	56.0000000	0.0982842500	0.0982842500
21	2010-06-11	0.1003907619	26.0000000	0.3410006667	0.3410006667
28	2010-06-14	0.0645183214	13.0000000	0.8053999643	0.8053999643
42	2010-06-15	0.0821733810	14.0000000	0.7780892381	0.7780892381
42	2010-06-16	0.1041245476	16.0000000	0.5210532143	0.5210532143
33	2010-06-26	0.0680582424	27.0000000	0.3960337879	0.3960337879
24	2010-06-27	0.1433809167	11.0000000	1.1747316667	1.1747316667
25	2010-06-28	0.2323355600	23.0000000	1.2579257200	1.2579257200
36	2010-06-30	0.0936957222	15.0000000	0.3996886944	0.3996886944
26	2010-07-01	0.6933411154	51.0000000	0.0631948462	0.0631948462
34	2010-07-02	0.7333782353	61.0000000	0.0921976176	0.0921976176
45	2010-07-03	0.6284862667	66.0000000	0.0812390222	0.0812390222
54	2010-07-04	0.3297294630	26.0000000	0.1707192963	0.1707192963
18	2010-07-05	0.1159197778	19.0000000	0.3962720000	0.3962720000
36	2010-07-07	0.5740522500	81.0000000	0.0532236111	0.0532236111
41	2010-07-08	0.3512622195	31.0000000	0.0995133415	0.0995133415
36	2010-07-09	0.1233030278	27.0000000	0.3285505000	0.3285505000
34	2010-07-10	0.3379605588	32.0000000	0.2090312059	0.2090312059
42	2010-07-11	0.6271810952	30.0000000	0.0481027381	0.0481027381
43	2010-07-12	0.3770126744	23.0000000	0.0832636977	0.0832636977
20	2010-07-13	0.3403578500	36.0000000	0.0547604500	0.0547604500
14	2010-07-14	0.3734875000	40.0000000	0.1100985714	0.1100985714
14	2010-07-15	0.4141040714	46.0000000	0.1399383571	0.1399383571
13	2010-07-24	0.3549606154	27.0000000	0.2169967692	0.2169967692
26	2010-07-25	0.3773232308	45.0000000	0.0998976154	0.0998976154
22	2010-07-26	0.1754463636	23.0000000	0.2482051818	0.2482051818
34	2010-07-27	0.1944536765	23.0000000	0.4263420882	0.4263420882
14	2010-07-28	0.1122422143	13.0000000	0.6672835714	0.6672835714
16	2010-08-07	0.3043818125	18.0000000	0.2199479375	0.2199479375
24	2010-08-08	0.1540511250	12.0000000	0.3782895417	0.3782895417
14	2010-08-09	0.1457492857	13.0000000	0.8780606429	0.8780606429
44	2010-08-14	0.0500349773	11.0000000	1.2535181591	1.2535181591
28	2010-08-15	0.1306085714	17.0000000	0.9263926429	0.9263926429
27	2010-08-16	0.0769565185	13.0000000	0.5490224815	0.5490224815
28	2010-08-18	0.4767163571	98.0000000	0.1277298929	0.1277298929
35	2010-08-19	0.4653492286	87.0000000	0.1126094857	0.1126094857
31	2010-08-20	0.0741778387	22.0000000	0.3180065161	0.3180065161
61	2010-08-21	0.0642271639	10.0000000	0.7520939672	0.7520939672
21	2010-08-22	0.0702895714	18.0000000	0.4736597143	0.4736597143
30	2010-08-23	0.0953760000	21.0000000	0.4323347333	0.4323347333
41	2010-08-24	0.3542740244	90.0000000	0.0800230976	0.0800230976
20	2010-08-25	0.1041983500	21.0000000	0.4352835000	0.4352835000
47	2010-08-26	0.0871584255	15.0000000	0.4841063830	0.4841063830
49	2010-08-27	0.1433952653	26.0000000	0.8266910204	0.8266910204
61	2010-08-28	0.0874018525	21.0000000	0.4974508033	0.4974508033
12	2010-09-01	0.1987285000	19.0000000	0.4219270833	0.4219270833
35	2010-09-02	0.1559904857	16.0000000	0.7547161429	0.7547161429
27	2010-09-03	0.5066720000	58.0000000	0.2155333333	0.2155333333
19	2010-09-04	0.4062215789	57.0000000	0.2668453684	0.2668453684
42	2010-09-05	0.1111292143	18.0000000	1.0346140714	1.0346140714
21	2010-09-06	0.0995546190	15.0000000	0.5731071429	0.5731071429
17	2010-09-08	0.1031224706	17.0000000	0.3819929412	0.3819929412
42	2010-09-09	0.0631554286	13.0000000	0.8040995714	0.8040995714
30	2010-09-10	0.0706060000	12.0000000	1.0637710667	1.0637710667
44	2010-09-13	0.0619250000	13.0000000	0.8250484091	0.8250484091
20	2010-09-14	0.0538029000	13.0000000	0.6960477500	0.6960477500
42	2010-09-15	0.0544014286	12.0000000	0.7497294762	0.7497294762
35	2010-09-16	0.0766913143	17.0000000	0.5902428286	0.5902428286
31	2010-09-17	0.3995973226	27.0000000	0.0087863548	0.0087863548
17	2010-09-18	0.3805620588	22.0000000	-0.0077713529	-0.0077713529
39	2010-09-19	0.1099404615	17.0000000	0.8011614103	0.8011614103
21	2010-09-20	0.0653729524	19.0000000	1.1672296190	1.1672296190
16	2010-09-21	0.5345344375	89.0000000	0.0339345625	0.0339345625
25	2010-09-22	0.4469035600	107.0000000	0.0790828400	0.0790828400
20	2010-09-25	0.0794714500	18.0000000	0.8269111500	0.8269111500
16	2010-10-04	0.2179076875	14.0000000	0.8610108750	0.8610108750
16	2010-10-09	0.1045661250	11.0000000	1.1311849375	1.1311849375
26	2010-10-10	0.2882626154	16.0000000	1.0817880000	1.0817880000
29	2010-10-11	0.1000694483	11.0000000	0.7774186552	0.7774186552
26	2010-10-14	0.0790964615	12.0000000	0.4801643846	0.4801643846
25	2010-10-15	0.0898018000	10.0000000	0.9408486400	0.9408486400
20	2010-10-16	0.1042794500	9.0000000	1.1459118000	1.1459118000
33	2010-10-17	0.0298559091	7.0000000	0.9676047879	0.9676047879
23	2010-10-18	0.0471593478	9.0000000	1.3732910435	1.3732910435
38	2010-10-19	0.0324780000	17.0000000	0.6887946053	0.6887946053
34	2010-10-20	0.0412538824	15.0000000	0.7830946765	0.7830946765
13	2010-10-21	0.1386483077	8.0000000	1.7906952308	1.7906952308
27	2010-10-22	0.0331634815	10.0000000	0.9305334815	0.9305334815
31	2010-10-23	0.0659154194	15.0000000	0.7085952581	0.7085952581
42	2010-10-24	0.0790735238	23.0000000	0.3416790714	0.3416790714
22	2010-10-25	0.0881963636	22.0000000	0.3408421818	0.3408421818
26	2010-10-26	0.1099987692	31.0000000	0.5241004615	0.5241004615
19	2010-10-27	0.0943918947	27.0000000	0.2979895263	0.2979895263
30	2010-10-28	0.0948975667	23.0000000	0.4240315333	0.4240315333
18	2010-10-30	0.1261955556	41.0000000	0.2151645556	0.2151645556
20	2010-10-31	0.1545365000	37.0000000	0.1437172000	0.1437172000
38	2010-11-24	0.0950390789	32.0000000	0.2397801579	0.2397801579
41	2010-11-25	0.0272544390	18.0000000	0.2848908780	0.2848908780
21	2010-11-27	0.0675300000	36.0000000	0.3618937143	0.3618937143
16	2010-11-28	0.0534073750	28.0000000	0.3262301250	0.3262301250
20	2010-11-30	0.0588311000	16.0000000	0.7628355000	0.7628355000
28	2010-12-01	0.0771090357	33.0000000	0.3782252143	0.3782252143
31	2010-12-11	0.2055640645	14.0000000	0.8280584194	0.8280584194
17	2010-12-12	0.0844108824	16.0000000	0.7961292941	0.7961292941
36	2010-12-13	0.1067848611	8.0000000	1.0241098056	1.0241098056
23	2010-12-18	0.0641658261	23.0000000	0.3040867826	0.3040867826
32	2010-12-19	0.0758072500	17.0000000	0.4674545938	0.4674545938
19	2010-12-20	0.1030527895	11.0000000	1.1278701579	1.1278701579
52	2010-12-24	0.0603194615	24.0000000	0.9755374231	0.9755374231
15	2010-12-31	0.0739402667	26.0000000	0.4394863333	0.4394863333
13	2011-01-01	0.0519307692	23.0000000	0.4681126154	0.4681126154
24	2011-01-06	0.0802260833	17.0000000	0.7713703750	0.7713703750
12	2011-01-07	0.1867777500	9.0000000	0.9939956667	0.9939956667
25	2011-01-09	0.0860601200	17.0000000	0.4492990400	0.4492990400
22	2011-01-10	0.1577398182	16.0000000	0.3035031364	0.3035031364
36	2011-01-15	0.1283600556	30.0000000	0.5098447778	0.5098447778
44	2011-01-16	0.0718267955	22.0000000	0.5871001364	0.5871001364
30	2011-01-17	0.0726988000	22.0000000	0.1589970000	0.1589970000
26	2011-01-18	0.0869753077	24.0000000	0.1724534231	0.1724534231
29	2011-01-19	0.0781243793	21.0000000	0.1636644483	0.1636644483
39	2011-01-20	0.0502421282	19.0000000	0.3155054615	0.3155054615
20	2011-01-22	0.1166040500	15.0000000	0.5743070000	0.5743070000
28	2011-01-23	0.1719936071	17.0000000	0.7964788214	0.7964788214
43	2011-01-24	0.0764183023	16.0000000	0.3450212326	0.3450212326
32	2011-01-25	0.0750050625	26.0000000	0.2904179063	0.2904179063
30	2011-01-26	0.0775276000	24.0000000	0.5801835000	0.5801835000
25	2011-01-27	0.0781657200	25.0000000	0.3797742400	0.3797742400
35	2011-01-28	0.0858703429	15.0000000	0.5253437143	0.5253437143
46	2011-01-29	0.0658797391	15.0000000	0.7275106087	0.7275106087
13	2011-01-30	0.0502130769	12.0000000	0.6462518462	0.6462518462
47	2011-01-31	0.0601509149	17.0000000	0.4880752553	0.4880752553
27	2011-02-01	0.0710464815	13.0000000	0.6629644815	0.6629644815
27	2011-02-02	0.0712871111	17.0000000	0.8323951481	0.8323951481
34	2011-02-03	0.0669011176	15.0000000	0.5328408529	0.5328408529
13	2011-02-04	0.0596236154	19.0000000	0.4046365385	0.4046365385
24	2011-02-06	0.0859945833	24.0000000	0.0173702500	0.0173702500
25	2011-02-07	0.0976222000	22.0000000	-0.0162302000	-0.0162302000
24	2011-02-08	0.1140023750	24.0000000	0.1473011667	0.1473011667
26	2011-02-19	0.0447127692	20.0000000	0.2479753846	0.2479753846
39	2011-02-20	0.0404098974	16.0000000	0.5613517436	0.5613517436
19	2011-02-22	0.1535022105	46.0000000	0.1882032632	0.1882032632
42	2011-02-23	0.0714195238	32.0000000	0.2707128810	0.2707128810
37	2011-03-02	0.1147114595	16.0000000	0.6357143243	0.6357143243
47	2011-03-03	0.1167362979	16.0000000	0.7601551915	0.7601551915
30	2011-03-04	0.1240192000	25.0000000	0.7416290000	0.7416290000
43	2011-03-05	0.1225570233	19.0000000	0.7492619302	0.7492619302
42	2011-03-06	0.1023051667	21.0000000	0.6841569286	0.6841569286
58	2011-03-08	0.0784952414	21.0000000	0.8361413448	0.8361413448
35	2011-03-09	0.1076616286	19.0000000	0.6138819714	0.6138819714
21	2011-03-10	0.1137709048	17.0000000	0.5572525714	0.5572525714
27	2011-03-11	0.1267359630	18.0000000	0.6561798519	0.6561798519
56	2011-03-12	0.0836941071	27.0000000	0.9007345893	0.9007345893
13	2011-03-13	0.0960406154	20.0000000	0.9357800769	0.9357800769
13	2011-03-15	0.1065663846	15.0000000	0.7791884615	0.7791884615
27	2011-03-16	0.1052241481	16.0000000	0.8152841111	0.8152841111
29	2011-03-17	0.1026468966	17.0000000	0.9475361034	0.9475361034
27	2011-03-18	0.0838663333	10.0000000	1.0079866296	1.0079866296
16	2011-03-21	0.1301988750	22.0000000	0.6974840625	0.6974840625
25	2011-03-22	0.1498931600	29.0000000	0.6973473600	0.6973473600
31	2011-03-23	0.1442040000	31.0000000	0.6325313871	0.6325313871
26	2011-03-24	0.1294790385	20.0000000	0.7689433077	0.7689433077
33	2011-03-25	0.1524387576	13.0000000	0.9875539697	0.9875539697
21	2011-03-26	0.1333719048	16.0000000	0.8390400000	0.8390400000
33	2011-03-27	0.1337024848	16.0000000	1.0087029697	1.0087029697
33	2011-03-28	0.1328329091	19.0000000	0.7057505455	0.7057505455
21	2011-03-29	0.2401616667	16.0000000	0.9294590000	0.9294590000
23	2011-03-30	0.3232148696	14.0000000	0.9655050435	0.9655050435
20	2011-04-01	0.2649160500	20.0000000	0.8739742000	0.8739742000
19	2011-04-03	0.1654932632	17.0000000	0.7888617368	0.7888617368
33	2011-04-04	0.1601996970	17.0000000	0.6759430303	0.6759430303
22	2011-04-07	0.1435482727	21.0000000	0.5483425909	0.5483425909
14	2011-04-08	0.1109885714	17.0000000	0.7985615000	0.7985615000
42	2011-04-09	0.1303929524	15.0000000	0.8368674762	0.8368674762
46	2011-04-10	0.1051912609	14.0000000	0.9156781087	0.9156781087
13	2011-04-14	0.0873150000	12.0000000	0.7925150000	0.7925150000
27	2011-04-15	0.2157675556	12.0000000	1.0353240370	1.0353240370
26	2011-04-21	0.0963914615	11.0000000	1.1145882692	1.1145882692
21	2011-04-22	0.1444126190	12.0000000	1.3401080952	1.3401080952
44	2011-04-23	0.1318581818	14.0000000	1.0882144773	1.0882144773
16	2011-04-24	0.1448882500	13.0000000	1.0462521250	1.0462521250
36	2011-04-26	0.1517165833	21.0000000	0.5956417500	0.5956417500
14	2011-06-29	0.5650213571	51.0000000	0.2774679286	0.2774679286
22	2011-07-10	0.3439045909	20.0000000	1.0096288182	1.0096288182
34	2011-07-14	0.3757740294	18.0000000	0.6709805294	0.6709805294
29	2011-07-15	0.2461893793	25.0000000	0.7781188276	0.7781188276
21	2011-07-16	0.2294865714	14.0000000	0.6530706667	0.6530706667
14	2011-07-17	0.2502108571	17.0000000	0.6143683571	0.6143683571
17	2011-07-18	0.2519498824	27.0000000	0.5113613529	0.5113613529
52	2011-07-20	0.1773951538	21.0000000	0.6934769615	0.6934769615
16	2011-07-21	0.2472426250	30.0000000	0.4845753125	0.4845753125
21	2011-07-22	0.1718645714	28.0000000	0.6157278095	0.6157278095
47	2011-07-25	0.2719264255	28.0000000	0.3702417872	0.3702417872
32	2011-07-26	0.1792892188	17.0000000	0.6641774375	0.6641774375
18	2011-07-27	0.1411502778	15.0000000	0.7702004444	0.7702004444
24	2011-08-10	0.2184257917	21.0000000	0.5423551667	0.5423551667
46	2011-08-11	0.3099431087	23.0000000	0.5041075435	0.5041075435
38	2011-08-12	0.3494282368	38.0000000	0.3200670000	0.3200670000
16	2011-08-13	0.1510463750	44.0000000	0.8393699375	0.8393699375
38	2011-08-14	0.2005391053	28.0000000	0.7088128947	0.7088128947
37	2011-08-15	0.2301021081	39.0000000	0.4795614324	0.4795614324
15	2011-08-16	0.4428231333	50.0000000	0.1921000667	0.1921000667
27	2011-08-18	0.2175603704	36.0000000	0.4612243333	0.4612243333
22	2011-08-19	0.1653676818	19.0000000	0.5679681364	0.5679681364
28	2011-08-20	0.3456208571	31.0000000	0.2932305714	0.2932305714
54	2011-08-27	0.2177590741	16.0000000	1.0356997222	1.0356997222
42	2011-09-03	0.0949058571	10.0000000	1.3135462381	1.3135462381
26	2011-09-21	0.1143930385	19.0000000	0.7330145000	0.7330145000
28	2011-10-06	0.2327624643	53.0000000	0.6163571786	0.6163571786
30	2011-10-07	0.1657962667	26.0000000	0.7869923333	0.7869923333
17	2011-10-08	0.1110672941	18.0000000	0.9084114118	0.9084114118
31	2011-10-09	0.0665647419	21.0000000	0.7374762581	0.7374762581
18	2011-10-11	0.1295752778	18.0000000	0.5090827778	0.5090827778
18	2011-10-12	0.1553728333	29.0000000	0.5987456111	0.5987456111
39	2011-10-14	0.2139988974	63.0000000	0.2112858205	0.2112858205
34	2011-10-15	0.0716962059	22.0000000	0.5908054118	0.5908054118
16	2011-10-17	0.0699178750	21.0000000	0.9597174375	0.9597174375
36	2011-10-19	0.0644821111	14.0000000	0.8245860278	0.8245860278
32	2011-10-20	0.0466123125	10.0000000	1.1157193750	1.1157193750
33	2011-10-22	0.0541695152	14.0000000	1.1397238182	1.1397238182
30	2011-10-24	0.1239715667	33.0000000	0.3613917333	0.3613917333
13	2011-10-25	0.0464757692	14.0000000	0.7715166154	0.7715166154
32	2011-10-26	0.0646242813	19.0000000	0.3831295938	0.3831295938
22	2011-10-27	0.0736476818	23.0000000	0.5552301818	0.5552301818
35	2011-10-28	0.0773500571	26.0000000	0.6096264857	0.6096264857
25	2011-10-30	0.0878306800	18.0000000	0.6021804800	0.6021804800
37	2011-11-07	0.1598665405	25.0000000	1.4887130811	1.4887130811
28	2011-11-08	0.0943021071	29.0000000	1.0825064286	1.0825064286
43	2011-11-12	0.0859991395	28.0000000	0.4863631395	0.4863631395
21	2011-11-13	0.0654912381	20.0000000	0.5622320476	0.5622320476
26	2011-11-15	0.0926585769	24.0000000	0.6304166154	0.6304166154
36	2011-11-17	0.0591894167	22.0000000	0.5201287500	0.5201287500
13	2011-11-20	0.0897932308	26.0000000	0.2656446923	0.2656446923
13	2011-11-21	0.0918601538	30.0000000	0.2622635385	0.2622635385
15	2011-11-22	0.0960020667	25.0000000	0.4187347333	0.4187347333
15	2011-11-23	0.0875880667	20.0000000	0.7460290667	0.7460290667
35	2011-11-24	0.0541834857	18.0000000	0.9027668286	0.9027668286
27	2011-11-25	0.0424838519	11.0000000	1.3013177407	1.3013177407
14	2011-11-29	0.0458350714	22.0000000	0.9368143571	0.9368143571
40	2011-11-30	0.0452041750	16.0000000	0.9321955000	0.9321955000
18	2011-12-01	0.0556384444	13.0000000	1.1080259444	1.1080259444
33	2011-12-02	0.0557196061	11.0000000	1.3153538485	1.3153538485
34	2011-12-03	0.0417771176	11.0000000	1.5456430588	1.5456430588
18	2011-12-06	0.0470925000	28.0000000	1.0919420556	1.0919420556
27	2011-12-07	0.0638502593	28.0000000	0.5215427037	0.5215427037
31	2011-12-08	0.0588642258	24.0000000	0.6583194839	0.6583194839
23	2012-05-20	0.2079183043	27.0000000	0.3260490870	0.3401646522
23	2012-05-21	0.1904431739	40.0000000	0.2468228261	0.2480511739
27	2012-05-22	0.2492700370	34.0000000	0.3259488889	0.3285027778
31	2012-05-23	0.2403501935	42.0000000	0.1758391290	0.1929199032
15	2012-05-24	0.1990867333	36.0000000	0.1627995333	0.2040951333
46	2012-05-25	0.1117563913	21.0000000	0.4240280652	0.4542984565
59	2012-05-26	0.0743027966	14.0000000	0.6680117458	0.6423735763
36	2012-05-27	0.1402643056	11.0000000	0.4591265000	0.4681836389
32	2012-05-28	0.1306855938	8.0000000	0.7939726250	0.7899386563
13	2012-05-29	0.2371309231	24.0000000	0.3524319231	0.3955672308
16	2012-05-30	0.2210181250	66.0000000	0.2368981875	0.2300797500
41	2012-06-01	0.2996511951	52.0000000	0.2393558537	0.2384408537
54	2012-06-02	0.5788585185	85.0000000	0.1831143889	0.1555634815
52	2012-06-03	0.5095917308	92.0000000	0.1494392885	0.1141685577
30	2012-06-05	0.2911390667	76.0000000	0.2951064333	0.2811232000
20	2012-06-06	0.1325572500	24.0000000	0.4006954500	0.3777947500
38	2012-06-08	0.2118389474	42.0000000	0.1602920000	0.1352418684
39	2012-06-09	0.1338770769	28.0000000	0.2946926667	0.2660496410
26	2012-06-10	0.0822344615	11.0000000	0.5033103462	0.5006217308
40	2012-06-11	0.1373678000	26.0000000	0.1837389750	0.1279736250
36	2012-06-12	0.3318454444	41.0000000	0.0827870000	0.0576527222
17	2012-06-13	0.3732174118	55.0000000	0.0586355294	0.0354610000
23	2012-06-15	0.2690140000	51.0000000	0.1361378696	0.1204294348
12	2012-06-16	0.3268951667	44.0000000	0.2212469167	0.2262847500
24	2012-06-21	0.6091489583	48.0000000	0.0615255833	0.0504034583
45	2012-06-22	0.4936026444	55.0000000	0.1602548667	0.1446106667
36	2012-06-23	0.3498756667	44.0000000	0.1152553056	0.0957991389
47	2012-06-24	0.1554589149	22.0000000	0.2231813404	0.1941673830
14	2012-06-25	0.1835272143	22.0000000	0.1417574286	0.1408280714
27	2012-06-26	0.3437298148	36.0000000	0.1120486667	0.0961850741
50	2012-06-27	0.5430499800	69.0000000	0.0890492600	0.0520735800
45	2012-06-30	0.1946709333	33.0000000	0.2388891778	0.2072321111
32	2012-07-01	0.1847176875	53.0000000	0.1718328125	0.1636415313
27	2012-07-03	0.4058347037	75.0000000	0.0668272222	0.0555805556
13	2012-07-04	0.3707620000	41.0000000	0.0813339231	0.0735893846
38	2012-07-07	0.1961561842	29.0000000	0.2769214474	0.2779417895
33	2012-07-08	0.0847505455	14.0000000	0.4733060606	0.4982786667
55	2012-07-09	0.0556060727	13.0000000	0.6128658727	0.5403759455
41	2012-07-11	0.3324546098	39.0000000	0.1499173902	0.1411749268
20	2012-07-12	0.1252576500	23.0000000	0.3719522000	0.3838146500
33	2012-07-13	0.0905306364	14.0000000	0.5472235758	0.5162689394
30	2012-07-16	0.4281416667	58.0000000	0.0784126667	0.0594553333
38	2012-07-17	0.4161734474	76.0000000	0.1360022368	0.1241565526
19	2012-07-18	0.1101746316	24.0000000	0.3678264737	0.4054050526
38	2012-07-21	0.2224773947	38.0000000	0.1509562632	0.1505231579
41	2012-07-22	0.4965096585	52.0000000	0.1101896098	0.0850572439
48	2012-07-23	0.0998313542	32.0000000	0.3210473750	0.3152456667
20	2012-07-24	0.4634403000	49.0000000	0.1323879000	0.1019747000
45	2012-07-25	0.3836752444	52.0000000	0.2009058444	0.1838139556
55	2012-07-27	0.1462144000	34.0000000	0.2877654364	0.2781175818
26	2012-07-28	0.1651892692	29.0000000	0.1643958462	0.1243320385
41	2012-07-29	0.2068974634	40.0000000	0.2036512683	0.1781587317
36	2012-08-01	0.3190489722	45.0000000	0.0774002778	0.0680725278
54	2012-08-02	0.2810882222	30.0000000	0.1217028519	0.0859279259
38	2012-08-03	0.1557011579	32.0000000	0.2156885789	0.2122010526
17	2012-08-05	0.5386848824	42.0000000	0.0868181176	0.0741968824
37	2012-08-09	0.3136269189	38.0000000	0.5344652703	0.5095519730
45	2012-08-10	0.2884446444	49.0000000	0.2778659778	0.2518462889
28	2012-08-12	0.2074541071	40.0000000	0.1567029643	0.1256081429
38	2012-08-14	0.1777427895	23.0000000	0.3044396053	0.2921491316
31	2012-08-15	0.1746120323	29.0000000	0.3415550323	0.3484650000
32	2012-08-16	0.0573085313	19.0000000	0.4452153750	0.3936930313
22	2012-08-18	0.3193873636	79.0000000	0.1436574545	0.1418118636
37	2012-08-19	0.3508424054	77.0000000	0.2401359189	0.2294116757
46	2012-08-20	0.4308382391	78.0000000	0.2516005652	0.2362109565
18	2013-06-28	0.2357394444	44.0000000	0.1570481667	0.1705816111
17	2013-07-03	0.2935245294	20.0000000	0.1714504706	0.2295601765
33	2013-07-04	0.3831925152	42.0000000	0.2003705455	0.2275236667
15	2013-07-05	0.1537762667	54.0000000	0.2063703333	0.2586389333
14	2013-07-07	0.1898175000	18.0000000	0.1341291429	0.2073102857
19	2013-07-10	0.5465441053	29.0000000	0.1290285263	0.1150310000
21	2013-07-12	0.1099749524	25.0000000	0.8655132857	0.9647637619
15	2013-07-13	0.1616061333	13.0000000	0.5920106667	0.6493160667
18	2013-07-14	0.1250655000	17.0000000	0.6999293333	0.7930424444
31	2013-07-15	0.1349139032	14.0000000	0.1922229677	0.2438487742
18	2013-07-16	0.2515909444	20.0000000	0.1565042222	0.1944654444
42	2013-07-18	0.3511646429	22.0000000	0.1274970000	0.1423741667
27	2013-07-19	0.3228385556	56.0000000	0.1530950741	0.1756920741
35	2013-07-20	0.1063692286	48.0000000	0.1676484857	0.2180612286
46	2013-07-22	0.3532448913	21.0000000	0.1561997609	0.1627801522
15	2013-07-23	0.3578838000	34.0000000	0.2440090667	0.2386335333
14	2013-07-25	0.1047420714	20.0000000	0.2494510714	0.2900896429
22	2013-07-27	0.1254994091	16.0000000	0.4008845909	0.4780815455
30	2013-07-28	0.1477697000	16.0000000	0.6268141333	0.6606090667
37	2013-07-29	0.1023257027	18.0000000	0.5007162432	0.5965502162
17	2013-07-30	0.0894007647	17.0000000	0.7407524706	0.8377080000
37	2013-08-01	0.5009862973	12.0000000	0.1598499189	0.1377510270
29	2013-08-02	0.4881181724	23.0000000	0.1432300690	0.1355124138
40	2013-08-03	0.4752087250	38.0000000	0.1515343000	0.1317322000
38	2013-08-04	0.0974481316	37.0000000	0.5326226579	0.6269524737
32	2013-08-05	0.0902155313	12.0000000	0.3737078438	0.4549572188
26	2013-08-07	0.1243921923	15.0000000	0.0920304615	0.1058780385
14	2013-08-08	0.1545715714	33.0000000	0.1682591429	0.2081101429
40	2013-08-09	0.3729233250	20.0000000	0.1494770250	0.1410046500
20	2013-08-10	0.2889974000	42.0000000	0.1470241000	0.1438760500
27	2013-08-12	0.2017041111	24.0000000	0.2146805185	0.2357965926
49	2013-08-13	0.2880232857	30.0000000	0.1591815510	0.1675776939
32	2013-08-14	0.2851325938	39.0000000	0.1302067500	0.1399461250
34	2013-08-16	0.0969904118	19.0000000	0.2438670294	0.2848766471
24	2013-08-18	0.2067884167	15.0000000	0.2125293333	0.2358080833
51	2013-08-23	0.1633257647	24.0000000	0.2579589216	0.3111790784
13	2013-08-24	0.1555503077	31.0000000	0.1863559231	0.2374186923
18	2013-08-25	0.1019018333	30.0000000	0.1936572222	0.2558448333
12	2013-08-26	0.1014493333	21.0000000	0.2839346667	0.3650384167
39	2013-08-27	0.1967063590	20.0000000	0.2366080256	0.2731100769
14	2013-08-28	0.1697601429	31.0000000	0.2670073571	0.3163387143
17	2013-09-11	0.0785474706	10.0000000	0.3767355882	0.4882844706
22	2013-09-13	0.0976105000	14.0000000	0.2330567727	0.2946596818
35	2013-09-14	0.0584917143	6.0000000	0.3355418286	0.3992616286
22	2013-09-15	0.0967750455	8.0000000	0.8466095909	0.9502340455
24	2013-09-18	0.0843624583	10.0000000	0.3136406667	0.3896596250
22	2013-09-19	0.0961722727	10.0000000	0.0792246818	0.0959626364
16	2013-09-20	0.0700217500	18.0000000	0.3584311875	0.3652526875
46	2013-09-22	0.1682798043	28.0000000	0.7751380000	0.7679614130
54	2013-09-23	0.0439386296	22.0000000	0.5152277593	0.5773815926
43	2013-09-24	0.1133846744	22.0000000	0.2791136047	0.3011115581
44	2013-09-25	0.0568381364	12.0000000	0.3319353409	0.3662287045
27	2013-09-26	0.0766118889	8.0000000	0.8971364444	0.9420241852
58	2013-09-28	0.0505387414	7.0000000	0.7964449655	0.8698800172
26	2013-09-29	0.1483740385	16.0000000	0.6687527692	0.7138405385
43	2013-10-06	0.0446610930	6.0000000	0.7212805116	0.8142155814
16	2013-10-09	0.0806853750	13.0000000	0.5913541875	0.6283550625
18	2013-10-10	0.1227021667	21.0000000	0.2651636667	0.2660008333
14	2013-10-12	0.0643045000	17.0000000	0.3467540714	0.4191370000
13	2013-10-15	0.1169697692	19.0000000	0.1734089231	0.2234350000
16	2013-10-16	0.0657688125	13.0000000	0.2073710000	0.2591926875
15	2013-10-17	0.1173850667	14.0000000	0.6949710667	0.8042560000
24	2013-10-19	0.0333102083	12.0000000	0.4578385417	0.4670836667
35	2013-10-20	0.1216538857	11.0000000	1.4001264000	1.3811853429
23	2013-10-22	0.1971545652	40.0000000	0.2093618696	0.2352474348
28	2013-10-23	0.1693760357	40.0000000	0.1353390000	0.1405678214
15	2013-10-27	0.1235403333	20.0000000	0.2513412000	0.3316461333
21	2013-10-28	0.1360956667	20.0000000	0.1662419524	0.2421710952
20	2013-11-06	0.1674051500	18.0000000	1.3386384000	1.3817385000
27	2013-11-16	0.0641676296	32.0000000	0.8268202222	1.0057207407
25	2014-01-29	0.0705947600	20.0000000	0.0229707600	0.1146493600
13	2014-01-30	0.0628773846	22.0000000	-0.0485881538	0.0130501538
25	2014-01-31	0.0872917200	24.0000000	-0.0408768400	0.0182508000
22	2014-02-02	0.0728640000	18.0000000	-0.0153494091	0.0796311364
26	2014-02-03	0.0921385385	19.0000000	0.0107070385	0.0889444231
17	2014-02-04	0.0853047059	23.0000000	0.0457698235	0.1258988824
14	2014-02-05	0.0655441429	19.0000000	0.0819504286	0.1808865000
25	2014-02-09	0.0742124000	16.0000000	0.1932445200	0.3227236800
33	2014-02-10	0.1083308485	20.0000000	0.1313389091	0.2288924545
