14/01/2015 03:00;Mercredi ;2,8
14/01/2015 04:00;Mercredi ;3,3
14/01/2015 05:00;Mercredi ;2
14/01/2015 06:00;Mercredi ;1,8
14/01/2015 07:00;Mercredi ;6,3
14/01/2015 08:00;Mercredi ;25,8
14/01/2015 09:00;Mercredi ;13,8
14/01/2015 10:00;Mercredi ;15
14/01/2015 11:00;Mercredi ;15,8
14/01/2015 12:00;Mercredi ;14,3
14/01/2015 13:00;Mercredi ;14,3
14/01/2015 14:00;Mercredi ;16,8
14/01/2015 15:00;Mercredi ;11,8
14/01/2015 16:00;Mercredi ;16,5
14/01/2015 17:00;Mercredi ;14
14/01/2015 18:00;Mercredi ;12
14/01/2015 19:00;Mercredi ;14
14/01/2015 20:00;Mercredi ;14
14/01/2015 21:00;Mercredi ;13,7
14/01/2015 22:00;Mercredi ;8
14/01/2015 23:00;Mercredi ;8
15/01/2015 00:00;Mercredi ;8
15/01/2015 01:00;Jeudi ;2,8
15/01/2015 02:00;Jeudi ;7,5
15/01/2015 03:00;Jeudi ;2,8
15/01/2015 04:00;Jeudi ;4,3
15/01/2015 05:00;Jeudi ;3,8
15/01/2015 06:00;Jeudi ;5,5
15/01/2015 07:00;Jeudi ;2,8
15/01/2015 08:00;Jeudi ;11,3
15/01/2015 09:00;Jeudi ;18,5
15/01/2015 10:00;Jeudi ;20,3
15/01/2015 11:00;Jeudi ;18
15/01/2015 12:00;Jeudi ;13
15/01/2015 13:00;Jeudi ;12
15/01/2015 14:00;Jeudi ;3,3
15/01/2015 15:00;Jeudi ;1,7
15/01/2015 16:00;Jeudi ;1,7
15/01/2015 17:00;Jeudi ;1
15/01/2015 18:00;Jeudi ;3,5
15/01/2015 19:00;Jeudi ;3,3
15/01/2015 20:00;Jeudi ;4,3
15/01/2015 21:00;Jeudi ; 
15/01/2015 22:00;Jeudi ; 
15/01/2015 23:00;Jeudi ; 
16/01/2015 00:00;Jeudi ; 
16/01/2015 01:00;Vendredi ;0,3
16/01/2015 02:00;Vendredi ; 
16/01/2015 03:00;Vendredi ; 
16/01/2015 04:00;Vendredi ; 
16/01/2015 05:00;Vendredi ;11,3
16/01/2015 06:00;Vendredi ; 
16/01/2015 07:00;Vendredi ;13,7
16/01/2015 08:00;Vendredi ; 
16/01/2015 09:00;Vendredi ;7
16/01/2015 10:00;Vendredi ; 
16/01/2015 11:00;Vendredi ; 
16/01/2015 12:00;Vendredi ; 
16/01/2015 13:00;Vendredi ; 
16/01/2015 14:00;Vendredi ; 
16/01/2015 15:00;Vendredi ; 
16/01/2015 16:00;Vendredi ; 
16/01/2015 17:00;Vendredi ; 
16/01/2015 18:00;Vendredi ;22,8
16/01/2015 19:00;Vendredi ;21,8
16/01/2015 20:00;Vendredi ;19,5
16/01/2015 21:00;Vendredi ;14,5
16/01/2015 22:00;Vendredi ; 
16/01/2015 23:00;Vendredi ; 
17/01/2015 00:00;Vendredi ; 
17/01/2015 01:00;Samedi ; 
17/01/2015 02:00;Samedi ; 
17/01/2015 03:00;Samedi ; 
17/01/2015 04:00;Samedi ; 
17/01/2015 05:00;Samedi ; 
17/01/2015 06:00;Samedi ; 
17/01/2015 07:00;Samedi ; 
17/01/2015 08:00;Samedi ;11,7
17/01/2015 09:00;Samedi ; 
17/01/2015 10:00;Samedi ; 
17/01/2015 11:00;Samedi ; 
17/01/2015 12:00;Samedi ; 
17/01/2015 13:00;Samedi ; 
17/01/2015 14:00;Samedi ; 
17/01/2015 15:00;Samedi ; 
17/01/2015 16:00;Samedi ;17,3
17/01/2015 17:00;Samedi ;22,5
17/01/2015 18:00;Samedi ;17,8
17/01/2015 19:00;Samedi ;17,5
17/01/2015 20:00;Samedi ;11,3
17/01/2015 21:00;Samedi ;33,7
17/01/2015 22:00;Samedi ; 
17/01/2015 23:00;Samedi ;3,3
18/01/2015 00:00;Samedi ; 
18/01/2015 01:00;Dimanche ; 
18/01/2015 02:00;Dimanche ; 
18/01/2015 03:00;Dimanche ; 
18/01/2015 04:00;Dimanche ; 
18/01/2015 05:00;Dimanche ; 
18/01/2015 06:00;Dimanche ; 
18/01/2015 07:00;Dimanche ; 
18/01/2015 08:00;Dimanche ; 
18/01/2015 09:00;Dimanche ; 
18/01/2015 10:00;Dimanche ; 
18/01/2015 11:00;Dimanche ; 
18/01/2015 12:00;Dimanche ; 
18/01/2015 13:00;Dimanche ; 
18/01/2015 14:00;Dimanche ; 
18/01/2015 15:00;Dimanche ; 
18/01/2015 16:00;Dimanche ; 
18/01/2015 17:00;Dimanche ; 
18/01/2015 18:00;Dimanche ; 
18/01/2015 19:00;Dimanche ; 
18/01/2015 20:00;Dimanche ; 
18/01/2015 21:00;Dimanche ;3,3
18/01/2015 22:00;Dimanche ; 
18/01/2015 23:00;Dimanche ; 
19/01/2015 00:00;Dimanche ; 
19/01/2015 01:00;Lundi ; 
19/01/2015 02:00;Lundi ; 
19/01/2015 03:00;Lundi ; 
19/01/2015 04:00;Lundi ; 
19/01/2015 05:00;Lundi ; 
19/01/2015 06:00;Lundi ; 
19/01/2015 07:00;Lundi ; 
19/01/2015 08:00;Lundi ; 
19/01/2015 09:00;Lundi ; 
19/01/2015 10:00;Lundi ; 
19/01/2015 11:00;Lundi ; 
19/01/2015 12:00;Lundi ; 
19/01/2015 13:00;Lundi ;6,7
19/01/2015 14:00;Lundi ;20
19/01/2015 15:00;Lundi ;25,8
19/01/2015 16:00;Lundi ;14,5
19/01/2015 17:00;Lundi ;20,3
