date	avg(pm10)
2008-02-10	38.8750000
2008-02-11	40.8333333
2008-02-12	34.6666667
2008-02-13	28.9166667
2008-02-14	32.7500000
2008-02-15	33.4166667
2008-02-16	29.5833333
2008-02-17	24.7916667
2008-02-18	15.5416667
2008-02-19	9.3750000
2008-02-20	11.8333333
2008-02-21	26.7500000
2008-02-22	35.6250000
2008-02-23	37.2500000
2008-02-24	53.3750000
2008-02-25	47.3750000
2008-02-26	63.7500000
2008-02-27	48.5833333
2008-02-28	69.5416667
2008-02-29	69.2500000
2008-03-01	49.3750000
2008-03-02	25.8750000
2008-03-03	16.0416667
2008-03-04	46.0416667
2008-03-05	51.7500000
2008-03-06	45.7083333
2008-03-07	27.3750000
2008-03-08	24.9166667
2008-03-09	15.4166667
2008-03-10	23.7500000
2008-03-11	33.1666667
2008-03-12	42.5000000
2008-03-13	64.5416667
2008-03-14	61.2916667
2008-03-15	49.1666667
2008-03-16	19.9166667
2008-03-17	16.6666667
2008-03-18	17.1250000
2008-03-19	22.4583333
2008-03-20	23.6250000
2008-03-21	41.0833333
2008-03-22	72.9583333
2008-03-23	51.1666667
2008-03-24	37.3333333
2008-03-25	45.5416667
2008-03-26	33.7083333
2008-03-27	24.9583333
2008-03-28	24.7916667
2008-03-29	30.8333333
2008-03-30	20.1250000
2008-03-31	28.0000000
2008-04-01	29.2083333
2008-04-02	42.5833333
2008-04-03	69.2083333
2008-04-04	77.7916667
2008-04-05	59.2083333
2008-04-06	47.2083333
2008-04-07	43.9583333
2008-04-08	30.6250000
2008-04-09	26.2916667
2008-04-10	17.8750000
2008-04-11	31.1250000
2008-04-12	21.5000000
2008-04-13	31.5833333
2008-04-14	31.5416667
2008-04-15	30.2916667
2008-04-16	28.7083333
2008-04-17	25.7916667
2008-04-18	31.3333333
2008-04-19	30.6250000
2008-04-20	31.5000000
2008-04-21	36.8333333
2008-04-22	17.0833333
2008-04-23	15.6666667
2008-04-24	31.0416667
2008-04-25	36.6666667
2008-04-26	37.0416667
2008-04-27	35.5416667
2008-04-28	35.0416667
2008-04-29	36.8333333
2008-04-30	35.5000000
2008-05-01	31.1250000
2008-05-02	30.2916667
2008-05-03	32.5000000
2008-05-04	22.3750000
2008-05-05	38.6250000
2008-05-06	44.9166667
2008-05-07	39.1250000
2008-05-08	39.4583333
2008-05-09	40.4166667
2008-05-10	41.2916667
2008-05-11	38.5833333
2008-05-12	32.6666667
2008-05-13	24.9166667
2008-05-14	30.0000000
2008-05-15	23.7916667
2008-05-16	24.5416667
2008-05-17	27.4583333
2008-05-18	32.6666667
2008-05-19	25.9583333
2008-05-20	22.3333333
2008-05-21	24.5833333
2008-05-22	20.6666667
2008-05-23	24.1666667
2008-05-24	21.2916667
2008-05-25	25.6666667
2008-05-26	22.6666667
2008-05-27	24.3333333
2008-05-28	31.3333333
2008-05-29	27.9166667
2008-05-30	23.0000000
2008-05-31	19.4583333
2008-06-01	19.4166667
2008-06-02	16.2500000
2008-06-03	17.9166667
2008-06-04	22.9166667
2008-06-05	24.7500000
2008-06-06	20.3333333
2008-06-07	19.1250000
2008-06-08	19.9583333
2008-06-09	16.5000000
2008-06-10	15.5000000
2008-06-11	15.5416667
2008-06-12	16.6250000
2008-06-13	20.4583333
2008-06-14	27.1666667
2008-06-15	24.7500000
2008-06-16	18.0833333
2008-06-17	17.2916667
2008-06-18	17.7500000
2008-06-19	17.8333333
2008-06-20	17.8333333
2008-06-21	20.3333333
2008-06-22	21.0000000
2008-06-23	18.0000000
2008-06-24	16.8750000
2008-06-25	14.7500000
2008-06-26	25.9583333
2008-06-27	32.7500000
2008-06-28	37.4166667
2008-06-29	33.8333333
2008-06-30	34.9583333
2008-07-01	36.7916667
2008-07-02	32.6250000
2008-07-03	33.3750000
2008-07-04	29.4166667
2008-07-05	32.3333333
2008-07-06	37.4583333
2008-07-07	34.8333333
2008-07-08	31.3333333
2008-07-09	29.8333333
2008-07-10	35.1666667
2008-07-11	30.9583333
2008-07-12	35.1250000
2008-07-13	35.6666667
2008-07-14	30.3333333
2008-07-15	31.8333333
2008-07-16	33.1666667
2008-07-17	25.4583333
2008-07-18	11.7500000
2008-07-19	0.0000000
2008-07-20	0.0000000
2008-07-21	5.6250000
2008-07-22	37.8333333
2008-07-23	33.6250000
2008-07-24	32.7500000
2008-07-25	33.5416667
2008-07-26	36.8750000
2008-07-27	39.5416667
2008-07-28	34.0833333
2008-07-29	32.1666667
2008-07-30	33.1250000
2008-07-31	34.8333333
2008-08-01	32.8333333
2008-08-02	35.7083333
2008-08-03	36.2916667
2008-08-04	33.9583333
2008-08-05	33.1250000
2008-08-06	30.8333333
2008-08-07	31.5833333
2008-08-08	32.2916667
2008-08-09	34.7916667
2008-08-10	33.6250000
2008-08-11	35.5833333
2008-08-12	34.3333333
2008-08-13	34.0416667
2008-08-14	32.2083333
2008-08-15	32.8333333
2008-08-16	35.1666667
2008-08-17	35.4166667
2008-08-18	31.1666667
2008-08-19	28.3750000
2008-08-20	28.2083333
2008-08-21	27.6666667
2008-08-22	30.2500000
2008-08-23	34.7916667
2008-08-24	34.0416667
2008-08-25	28.5833333
2008-08-26	31.0416667
2008-08-27	30.0000000
2008-08-28	30.6250000
2008-08-29	32.9166667
2008-08-30	34.4166667
2008-08-31	35.2916667
2008-09-01	32.5000000
2008-09-02	33.1666667
2008-09-03	33.5416667
2008-09-04	32.0833333
2008-09-05	19.5416667
2008-09-06	14.0833333
2008-09-07	15.3750000
2008-09-08	15.9583333
2008-09-09	16.3333333
2008-09-10	16.5000000
2008-09-11	17.5833333
2008-09-12	18.3750000
2008-09-13	17.9166667
2008-09-14	18.1250000
2008-09-15	17.2083333
2008-09-16	7.2083333
2008-09-17	7.8333333
2008-09-18	7.8333333
2008-09-19	8.9166667
2008-09-20	9.2500000
2008-09-21	7.8333333
2008-09-22	7.6666667
2008-09-23	7.2500000
2008-09-24	8.1250000
2008-09-25	7.8750000
2008-09-26	7.2500000
2008-09-27	8.1666667
2008-09-28	9.6666667
2008-09-29	9.9583333
2008-09-30	8.5416667
2008-10-01	7.7500000
2008-10-02	7.0416667
2008-10-03	7.5833333
2008-10-04	9.1250000
2008-10-05	7.7083333
2008-10-06	7.3750000
2008-10-07	7.9583333
2008-10-08	9.1250000
2008-10-09	9.0000000
2008-10-10	8.2083333
2008-10-11	9.7916667
2008-10-12	9.7916667
2008-10-13	10.4166667
2008-10-14	10.5000000
2008-10-15	9.2500000
2008-10-16	8.3750000
2008-10-17	7.3333333
2008-10-18	9.1250000
2008-10-19	8.5000000
2008-10-20	8.1250000
2008-10-21	9.4583333
2008-10-22	9.0000000
2008-10-23	9.3750000
2008-10-24	10.9583333
2008-10-25	11.5416667
2008-10-26	12.9583333
2008-10-27	9.0833333
2008-10-28	8.4583333
2008-10-29	9.7916667
2008-10-30	12.2916667
2008-10-31	11.5416667
2008-11-01	8.8750000
2008-11-02	10.8750000
2008-11-03	9.9166667
2008-11-04	20.2500000
2008-11-05	13.9166667
2008-11-06	9.7500000
2008-11-07	9.4583333
2008-11-08	10.5833333
2008-11-09	8.0000000
2008-11-10	8.9583333
2008-11-11	12.8333333
2008-11-12	13.8750000
2008-11-13	9.5416667
2008-11-14	13.1666667
2008-11-15	31.1250000
2008-11-16	10.5833333
2008-11-17	11.0833333
2008-11-18	17.5000000
2008-11-19	12.7916667
2008-11-20	11.0833333
2008-11-21	11.5833333
2008-11-22	12.7500000
2008-11-23	12.8333333
2008-11-24	10.2083333
2008-11-25	11.3333333
2008-11-26	11.5833333
2008-11-27	12.2083333
2008-11-28	12.5416667
2008-11-29	12.6666667
2008-11-30	18.4583333
2008-12-01	10.9583333
2008-12-02	15.0833333
2008-12-03	14.2500000
2008-12-04	11.0000000
2008-12-05	11.3333333
2008-12-06	12.2083333
2008-12-07	11.4583333
2008-12-08	11.2500000
2008-12-09	10.4583333
2008-12-10	11.0833333
2008-12-11	11.6250000
2008-12-12	12.3750000
2008-12-13	12.8333333
2008-12-14	10.7083333
2008-12-15	12.0416667
2008-12-16	11.1250000
2008-12-17	11.2916667
2008-12-18	11.2500000
2008-12-19	10.9166667
2008-12-20	17.7916667
2008-12-21	15.5416667
2008-12-22	17.6250000
2008-12-23	14.8333333
2008-12-24	15.0416667
2008-12-25	12.4166667
2008-12-26	12.0000000
2008-12-27	15.7500000
2008-12-28	12.5833333
2008-12-29	12.5416667
2008-12-30	14.6250000
2008-12-31	19.9166667
2009-01-01	0.0000000
2009-01-02	0.0000000
2009-01-03	0.0000000
2009-01-04	0.0000000
2009-01-05	0.0000000
2009-01-06	0.0000000
2009-01-07	0.0000000
2009-01-08	0.0000000
2009-01-09	0.0000000
2009-01-10	0.0000000
2009-01-11	0.0000000
2009-01-12	0.0000000
2009-01-13	0.0000000
2009-01-14	0.0000000
2009-01-15	0.0000000
2009-01-16	0.0000000
2009-01-17	0.0000000
2009-01-18	0.0000000
2009-01-19	0.0000000
2009-01-20	0.0000000
2009-01-21	0.0000000
2009-01-22	0.0000000
2009-01-23	0.0000000
2009-01-24	0.0000000
2009-01-25	0.0000000
2009-01-26	0.0000000
2009-01-27	0.0000000
2009-01-28	0.0000000
2009-01-29	0.0000000
2009-01-30	0.0000000
2009-01-31	0.0000000
2009-02-01	0.0000000
2009-02-02	0.0000000
2009-02-03	0.0000000
2009-02-04	0.0000000
2009-02-05	0.0000000
2009-02-06	0.0000000
2009-02-07	0.0000000
2009-02-08	0.0000000
2009-02-09	0.0000000
2009-02-10	0.0000000
2009-02-11	0.0000000
2009-02-12	0.0000000
2009-02-13	0.0000000
2009-02-14	0.0000000
2009-02-15	0.0000000
2009-02-16	0.0000000
2009-02-17	0.0000000
2009-02-18	0.0000000
2009-02-19	0.0000000
2009-02-20	0.0000000
2009-02-21	0.0000000
2009-02-22	0.0000000
2009-02-23	0.0000000
2009-02-24	0.0000000
2009-02-25	0.0000000
2009-02-26	0.0000000
2009-02-27	0.0000000
2009-02-28	0.0000000
2009-03-01	0.0000000
2009-03-02	0.0000000
2009-03-03	0.0000000
2009-03-04	0.0000000
2009-03-05	0.0000000
2009-03-06	0.0000000
2009-03-07	0.0000000
2009-03-08	0.0000000
2009-03-09	0.0000000
2009-03-10	0.0000000
2009-03-11	0.0000000
2009-03-12	0.0000000
2009-03-13	0.0000000
2009-03-14	0.0000000
2009-03-15	0.0000000
2009-03-16	0.0000000
2009-03-17	0.0000000
2009-03-18	0.0000000
2009-03-19	0.0000000
2009-03-20	0.0000000
2009-03-21	0.0000000
2009-03-22	0.0000000
2009-03-23	0.0000000
2009-03-24	0.0000000
2009-03-25	0.0000000
2009-03-26	0.0000000
2009-03-27	0.0000000
2009-03-28	0.0000000
2009-03-29	0.0000000
2009-03-30	0.0000000
2009-03-31	0.0000000
2009-04-01	0.0000000
2009-04-02	0.0000000
2009-04-03	0.0000000
2009-04-04	0.0000000
2009-04-05	0.0000000
2009-04-06	0.0000000
2009-04-07	0.0000000
2009-04-08	0.0000000
2009-04-09	0.0000000
2009-04-10	0.0000000
2009-04-11	0.0000000
2009-04-12	0.0000000
2009-04-13	0.0000000
2009-04-14	0.0000000
2009-04-15	0.0000000
2009-04-16	0.0000000
2009-04-17	0.0000000
2009-04-18	0.0000000
2009-04-19	0.0000000
2009-04-20	0.0000000
2009-04-21	0.0000000
2009-04-22	0.0000000
2009-04-23	0.0000000
2009-04-24	0.0000000
2009-04-25	0.0000000
2009-04-26	0.0000000
2009-04-27	0.0000000
2009-04-28	0.0000000
2009-04-29	0.0000000
2009-04-30	0.0000000
2009-05-01	0.0000000
2009-05-02	0.0000000
2009-05-03	0.0000000
2009-05-04	0.0000000
2009-05-05	0.0000000
2009-05-06	0.0000000
2009-05-07	0.0000000
2009-05-08	0.0000000
2009-05-09	0.0000000
2009-05-10	0.0000000
2009-05-11	0.0000000
2009-05-12	0.0000000
2009-05-13	0.0000000
2009-05-14	0.0000000
2009-05-15	0.0000000
2009-05-16	0.0000000
2009-05-17	0.0000000
2009-05-18	0.0000000
2009-05-19	0.0000000
2009-05-20	0.0000000
2009-05-21	0.0000000
2009-05-22	0.0000000
2009-05-23	0.0000000
2009-05-24	0.0000000
2009-05-25	0.0000000
2009-05-26	0.0000000
2009-05-27	0.0000000
2009-05-28	0.0000000
2009-05-29	0.0000000
2009-05-30	0.0000000
2009-05-31	0.0000000
2009-06-01	0.0000000
2009-06-02	0.0000000
2009-06-03	0.0000000
2009-06-04	0.0000000
2009-06-05	0.0000000
2009-06-06	0.0000000
2009-06-07	0.0000000
2009-06-08	0.0000000
2009-06-09	0.0000000
2009-06-10	0.0000000
2009-06-11	0.0000000
2009-06-12	0.0000000
2009-06-13	0.0000000
2009-06-14	0.0000000
2009-06-15	0.0000000
2009-06-16	0.0000000
2009-06-17	0.0000000
2009-06-18	0.0000000
2009-06-19	7.8333333
2009-06-20	15.2500000
2009-06-21	8.7500000
2009-06-22	20.4166667
2009-06-23	7.2916667
2009-06-24	0.0000000
2009-06-25	0.0000000
2009-06-26	0.0000000
2009-06-27	0.0000000
2009-06-28	0.0000000
2009-06-29	0.0000000
2009-06-30	0.0000000
2009-07-01	0.0000000
2009-07-02	6.5000000
2009-07-03	16.0416667
2009-07-04	14.6666667
2009-07-05	14.6250000
2009-07-06	12.0000000
2009-07-07	21.7083333
2009-07-08	22.4583333
2009-07-09	17.7916667
2009-07-10	8.0416667
2009-07-11	17.0000000
2009-07-12	11.9583333
2009-07-13	17.5833333
2009-07-14	14.7916667
2009-07-15	19.1250000
2009-07-16	18.9166667
2009-07-17	20.7500000
2009-07-18	13.7916667
2009-07-19	9.8333333
2009-07-20	14.5000000
2009-07-21	10.1250000
2009-07-22	0.0000000
2009-07-23	0.0000000
2009-07-24	0.0000000
2009-07-25	0.0000000
2009-07-26	0.0000000
2009-07-27	0.0000000
2009-07-28	0.0000000
2009-07-29	6.0416667
2009-07-30	9.7500000
2009-07-31	0.0000000
2009-08-01	0.0000000
2009-08-02	0.0000000
2009-08-03	0.0000000
2009-08-04	0.0000000
2009-08-05	0.0000000
2009-08-06	0.0000000
2009-08-07	0.0000000
2009-08-08	0.0000000
2009-08-09	0.0000000
2009-08-10	0.0000000
2009-08-11	0.0000000
2009-08-12	0.0000000
2009-08-13	0.0000000
2009-08-14	0.0000000
2009-08-15	0.0000000
2009-08-16	0.0000000
2009-08-17	0.0000000
2009-08-18	0.0000000
2009-08-19	0.0000000
2009-08-20	0.0000000
2009-08-21	0.0000000
2009-08-22	0.0000000
2009-08-23	0.0000000
2009-08-24	0.0000000
2009-08-25	0.0000000
2009-08-26	0.0000000
2009-08-27	0.0000000
2009-08-28	0.0000000
2009-08-29	0.0000000
2009-08-30	0.0000000
2009-08-31	0.0000000
2009-09-01	0.0000000
2009-09-02	0.0000000
2009-09-03	12.5000000
2009-09-04	29.9166667
2009-09-05	29.2500000
2009-09-06	22.6250000
2009-09-07	3.9166667
2009-09-08	0.0000000
2009-09-09	0.0000000
2009-09-10	0.0000000
2009-09-11	0.0000000
2009-09-12	0.0000000
2009-09-13	0.0000000
2009-09-14	0.0000000
2009-09-15	0.0000000
2009-09-16	13.2083333
2009-09-17	24.1666667
2009-09-18	24.2500000
2009-09-19	23.1666667
2009-09-20	29.0000000
2009-09-21	34.5416667
2009-09-22	30.9583333
2009-09-23	21.0833333
2009-09-24	20.5833333
2009-09-25	37.3750000
2009-09-26	28.3333333
2009-09-27	31.6250000
2009-09-28	34.2083333
2009-09-29	25.0000000
2009-09-30	29.2500000
2009-10-01	34.4583333
2009-10-02	39.1250000
2009-10-03	31.3333333
2009-10-04	27.3333333
2009-10-05	30.5416667
2009-10-06	33.2083333
2009-10-07	29.2916667
2009-10-08	39.0000000
2009-10-09	37.1666667
2009-10-10	41.0833333
2009-10-11	35.3333333
2009-10-12	29.6666667
2009-10-13	29.2916667
2009-10-14	24.5416667
2009-10-15	25.7500000
2009-10-16	22.7500000
2009-10-17	20.8750000
2009-10-18	14.5416667
2009-10-19	32.8333333
2009-10-20	25.6250000
2009-10-21	24.1250000
2009-10-22	20.7500000
2009-10-23	19.8333333
2009-10-24	15.2500000
2009-10-25	13.1666667
2009-10-26	18.2083333
2009-10-27	12.8750000
2009-10-28	15.7916667
2009-10-29	26.0833333
2009-10-30	29.7083333
2009-10-31	27.7916667
2009-11-01	23.2916667
2009-11-02	24.2500000
2009-11-03	25.4166667
2009-11-04	28.9166667
2009-11-05	31.2500000
2009-11-06	24.4583333
2009-11-07	25.0833333
2009-11-08	17.2083333
2009-11-09	13.7500000
2009-11-10	13.7500000
2009-11-11	14.1666667
2009-11-12	17.2500000
2009-11-13	19.1250000
2009-11-14	24.4583333
2009-11-15	22.2916667
2009-11-16	21.1250000
2009-11-17	22.0416667
2009-11-18	29.4166667
2009-11-19	23.8750000
2009-11-20	27.7916667
2009-11-21	5.6250000
2009-11-22	11.8750000
2009-11-23	17.5833333
2009-11-24	69.8750000
2009-11-25	60.6250000
2009-11-26	23.7500000
2009-11-27	23.0000000
2009-11-28	16.0833333
2009-11-29	16.3333333
2009-11-30	25.6666667
2009-12-01	21.1250000
2009-12-02	22.1250000
2009-12-03	31.7916667
2009-12-04	17.2916667
2009-12-05	17.0833333
2009-12-06	21.2916667
2009-12-07	38.5833333
2009-12-08	47.6250000
2009-12-09	24.9583333
2009-12-10	16.2916667
2009-12-11	21.3333333
2009-12-12	24.9583333
2009-12-13	44.6250000
2009-12-14	40.1666667
2009-12-15	26.0000000
2009-12-16	22.9583333
2009-12-17	16.0416667
2009-12-18	18.2500000
2009-12-19	15.2083333
2009-12-20	18.6666667
2009-12-21	26.1250000
2009-12-22	18.7916667
2009-12-23	28.5000000
2009-12-24	25.9583333
2009-12-25	32.7500000
2009-12-26	33.4166667
2009-12-27	37.7916667
2009-12-28	40.1250000
2009-12-29	32.8750000
2009-12-30	49.1666667
2009-12-31	53.7500000
2010-01-01	56.2083333
2010-01-02	32.5000000
2010-01-03	0.0000000
2010-01-04	0.0000000
2010-01-05	0.0000000
2010-01-06	0.0000000
2010-01-07	0.0000000
2010-01-08	0.0000000
2010-01-09	0.0000000
2010-01-10	0.0000000
2010-01-11	0.0000000
2010-01-12	7.7083333
2010-01-13	29.0833333
2010-01-14	39.4166667
2010-01-15	31.7083333
2010-01-16	39.5000000
2010-01-17	32.9583333
2010-01-18	44.6250000
2010-01-19	45.9166667
2010-01-20	52.2916667
2010-01-21	41.4583333
2010-01-22	61.0833333
2010-01-23	66.5833333
2010-01-24	39.5000000
2010-01-25	25.1666667
2010-01-26	56.7916667
2010-01-27	65.0000000
2010-01-28	59.9166667
2010-01-29	32.8333333
2010-01-30	18.3750000
2010-01-31	25.5000000
2010-02-01	19.0000000
2010-02-02	26.5000000
2010-02-03	28.9166667
2010-02-04	35.3333333
2010-02-05	33.8750000
2010-02-06	20.5833333
2010-02-07	38.9166667
2010-02-08	52.1666667
2010-02-09	68.0416667
2010-02-10	89.5416667
2010-02-11	65.4583333
2010-02-12	38.7916667
2010-02-13	29.5000000
2010-02-14	26.5416667
2010-02-15	31.7500000
2010-02-16	40.5833333
2010-02-17	38.7916667
2010-02-18	31.0833333
2010-02-19	29.5416667
2010-02-20	29.4166667
2010-02-21	17.2916667
2010-02-22	20.5416667
2010-02-23	36.0833333
2010-02-24	45.2916667
2010-02-25	46.5000000
2010-02-26	52.2083333
2010-02-27	51.9583333
2010-02-28	36.3750000
2010-03-01	28.8333333
2010-03-02	46.0000000
2010-03-03	56.7083333
2010-03-04	42.6250000
2010-03-05	59.2083333
2010-03-06	47.8333333
2010-03-07	49.1250000
2010-03-08	56.0000000
2010-03-09	66.1250000
2010-03-10	52.5833333
2010-03-11	62.3750000
2010-03-12	83.2916667
2010-03-13	70.4583333
2010-03-14	19.1666667
2010-03-15	43.5833333
2010-03-16	32.4166667
2010-03-17	31.7083333
2010-03-18	42.5416667
2010-03-19	39.3750000
2010-03-20	32.0833333
2010-03-21	90.8750000
2010-03-22	62.8333333
2010-03-23	76.0833333
2010-03-24	23.6250000
2010-03-25	13.6666667
2010-03-26	38.9583333
2010-03-27	44.6666667
2010-03-28	78.3750000
2010-03-29	117.2500000
2010-03-30	116.7083333
2010-03-31	154.7083333
2010-04-01	131.8333333
2010-04-02	177.8750000
2010-04-03	146.9166667
2010-04-04	82.2083333
2010-04-05	32.5000000
2010-04-06	72.0000000
2010-04-07	156.2083333
2010-04-08	94.5416667
2010-04-09	84.2916667
2010-04-10	70.8750000
2010-04-11	48.9583333
2010-04-12	4.4583333
2010-04-13	0.0000000
2010-04-14	0.0000000
2010-04-15	0.0000000
2010-04-16	5.2083333
2010-04-17	13.9583333
2010-04-18	16.8750000
2010-04-19	14.8750000
2010-04-20	13.1250000
2010-04-21	14.5833333
2010-04-22	12.7500000
2010-04-23	34.0416667
2010-04-24	26.5416667
2010-04-25	14.7500000
2010-04-26	21.5416667
2010-04-27	91.0416667
2010-04-28	68.5416667
2010-04-29	32.7500000
2010-04-30	32.5000000
2010-05-01	34.5000000
2010-05-02	25.2916667
2010-05-03	23.2500000
2010-05-04	11.5833333
2010-05-05	13.1666667
2010-05-06	20.2083333
2010-05-07	20.1666667
2010-05-08	23.9583333
2010-05-09	9.9166667
2010-05-10	12.0000000
2010-05-11	13.0000000
2010-05-12	11.0416667
2010-05-13	25.5416667
2010-05-14	34.7500000
2010-05-15	13.6250000
2010-05-16	13.7500000
2010-05-17	20.7083333
2010-05-18	31.2500000
2010-05-19	23.0833333
2010-05-20	16.5833333
2010-05-21	14.3750000
2010-05-22	13.7916667
2010-05-23	11.2916667
2010-05-24	11.0833333
2010-05-25	15.2916667
2010-05-26	15.5416667
2010-05-27	18.0416667
2010-05-28	22.0000000
2010-05-29	15.2916667
2010-05-30	16.8750000
2010-05-31	19.2916667
2010-06-01	30.4166667
2010-06-02	78.7500000
2010-06-03	21.4166667
2010-06-04	26.3750000
2010-06-05	16.6250000
2010-06-06	17.1250000
2010-06-07	22.3333333
2010-06-08	17.6250000
2010-06-09	16.6666667
2010-06-10	16.5416667
2010-06-11	9.5416667
2010-06-12	14.1250000
2010-06-13	14.0416667
2010-06-14	14.4583333
2010-06-15	12.7083333
2010-06-16	14.8333333
2010-06-17	19.0000000
2010-06-18	19.4166667
2010-06-19	20.1250000
2010-06-20	14.2083333
2010-06-21	19.4583333
2010-06-22	15.4583333
2010-06-23	17.6250000
2010-06-24	21.0416667
2010-06-25	21.2083333
2010-06-26	18.7916667
2010-06-27	18.0000000
2010-06-28	16.7916667
2010-06-29	19.4583333
2010-06-30	14.7083333
2010-07-01	33.4583333
2010-07-02	17.2916667
2010-07-03	14.6250000
2010-07-04	15.5000000
2010-07-05	19.1250000
2010-07-06	13.6250000
2010-07-07	17.2083333
2010-07-08	18.0416667
2010-07-09	19.1250000
2010-07-10	22.0416667
2010-07-11	20.5833333
2010-07-12	19.7083333
2010-07-13	22.5416667
2010-07-14	20.5416667
2010-07-15	28.0833333
2010-07-16	25.1666667
2010-07-17	31.2083333
2010-07-18	27.7500000
2010-07-19	25.3750000
2010-07-20	29.3333333
2010-07-21	20.7500000
2010-07-22	29.7500000
2010-07-23	22.4583333
2010-07-24	21.7083333
2010-07-25	19.8333333
2010-07-26	25.5833333
2010-07-27	26.0416667
2010-07-28	22.6250000
2010-07-29	28.8333333
2010-07-30	29.0000000
2010-07-31	26.2083333
2010-08-01	25.4583333
2010-08-02	31.4166667
2010-08-03	31.7500000
2010-08-04	26.7083333
2010-08-05	23.5833333
2010-08-06	14.8333333
2010-08-07	10.2916667
2010-08-08	15.8750000
2010-08-09	16.9166667
2010-08-10	19.5416667
2010-08-11	25.7083333
2010-08-12	26.0833333
2010-08-13	26.5833333
2010-08-14	21.6250000
2010-08-15	20.5416667
2010-08-16	15.0000000
2010-08-17	17.7500000
2010-08-18	21.0416667
2010-08-19	27.7500000
2010-08-20	25.1250000
2010-08-21	21.0000000
2010-08-22	26.3750000
2010-08-23	29.5000000
2010-08-24	30.1666667
2010-08-25	21.6250000
2010-08-26	41.3750000
2010-08-27	32.0416667
2010-08-28	29.2500000
2010-08-29	27.6666667
2010-08-30	15.0833333
2010-08-31	21.5000000
2010-09-01	29.6666667
2010-09-02	28.8750000
2010-09-03	27.2500000
2010-09-04	21.4166667
2010-09-05	22.2916667
2010-09-06	30.0000000
2010-09-07	27.3333333
2010-09-08	28.7916667
2010-09-09	19.2916667
2010-09-10	25.3333333
2010-09-11	29.6250000
2010-09-12	26.7083333
2010-09-13	29.2916667
2010-09-14	34.3750000
2010-09-15	31.5000000
2010-09-16	25.7916667
2010-09-17	29.8333333
2010-09-18	23.2500000
2010-09-19	28.5833333
2010-09-20	27.5000000
2010-09-21	36.1666667
2010-09-22	33.4166667
2010-09-23	35.1250000
2010-09-24	35.0833333
2010-09-25	34.8750000
2010-09-26	25.1666667
2010-09-27	25.4166667
2010-09-28	25.5416667
2010-09-29	23.6666667
2010-09-30	26.3750000
2010-10-01	25.8750000
2010-10-02	22.5416667
2010-10-03	23.6250000
2010-10-04	27.5000000
2010-10-05	22.7083333
2010-10-06	28.0416667
2010-10-07	34.3750000
2010-10-08	40.5833333
2010-10-09	38.5833333
2010-10-10	48.5833333
2010-10-11	54.1666667
2010-10-12	37.2916667
2010-10-13	30.2083333
2010-10-14	43.4583333
2010-10-15	38.8333333
2010-10-16	40.1250000
2010-10-17	37.5000000
2010-10-18	33.5000000
2010-10-19	27.5416667
2010-10-20	27.9583333
2010-10-21	22.1250000
2010-10-22	19.8750000
2010-10-23	22.6250000
2010-10-24	24.4583333
2010-10-25	29.2916667
2010-10-26	27.1666667
2010-10-27	24.1250000
2010-10-28	9.4583333
2010-10-29	23.6666667
2010-10-30	31.1250000
2010-10-31	25.0000000
2010-11-01	27.0833333
2010-11-02	27.5416667
2010-11-03	30.6666667
2010-11-04	26.8333333
2010-11-05	27.0416667
2010-11-06	26.0833333
2010-11-07	24.1250000
2010-11-08	21.8333333
2010-11-09	19.7916667
2010-11-10	26.4583333
2010-11-11	23.4583333
2010-11-12	24.3750000
2010-11-13	16.5000000
2010-11-14	17.4166667
2010-11-15	19.7083333
2010-11-16	26.7083333
2010-11-17	40.8750000
2010-11-18	19.4583333
2010-11-19	22.9583333
2010-11-20	21.2916667
2010-11-21	22.0416667
2010-11-22	23.2500000
2010-11-23	22.7916667
2010-11-24	25.5833333
2010-11-25	22.8333333
2010-11-26	31.7500000
2010-11-27	10.9583333
2010-11-28	19.1666667
2010-11-29	22.5416667
2010-11-30	24.1250000
2010-12-01	30.5416667
2010-12-02	30.2083333
2010-12-03	26.5416667
2010-12-04	15.7083333
2010-12-05	21.6666667
2010-12-06	23.0833333
2010-12-07	32.0416667
2010-12-08	26.2500000
2010-12-09	24.9166667
2010-12-10	32.2083333
2010-12-11	18.7083333
2010-12-12	17.8333333
2010-12-13	29.8750000
2010-12-14	13.0000000
2010-12-15	21.9166667
2010-12-16	22.9166667
2010-12-17	24.6250000
2010-12-18	23.4583333
2010-12-19	22.3750000
2010-12-20	28.4166667
2010-12-21	19.2083333
2010-12-22	17.5833333
2010-12-23	28.1250000
2010-12-24	33.0000000
2010-12-25	47.3750000
2010-12-26	31.5833333
2010-12-27	51.0833333
2010-12-28	40.2500000
2010-12-29	29.3750000
2010-12-30	32.3750000
2010-12-31	28.7916667
2011-01-01	20.0000000
2011-01-02	30.5416667
2011-01-03	25.3333333
2011-01-04	28.2500000
2011-01-05	37.7916667
2011-01-06	50.9166667
2011-01-07	30.7083333
2011-01-08	14.7916667
2011-01-09	39.0000000
2011-01-10	49.0000000
2011-01-11	65.1250000
2011-01-12	69.8333333
2011-01-13	82.8750000
2011-01-14	70.5833333
2011-01-15	57.3750000
2011-01-16	45.0000000
2011-01-17	48.7500000
2011-01-18	42.1250000
2011-01-19	31.2916667
2011-01-20	30.5416667
