date	cape	cape_virt	conv_inhib	cins	pressure	temp	mixr	relhumidity	windspeed	wind_direction	aot_440	ae
2012-05-21	565.86	780.33	-7.99	-2.78	925.0	20.4	14.06	85.0	21	100	0.2377381600	0.2268286000
2012-05-21	565.86	780.33	-7.99	-2.78	850.0	15.8	12.12	90.0	20	105	0.2377381600	0.2268286000
2012-05-21	565.86	780.33	-7.99	-2.78	700.0	8.4	7.03	71.0	15	115	0.2377381600	0.2268286000
2012-05-21	565.86	780.33	-7.99	-2.78	500.0	-5.3	0.11	2.0	9	0	0.2377381600	0.2268286000
2012-05-21	565.86	780.33	-7.99	-2.78	400.0	-16.7	0.51	19.0	4	0	0.2377381600	0.2268286000
2012-05-21	565.86	780.33	-7.99	-2.78	300.0	-32.1	0.08	9.0	7	265	0.2377381600	0.2268286000
2012-05-22	335.49	513.13	-23.68	-14.17	1000.0	26.0	16.54	77.0	9	120	0.2103266400	0.2166760800
2012-05-22	335.49	513.13	-23.68	-14.17	925.0	21.2	13.70	79.0	21	110	0.2103266400	0.2166760800
2012-05-22	335.49	513.13	-23.68	-14.17	850.0	16.2	11.12	81.0	21	110	0.2103266400	0.2166760800
2012-05-22	335.49	513.13	-23.68	-14.17	700.0	8.6	5.34	53.0	11	65	0.2103266400	0.2166760800
2012-05-22	335.49	513.13	-23.68	-14.17	500.0	-4.3	0.12	2.0	6	35	0.2103266400	0.2166760800
2012-05-22	335.49	513.13	-23.68	-14.17	400.0	-14.9	0.09	3.0	11	25	0.2103266400	0.2166760800
2012-05-22	335.49	513.13	-23.68	-14.17	300.0	-31.7	0.05	5.0	4	135	0.2103266400	0.2166760800
2012-05-23	345.12	479.76	-13.78	-8.88	1000.0	25.6	16.44	78.0	11	90	0.2287218571	0.2291257143
2012-05-23	345.12	479.76	-13.78	-8.88	925.0	20.6	14.06	84.0	22	90	0.2287218571	0.2291257143
2012-05-23	345.12	479.76	-13.78	-8.88	850.0	16.4	10.05	72.0	21	105	0.2287218571	0.2291257143
2012-05-23	345.12	479.76	-13.78	-8.88	700.0	9.2	5.58	53.0	12	115	0.2287218571	0.2291257143
2012-05-23	345.12	479.76	-13.78	-8.88	500.0	-2.9	0.26	4.0	15	35	0.2287218571	0.2291257143
2012-05-23	345.12	479.76	-13.78	-8.88	400.0	-14.5	0.13	4.0	17	55	0.2287218571	0.2291257143
2012-05-23	345.12	479.76	-13.78	-8.88	300.0	-31.9	0.05	5.0	7	55	0.2287218571	0.2291257143
2012-05-24	757.46	999.48	-22.02	-8.50	1000.0	25.8	17.28	81.0	11	70	0.1332188276	0.3049984138
2012-05-24	757.46	999.48	-22.02	-8.50	925.0	21.6	11.42	64.0	19	80	0.1332188276	0.3049984138
2012-05-24	757.46	999.48	-22.02	-8.50	850.0	17.8	9.02	59.0	15	120	0.1332188276	0.3049984138
2012-05-24	757.46	999.48	-22.02	-8.50	700.0	8.6	3.15	31.0	5	35	0.1332188276	0.3049984138
2012-05-24	757.46	999.48	-22.02	-8.50	500.0	-4.7	0.12	2.0	13	155	0.1332188276	0.3049984138
2012-05-24	757.46	999.48	-22.02	-8.50	400.0	-16.9	0.16	6.0	24	85	0.1332188276	0.3049984138
2012-05-24	757.46	999.48	-22.02	-8.50	300.0	-31.9	0.11	12.0	19	60	0.1332188276	0.3049984138
2012-05-25	116.38	263.03	-3.26	-0.01	1000.0	26.0	16.13	75.0	7	80	0.1534676207	0.3449275862
2012-05-25	116.38	263.03	-3.26	-0.01	925.0	20.0	13.18	82.0	17	90	0.1534676207	0.3449275862
2012-05-25	116.38	263.03	-3.26	-0.01	850.0	15.4	11.49	88.0	13	130	0.1534676207	0.3449275862
2012-05-25	116.38	263.03	-3.26	-0.01	700.0	8.8	5.42	53.0	0	0	0.1534676207	0.3449275862
2012-05-25	116.38	263.03	-3.26	-0.01	500.0	-3.7	0.24	4.0	6	45	0.1534676207	0.3449275862
2012-05-25	116.38	263.03	-3.26	-0.01	400.0	-16.9	0.13	5.0	15	40	0.1534676207	0.3449275862
2012-05-25	116.38	263.03	-3.26	-0.01	300.0	-30.9	0.07	8.0	26	35	0.1534676207	0.3449275862
2012-05-26	663.83	848.66	-0.47	-0.31	1000.0	26.0	17.28	80.0	6	90	0.1449707273	0.3676684545
2012-05-26	663.83	848.66	-0.47	-0.31	925.0	20.0	14.06	87.0	14	110	0.1449707273	0.3676684545
2012-05-26	663.83	848.66	-0.47	-0.31	850.0	15.2	12.12	94.0	8	140	0.1449707273	0.3676684545
2012-05-26	663.83	848.66	-0.47	-0.31	700.0	8.0	8.21	85.0	7	255	0.1449707273	0.3676684545
2012-05-26	663.83	848.66	-0.47	-0.31	500.0	-5.3	1.67	32.0	1	0	0.1449707273	0.3676684545
2012-05-26	663.83	848.66	-0.47	-0.31	400.0	-15.7	0.75	26.0	13	0	0.1449707273	0.3676684545
2012-05-26	663.83	848.66	-0.47	-0.31	300.0	-31.7	0.24	26.0	23	355	0.1449707273	0.3676684545
2012-05-27	310.75	464.37	-5.69	-0.06	1000.0	26.6	16.54	74.0	5	110	0.1065330000	0.6417984706
2012-05-27	310.75	464.37	-5.69	-0.06	925.0	20.4	12.84	78.0	15	120	0.1065330000	0.6417984706
2012-05-27	310.75	464.37	-5.69	-0.06	850.0	16.2	11.57	84.0	8	65	0.1065330000	0.6417984706
2012-05-27	310.75	464.37	-5.69	-0.06	700.0	8.6	8.99	89.0	13	295	0.1065330000	0.6417984706
2012-05-27	310.75	464.37	-5.69	-0.06	500.0	-6.1	1.43	29.0	0	0	0.1065330000	0.6417984706
2012-05-27	310.75	464.37	-5.69	-0.06	400.0	-15.7	0.99	35.0	6	355	0.1065330000	0.6417984706
2012-05-27	310.75	464.37	-5.69	-0.06	300.0	-31.3	0.28	30.0	14	350	0.1065330000	0.6417984706
2012-05-28	614.08	834.61	-1.54	0.00	1000.0	27.0	16.96	74.0	8	85	0.1873906364	0.3323218182
2012-05-28	614.08	834.61	-1.54	0.00	925.0	20.6	13.18	79.0	9	110	0.1873906364	0.3323218182
2012-05-28	614.08	834.61	-1.54	0.00	850.0	15.8	11.27	84.0	10	135	0.1873906364	0.3323218182
2012-05-28	614.08	834.61	-1.54	0.00	700.0	8.2	6.45	66.0	9	125	0.1873906364	0.3323218182
2012-05-28	614.08	834.61	-1.54	0.00	500.0	-5.5	2.50	49.0	1	5	0.1873906364	0.3323218182
2012-05-28	614.08	834.61	-1.54	0.00	400.0	-14.9	0.18	6.0	16	325	0.1873906364	0.3323218182
2012-05-28	614.08	834.61	-1.54	0.00	300.0	-31.7	0.09	9.0	15	315	0.1873906364	0.3323218182
2012-05-29	897.22	1147.77	-16.25	-12.44	1000.0	25.6	17.50	83.0	4	110	0.2324328158	0.1383046316
2012-05-29	897.22	1147.77	-16.25	-12.44	925.0	21.4	16.09	91.0	11	115	0.2324328158	0.1383046316
2012-05-29	897.22	1147.77	-16.25	-12.44	850.0	16.8	10.54	74.0	19	115	0.2324328158	0.1383046316
2012-05-29	897.22	1147.77	-16.25	-12.44	700.0	9.0	4.74	46.0	10	280	0.2324328158	0.1383046316
2012-05-29	897.22	1147.77	-16.25	-12.44	500.0	-6.1	1.56	32.0	7	270	0.2324328158	0.1383046316
2012-05-29	897.22	1147.77	-16.25	-12.44	400.0	-15.3	0.29	10.0	13	300	0.2324328158	0.1383046316
2012-05-29	897.22	1147.77	-16.25	-12.44	300.0	-32.7	0.45	55.0	23	295	0.2324328158	0.1383046316
2012-05-30	1933.80	2174.16	-10.24	-6.71	1000.0	26.6	18.39	82.0	5	100	0.3116354615	0.1397329231
2012-05-30	1933.80	2174.16	-10.24	-6.71	925.0	21.8	16.09	89.0	16	95	0.3116354615	0.1397329231
2012-05-30	1933.80	2174.16	-10.24	-6.71	850.0	17.4	10.05	68.0	15	110	0.3116354615	0.1397329231
2012-05-30	1933.80	2174.16	-10.24	-6.71	700.0	9.6	4.60	43.0	9	155	0.3116354615	0.1397329231
2012-05-30	1933.80	2174.16	-10.24	-6.71	500.0	-6.5	0.88	19.0	7	250	0.3116354615	0.1397329231
2012-05-30	1933.80	2174.16	-10.24	-6.71	400.0	-16.7	1.55	60.0	12	295	0.3116354615	0.1397329231
2012-05-30	1933.80	2174.16	-10.24	-6.71	300.0	-32.9	0.49	61.0	26	290	0.3116354615	0.1397329231
2012-06-01	1822.79	2038.99	-0.01	0.00	1000.0	26.8	17.83	79.0	11	110	0.4409334615	0.0842831538
2012-06-01	1822.79	2038.99	-0.01	0.00	925.0	20.6	14.43	86.0	16	115	0.4409334615	0.0842831538
2012-06-01	1822.79	2038.99	-0.01	0.00	850.0	17.8	7.34	49.0	21	120	0.4409334615	0.0842831538
2012-06-01	1822.79	2038.99	-0.01	0.00	700.0	10.0	2.19	20.0	33	130	0.4409334615	0.0842831538
2012-06-01	1822.79	2038.99	-0.01	0.00	500.0	-7.1	2.38	53.0	7	65	0.4409334615	0.0842831538
2012-06-01	1822.79	2038.99	-0.01	0.00	400.0	-17.9	1.79	76.0	10	300	0.4409334615	0.0842831538
2012-06-01	1822.79	2038.99	-0.01	0.00	300.0	-34.5	0.30	44.0	21	295	0.4409334615	0.0842831538
2012-06-02	1360.70	1563.49	-17.09	-8.90	1000.0	25.4	17.28	83.0	8	110	0.4130533500	0.1123802500
2012-06-02	1360.70	1563.49	-17.09	-8.90	925.0	21.0	13.70	80.0	14	110	0.4130533500	0.1123802500
2012-06-02	1360.70	1563.49	-17.09	-8.90	850.0	16.2	10.47	76.0	22	105	0.4130533500	0.1123802500
2012-06-02	1360.70	1563.49	-17.09	-8.90	700.0	9.2	2.82	27.0	23	100	0.4130533500	0.1123802500
2012-06-02	1360.70	1563.49	-17.09	-8.90	500.0	-6.7	2.46	53.0	2	355	0.4130533500	0.1123802500
2012-06-02	1360.70	1563.49	-17.09	-8.90	400.0	-19.3	0.85	41.0	16	330	0.4130533500	0.1123802500
2012-06-02	1360.70	1563.49	-17.09	-8.90	300.0	-34.5	0.06	9.0	12	350	0.4130533500	0.1123802500
2012-06-03	2158.09	2437.84	-5.75	-3.47	1000.0	26.2	18.63	85.0	4	110	0.4584889318	0.1567374318
2012-06-03	2158.09	2437.84	-5.75	-3.47	925.0	21.4	16.09	91.0	12	110	0.4584889318	0.1567374318
2012-06-03	2158.09	2437.84	-5.75	-3.47	850.0	18.2	6.12	39.0	19	105	0.4584889318	0.1567374318
2012-06-03	2158.09	2437.84	-5.75	-3.47	700.0	9.4	2.87	27.0	22	50	0.4584889318	0.1567374318
2012-06-03	2158.09	2437.84	-5.75	-3.47	600.0	2.2	2.39	32.0	18	34	0.4584889318	0.1567374318
2012-06-03	2158.09	2437.84	-5.75	-3.47	500.0	-7.5	1.64	38.0	8	10	0.4584889318	0.1567374318
2012-06-03	2158.09	2437.84	-5.75	-3.47	400.0	-17.3	0.23	9.0	10	45	0.4584889318	0.1567374318
2012-06-03	2158.09	2437.84	-5.75	-3.47	300.0	-33.9	0.09	13.0	18	55	0.4584889318	0.1567374318
2012-06-04	1629.79	1890.41	-6.32	-2.96	1000.0	25.6	17.50	83.0	3	30	0.3276988214	0.1646953571
2012-06-04	1629.79	1890.41	-6.32	-2.96	925.0	20.8	12.35	73.0	11	75	0.3276988214	0.1646953571
2012-06-04	1629.79	1890.41	-6.32	-2.96	850.0	16.2	8.66	63.0	13	80	0.3276988214	0.1646953571
2012-06-04	1629.79	1890.41	-6.32	-2.96	700.0	9.4	2.65	25.0	13	55	0.3276988214	0.1646953571
2012-06-04	1629.79	1890.41	-6.32	-2.96	500.0	-5.7	2.08	42.0	8	120	0.3276988214	0.1646953571
2012-06-04	1629.79	1890.41	-6.32	-2.96	400.0	-17.9	0.50	21.0	7	120	0.3276988214	0.1646953571
2012-06-04	1629.79	1890.41	-6.32	-2.96	300.0	-34.9	0.11	16.0	8	205	0.3276988214	0.1646953571
2012-06-05	1707.11	1934.32	-16.63	-10.80	1000.0	26.6	17.72	79.0	6	100	0.0953570286	0.2711932286
2012-06-05	1707.11	1934.32	-16.63	-10.80	925.0	21.8	15.19	84.0	11	100	0.0953570286	0.2711932286
2012-06-05	1707.11	1934.32	-16.63	-10.80	850.0	16.8	12.61	88.0	17	100	0.0953570286	0.2711932286
2012-06-05	1707.11	1934.32	-16.63	-10.80	700.0	10.2	3.84	34.0	17	130	0.0953570286	0.2711932286
2012-06-05	1707.11	1934.32	-16.63	-10.80	500.0	-6.5	3.27	69.0	9	195	0.0953570286	0.2711932286
2012-06-05	1707.11	1934.32	-16.63	-10.80	400.0	-17.7	0.99	41.0	17	200	0.0953570286	0.2711932286
2012-06-05	1707.11	1934.32	-16.63	-10.80	300.0	-34.1	0.23	32.0	28	205	0.0953570286	0.2711932286
2012-06-06	1967.88	2198.94	-11.22	-7.12	1000.0	27.0	18.28	80.0	8	95	0.2207383333	-0.0047556667
2012-06-06	1967.88	2198.94	-11.22	-7.12	925.0	22.0	15.88	87.0	27	110	0.2207383333	-0.0047556667
2012-06-06	1967.88	2198.94	-11.22	-7.12	850.0	16.6	13.46	95.0	25	110	0.2207383333	-0.0047556667
2012-06-06	1967.88	2198.94	-11.22	-7.12	700.0	11.6	2.49	20.0	19	115	0.2207383333	-0.0047556667
2012-06-06	1967.88	2198.94	-11.22	-7.12	500.0	-5.1	0.69	13.0	13	115	0.2207383333	-0.0047556667
2012-06-06	1967.88	2198.94	-11.22	-7.12	400.0	-16.9	1.52	60.0	23	125	0.2207383333	-0.0047556667
2012-06-06	1967.88	2198.94	-11.22	-7.12	300.0	-33.1	0.53	67.0	11	115	0.2207383333	-0.0047556667
2012-06-07	1863.23	2122.97	-5.67	-0.99	1000.0	27.4	18.74	80.0	14	90	0.2873090000	0.0595898636
2012-06-07	1863.23	2122.97	-5.67	-0.99	925.0	21.6	15.19	85.0	30	100	0.2873090000	0.0595898636
2012-06-07	1863.23	2122.97	-5.67	-0.99	850.0	17.2	12.36	84.0	31	100	0.2873090000	0.0595898636
2012-06-07	1863.23	2122.97	-5.67	-0.99	700.0	9.4	5.26	50.0	29	110	0.2873090000	0.0595898636
2012-06-07	1863.23	2122.97	-5.67	-0.99	500.0	-5.3	0.82	16.0	26	85	0.2873090000	0.0595898636
2012-06-07	1863.23	2122.97	-5.67	-0.99	400.0	-15.9	0.24	9.0	17	130	0.2873090000	0.0595898636
2012-06-07	1863.23	2122.97	-5.67	-0.99	300.0	-32.9	0.32	40.0	5	265	0.2873090000	0.0595898636
2012-06-08	1138.20	1401.37	-10.14	-6.34	1000.0	26.8	17.83	79.0	4	70	0.3163311818	0.0226467273
2012-06-08	1138.20	1401.37	-10.14	-6.34	925.0	21.6	15.48	87.0	16	85	0.3163311818	0.0226467273
2012-06-08	1138.20	1401.37	-10.14	-6.34	850.0	16.0	13.11	96.0	22	85	0.3163311818	0.0226467273
2012-06-08	1138.20	1401.37	-10.14	-6.34	700.0	9.2	4.14	40.0	27	75	0.3163311818	0.0226467273
2012-06-08	1138.20	1401.37	-10.14	-6.34	500.0	-6.5	0.41	9.0	20	125	0.3163311818	0.0226467273
2012-06-08	1138.20	1401.37	-10.14	-6.34	400.0	-15.5	0.15	5.0	17	95	0.3163311818	0.0226467273
2012-06-08	1138.20	1401.37	-10.14	-6.34	300.0	-31.9	0.26	29.0	6	320	0.3163311818	0.0226467273
2012-06-09	0.00	0.00	0.00	0.00	1000.0	22.6	14.03	80.0	4	105	0.1217313714	0.2766925429
2012-06-09	0.00	0.00	0.00	0.00	925.0	20.8	14.24	84.0	6	90	0.1217313714	0.2766925429
2012-06-09	0.00	0.00	0.00	0.00	850.0	16.4	12.12	87.0	8	75	0.1217313714	0.2766925429
2012-06-09	0.00	0.00	0.00	0.00	700.0	9.6	2.49	23.0	12	35	0.1217313714	0.2766925429
2012-06-09	0.00	0.00	0.00	0.00	500.0	-3.9	1.02	18.0	14	70	0.1217313714	0.2766925429
2012-06-09	0.00	0.00	0.00	0.00	400.0	-16.1	0.72	26.0	11	55	0.1217313714	0.2766925429
2012-06-09	0.00	0.00	0.00	0.00	300.0	-33.3	0.25	32.0	14	285	0.1217313714	0.2766925429
2012-06-10	1298.24	1585.11	-1.27	-0.38	1000.0	26.4	18.39	83.0	6	110	0.1665230000	0.0942517600
2012-06-10	1298.24	1585.11	-1.27	-0.38	925.0	20.4	15.88	96.0	14	125	0.1665230000	0.0942517600
2012-06-10	1298.24	1585.11	-1.27	-0.38	850.0	16.2	12.69	92.0	15	125	0.1665230000	0.0942517600
2012-06-10	1298.24	1585.11	-1.27	-0.38	700.0	10.8	2.73	24.0	11	120	0.1665230000	0.0942517600
2012-06-10	1298.24	1585.11	-1.27	-0.38	500.0	-4.1	0.52	9.0	18	55	0.1665230000	0.0942517600
2012-06-10	1298.24	1585.11	-1.27	-0.38	400.0	-17.5	0.20	8.0	13	350	0.1665230000	0.0942517600
2012-06-10	1298.24	1585.11	-1.27	-0.38	300.0	-32.5	0.06	7.0	17	25	0.1665230000	0.0942517600
2012-06-11	1668.09	1850.58	-15.87	-11.52	1000.0	25.6	18.74	89.0	5	105	0.3441032000	0.2231604000
2012-06-11	1668.09	1850.58	-15.87	-11.52	925.0	22.0	16.71	91.0	22	95	0.3441032000	0.2231604000
2012-06-11	1668.09	1850.58	-15.87	-11.52	850.0	18.2	14.75	94.0	22	115	0.3441032000	0.2231604000
2012-06-11	1668.09	1850.58	-15.87	-11.52	700.0	8.4	8.04	81.0	24	135	0.3441032000	0.2231604000
2012-06-11	1668.09	1850.58	-15.87	-11.52	500.0	-5.5	2.71	53.0	14	105	0.3441032000	0.2231604000
2012-06-11	1668.09	1850.58	-15.87	-11.52	400.0	-17.3	0.32	13.0	12	90	0.3441032000	0.2231604000
2012-06-11	1668.09	1850.58	-15.87	-11.52	300.0	-32.7	0.07	8.0	1	350	0.3441032000	0.2231604000
2012-06-12	1366.87	1617.07	-7.68	-4.63	1000.0	26.2	17.94	82.0	4	325	0.3693060000	0.0644701176
2012-06-12	1366.87	1617.07	-7.68	-4.63	925.0	21.2	15.48	89.0	21	95	0.3693060000	0.0644701176
2012-06-12	1366.87	1617.07	-7.68	-4.63	850.0	16.0	13.20	97.0	29	110	0.3693060000	0.0644701176
2012-06-12	1366.87	1617.07	-7.68	-4.63	700.0	9.6	4.27	40.0	29	125	0.3693060000	0.0644701176
2012-06-12	1366.87	1617.07	-7.68	-4.63	500.0	-5.1	0.43	8.0	1	25	0.3693060000	0.0644701176
2012-06-12	1366.87	1617.07	-7.68	-4.63	400.0	-18.1	0.49	21.0	13	200	0.3693060000	0.0644701176
2012-06-12	1366.87	1617.07	-7.68	-4.63	300.0	-31.9	0.11	12.0	10	255	0.3693060000	0.0644701176
2012-06-16	2911.38	3160.74	-9.16	-6.60	1000.0	27.0	19.33	84.0	8	110	0.4651002727	0.0360833636
2012-06-16	2911.38	3160.74	-9.16	-6.60	925.0	22.4	17.25	92.0	18	105	0.4651002727	0.0360833636
2012-06-16	2911.38	3160.74	-9.16	-6.60	850.0	17.4	12.69	85.0	19	115	0.4651002727	0.0360833636
2012-06-16	2911.38	3160.74	-9.16	-6.60	700.0	10.4	4.89	43.0	21	130	0.4651002727	0.0360833636
2012-06-16	2911.38	3160.74	-9.16	-6.60	500.0	-7.5	3.32	76.0	3	320	0.4651002727	0.0360833636
2012-06-16	2911.38	3160.74	-9.16	-6.60	400.0	-18.7	1.50	68.0	20	275	0.4651002727	0.0360833636
2012-06-16	2911.38	3160.74	-9.16	-6.60	300.0	-33.1	0.48	61.0	22	280	0.4651002727	0.0360833636
2012-06-17	1996.61	2228.30	-5.37	-1.57	1000.0	26.6	17.94	80.0	10	130	0.5162866667	0.0179082083
2012-06-17	1996.61	2228.30	-5.37	-1.57	925.0	21.4	15.29	87.0	13	125	0.5162866667	0.0179082083
2012-06-17	1996.61	2228.30	-5.37	-1.57	850.0	17.6	10.19	68.0	16	125	0.5162866667	0.0179082083
2012-06-17	1996.61	2228.30	-5.37	-1.57	700.0	8.8	4.67	46.0	22	115	0.5162866667	0.0179082083
2012-06-17	1996.61	2228.30	-5.37	-1.57	500.0	-6.1	1.85	38.0	14	140	0.5162866667	0.0179082083
2012-06-17	1996.61	2228.30	-5.37	-1.57	400.0	-17.7	1.19	50.0	5	260	0.5162866667	0.0179082083
2012-06-17	1996.61	2228.30	-5.37	-1.57	300.0	-32.9	0.29	36.0	19	310	0.5162866667	0.0179082083
2012-06-18	1523.15	1772.37	-20.56	-11.96	1000.0	26.6	17.94	80.0	10	90	0.2608945455	0.0674421364
2012-06-18	1523.15	1772.37	-20.56	-11.96	925.0	22.0	14.80	81.0	19	95	0.2608945455	0.0674421364
2012-06-18	1523.15	1772.37	-20.56	-11.96	850.0	17.2	12.04	82.0	20	100	0.2608945455	0.0674421364
2012-06-18	1523.15	1772.37	-20.56	-11.96	700.0	8.6	5.34	53.0	25	85	0.2608945455	0.0674421364
2012-06-18	1523.15	1772.37	-20.56	-11.96	500.0	-5.3	1.29	25.0	7	90	0.2608945455	0.0674421364
2012-06-18	1523.15	1772.37	-20.56	-11.96	400.0	-18.3	0.93	41.0	9	165	0.2608945455	0.0674421364
2012-06-18	1523.15	1772.37	-20.56	-11.96	300.0	-33.1	0.32	40.0	22	75	0.2608945455	0.0674421364
2012-06-19	800.52	907.47	-24.77	-14.51	1000.0	26.0	16.85	78.0	13	60	0.2253115833	0.0406956667
2012-06-19	800.52	907.47	-24.77	-14.51	925.0	21.4	13.70	78.0	25	115	0.2253115833	0.0406956667
2012-06-19	800.52	907.47	-24.77	-14.51	850.0	16.4	12.69	91.0	25	120	0.2253115833	0.0406956667
2012-06-19	800.52	907.47	-24.77	-14.51	700.0	11.8	6.73	54.0	26	130	0.2253115833	0.0406956667
2012-06-19	800.52	907.47	-24.77	-14.51	500.0	-4.9	1.33	25.0	18	95	0.2253115833	0.0406956667
2012-06-19	800.52	907.47	-24.77	-14.51	400.0	-18.1	1.50	65.0	21	35	0.2253115833	0.0406956667
2012-06-19	800.52	907.47	-24.77	-14.51	300.0	-32.3	0.34	40.0	18	50	0.2253115833	0.0406956667
2012-06-20	2299.76	2522.32	-15.37	-11.20	1000.0	26.6	18.86	84.0	11	85	0.4693673636	0.0492927273
2012-06-20	2299.76	2522.32	-15.37	-11.20	925.0	22.4	16.71	89.0	26	100	0.4693673636	0.0492927273
2012-06-20	2299.76	2522.32	-15.37	-11.20	850.0	17.8	14.56	95.0	27	125	0.4693673636	0.0492927273
2012-06-20	2299.76	2522.32	-15.37	-11.20	700.0	10.4	5.26	46.0	36	140	0.4693673636	0.0492927273
2012-06-20	2299.76	2522.32	-15.37	-11.20	500.0	-9.3	1.67	44.0	15	105	0.4693673636	0.0492927273
2012-06-20	2299.76	2522.32	-15.37	-11.20	400.0	-18.5	0.28	13.0	23	95	0.4693673636	0.0492927273
2012-06-20	2299.76	2522.32	-15.37	-11.20	300.0	-32.7	0.19	23.0	19	25	0.4693673636	0.0492927273
2012-06-21	1994.09	2195.08	-8.15	-4.92	1000.0	26.0	18.63	86.0	6	90	0.4930799688	0.0403618438
2012-06-21	1994.09	2195.08	-8.15	-4.92	925.0	21.6	15.88	89.0	13	100	0.4930799688	0.0403618438
2012-06-21	1994.09	2195.08	-8.15	-4.92	850.0	16.8	13.03	91.0	20	110	0.4930799688	0.0403618438
2012-06-21	1994.09	2195.08	-8.15	-4.92	700.0	10.8	5.03	43.0	33	130	0.4930799688	0.0403618438
2012-06-21	1994.09	2195.08	-8.15	-4.92	500.0	-9.9	1.88	52.0	7	160	0.4930799688	0.0403618438
2012-06-21	1994.09	2195.08	-8.15	-4.92	400.0	-18.3	0.21	9.0	13	25	0.4930799688	0.0403618438
2012-06-21	1994.09	2195.08	-8.15	-4.92	300.0	-32.7	0.14	17.0	20	40	0.4930799688	0.0403618438
2012-06-22	2224.62	2487.84	-6.77	-3.11	1000.0	26.4	18.63	84.0	7	90	0.4456202250	0.0599224750
2012-06-22	2224.62	2487.84	-6.77	-3.11	925.0	21.4	15.00	85.0	11	90	0.4456202250	0.0599224750
2012-06-22	2224.62	2487.84	-6.77	-3.11	850.0	18.0	9.79	64.0	15	85	0.4456202250	0.0599224750
2012-06-22	2224.62	2487.84	-6.77	-3.11	700.0	8.6	4.60	46.0	24	80	0.4456202250	0.0599224750
2012-06-22	2224.62	2487.84	-6.77	-3.11	500.0	-6.1	0.23	5.0	15	75	0.4456202250	0.0599224750
2012-06-22	2224.62	2487.84	-6.77	-3.11	400.0	-17.9	0.30	13.0	13	50	0.4456202250	0.0599224750
2012-06-22	2224.62	2487.84	-6.77	-3.11	300.0	-33.3	0.13	17.0	17	20	0.4456202250	0.0599224750
2012-06-23	419.11	646.14	-7.71	-1.67	1000.0	27.0	15.93	70.0	7	90	0.0967768800	0.1946223200
2012-06-23	419.11	646.14	-7.71	-1.67	925.0	20.6	13.01	78.0	13	100	0.0967768800	0.1946223200
2012-06-23	419.11	646.14	-7.71	-1.67	850.0	15.8	9.02	68.0	19	110	0.0967768800	0.1946223200
2012-06-23	419.11	646.14	-7.71	-1.67	700.0	9.8	1.55	14.0	44	80	0.0967768800	0.1946223200
2012-06-23	419.11	646.14	-7.71	-1.67	500.0	-5.3	0.62	12.0	4	110	0.0967768800	0.1946223200
2012-06-23	419.11	646.14	-7.71	-1.67	400.0	-17.1	0.29	12.0	10	55	0.0967768800	0.1946223200
2012-06-23	419.11	646.14	-7.71	-1.67	300.0	-33.5	0.08	10.0	17	15	0.0967768800	0.1946223200
2012-06-24	789.68	1028.32	-20.53	-7.21	1000.0	26.6	16.54	74.0	4	80	0.1431493830	0.1098574468
2012-06-24	789.68	1028.32	-20.53	-7.21	925.0	21.2	12.84	74.0	5	80	0.1431493830	0.1098574468
2012-06-24	789.68	1028.32	-20.53	-7.21	850.0	16.4	10.47	75.0	6	85	0.1431493830	0.1098574468
2012-06-24	789.68	1028.32	-20.53	-7.21	700.0	9.4	2.26	21.0	21	90	0.1431493830	0.1098574468
2012-06-24	789.68	1028.32	-20.53	-7.21	500.0	-6.1	0.63	13.0	17	100	0.1431493830	0.1098574468
2012-06-24	789.68	1028.32	-20.53	-7.21	400.0	-17.5	0.15	6.0	14	65	0.1431493830	0.1098574468
2012-06-24	789.68	1028.32	-20.53	-7.21	300.0	-33.7	0.06	8.0	9	125	0.1431493830	0.1098574468
2012-06-25	1656.83	1886.03	-8.32	-5.95	1000.0	24.4	17.07	87.0	8	65	0.2278875769	0.0961415769
2012-06-25	1656.83	1886.03	-8.32	-5.95	925.0	20.6	14.71	88.0	25	110	0.2278875769	0.0961415769
2012-06-25	1656.83	1886.03	-8.32	-5.95	850.0	16.4	10.33	74.0	28	110	0.2278875769	0.0961415769
2012-06-25	1656.83	1886.03	-8.32	-5.95	700.0	8.0	9.31	96.0	14	110	0.2278875769	0.0961415769
2012-06-25	1656.83	1886.03	-8.32	-5.95	500.0	-7.3	0.82	19.0	16	150	0.2278875769	0.0961415769
2012-06-25	1656.83	1886.03	-8.32	-5.95	400.0	-19.7	0.30	15.0	12	200	0.2278875769	0.0961415769
2012-06-25	1656.83	1886.03	-8.32	-5.95	300.0	-33.9	0.07	10.0	9	265	0.2278875769	0.0961415769
2012-06-26	2372.42	2642.77	-10.71	-1.87	1000.0	26.8	17.83	79.0	9	100	0.4941088500	0.1726862000
2012-06-26	2372.42	2642.77	-10.71	-1.87	925.0	21.8	13.35	74.0	25	110	0.4941088500	0.1726862000
2012-06-26	2372.42	2642.77	-10.71	-1.87	850.0	18.2	9.92	64.0	25	120	0.4941088500	0.1726862000
2012-06-26	2372.42	2642.77	-10.71	-1.87	700.0	9.6	3.96	37.0	24	135	0.4941088500	0.1726862000
2012-06-26	2372.42	2642.77	-10.71	-1.87	500.0	-7.7	0.54	13.0	15	100	0.4941088500	0.1726862000
