"","date","powerdry","powerhumid","powerwind","stdpowerwind","cape","cape_virt","station_name","powerall","normed_dry","normed_humid","normed_wind","normed_cape","normed_cape_virt"
"10022","2003-03-23",485,1466,2.17,0.39,145.42,189.99,"pr",1953.17,-0.751179580467284,0.00256022223143583,0.0776699029126214,-0.899635244500171,-0.994049061015557
"10023","2003-03-24",558,697,1.5,0.52,47.49,72.92,"pr",1256.5,-0.336194644988915,-0.794529209337037,-0.572815533980582,-1.01126182605722,-1.09719515920078
"10024","2003-03-25",266,886,1,0,204.95,284.26,"pr",1153,-1.99613438690239,-0.598625564907334,-1.05825242718447,-0.831779322922603,-0.931348282653803
"10025","2003-03-26",362,927,0.11,0.33,34.82,75.9,"pr",1289.11,-1.45040077312262,-0.556127948919939,-1.92233009708738,-1.02570386412858,-1.11054000821546
"10026","2003-03-27",457,372,1,0,317.08,410.34,"pr",830,-0.910351884486385,-1.13140055557859,-1.05825242718447,-0.703966716060641,-0.813245842242188
"10027","2003-03-28",548,723,0.8,0.41,433.73,562.54,"pr",1271.8,-0.393041896424308,-0.767579501637713,-1.25242718446602,-0.571001937763593,-0.690382650643017
"10028","2003-03-29",610,852,1.12,0.35,281.2,410.08,"pr",1463.12,-0.0405889375248706,-0.633867490360297,-0.941747572815534,-0.74486492647897,-0.851036937952245
"10029","2003-03-30",902,1843,2.15,0.55,24.04,45.98,"pr",2747.15,1.61935080438861,0.393330983871637,0.0582524271844661,-1.03799156502907,-1.12189418914507
"10030","2003-03-31",726,1251,2.22,0.44,43.31,100.9,"pr",1979.22,0.618839179125689,-0.220293129897591,0.12621359223301,-1.01602644477374,-1.10159780078573
"10031","2003-04-01",695,817,1,0,113.71,210.52,"pr",1513,0.442612699675971,-0.670145943032464,-1.05825242718447,-0.935780234811353,-1.02744804777603
"10032","2003-04-02",713,327,1.62,0.74,150.29,243.05,"pr",1041.62,0.544937752259678,-1.1780442804428,-0.45631067961165,-0.894084121737148,-0.988919667590028
"10033","2003-04-03",248,802,1.69,0.48,448.38,631.36,"pr",1051.69,-2.0984594394861,-0.685693851320536,-0.388349514563107,-0.554302975037046,-0.674952339824948
"10034","2003-04-04",577,663,2.38,0.51,649.76,784.85,"pr",1242.38,-0.228184867261668,-0.82977113479,0.281553398058252,-0.324757779550895,-0.46284612872987
"10035","2003-04-05",478,366,1.38,0.74,1397.46,1549.08,"pr",845.38,-0.790972656472059,-1.13761971889382,-0.689320388349514,0.527516243018352,0.324679017937078
"10036","2003-04-06",445,707,1,0,1036.94,1137.38,"pr",1153,-0.978568586208857,-0.784163937144989,-1.05825242718447,0.116573578023481,-0.0550435524472578
"10037","2003-04-07",653,1178,1.67,0.5,1024.75,1242.95,"pr",1832.67,0.20385424364732,-0.29595961689954,-0.407766990291262,0.102678673201869,-0.0678828349641364
"10038","2003-04-08",678,1734,2.29,0.76,218.55,397.67,"pr",2414.29,0.345972372235802,0.280349516978316,0.194174757281554,-0.81627721417987,-0.917023898549656
"10039","2003-04-09",517,161,1.25,0.46,279.95,369.11,"pr",679.25,-0.569268375874026,-1.3501077988308,-0.815533980582524,-0.746289752650177,-0.852353517373582
"10040","2003-04-10",436,834,2.36,0.5,373.44,547.04,"pr",1272.36,-1.02973111250071,-0.652524980305983,0.262135922330097,-0.639724153653254,-0.753883909292944
"10041","2003-04-11",571,251,2.12,0.35,402.27,507.15,"pr",824.12,-0.262293218122904,-1.25682034910237,0.0291262135922333,-0.606861962840534,-0.723518321519227
"10042","2003-04-12",628,1139,1.6,0.52,308.65,449.15,"pr",1768.6,0.061736115058837,-0.336384178448526,-0.475728155339806,-0.713575743759261,-0.822124853859684
"10043","2003-04-13",607,2189,1,0,84.67,294.15,"pr",2797,-0.0576431129554885,0.751969401716489,-1.05825242718447,-0.968881796420837,-1.05803482089254
"10044","2003-04-14",495,1468,1.42,0.51,168.46,307.15,"pr",1964.42,-0.694332329031891,0.00463327666984538,-0.650485436893204,-0.873372848512481,-0.969781869121473
"10045","2003-04-15",459,196,2.38,0.74,228.93,327.28,"pr",657.38,-0.898982434199306,-1.31382934615863,0.281553398058252,-0.804445457654166,-0.906091023034874
"10046","2003-04-16",401,276,2,0.5,56.79,86.85,"pr",679,-1.22869649252459,-1.23090716862225,-0.0873786407766989,-1.00066111934344,-1.08739980830604
"10047","2003-04-17",533,168,2.71,0.49,663,784.81,"pr",703.71,-0.478312773577397,-1.34285210829636,0.601941747572816,-0.309666020745469,-0.448900919499068
"10048","2003-04-18",344,475,2.86,0.38,929.45,1023.03,"pr",821.86,-1.55272582570633,-1.0246382520005,0.747572815533981,-0.0059500740909608,-0.16825885004687
"10049","2003-04-19",537,449,1.64,0.5,125.42,196.36,"pr",987.64,-0.45557387300324,-1.05158795969982,-0.436893203883495,-0.922432463239485,-1.01511433175695
"10050","2003-04-20",630,1707,1.44,0.53,983.12,1162.51,"pr",2338.44,0.0731055653459156,0.252363282059787,-0.631067961165048,0.0552262623959877,-0.111730196012344
"10051","2003-04-21",588,610,0.9,0.32,122.17,241.01,"pr",1198.9,-0.165652890682735,-0.884707077407853,-1.15533980582524,-0.926137011284623,-1.01853743825243
"10052","2003-04-22",593,458,0.83,0.41,105.24,171.65,"pr",1051.83,-0.137229264965039,-1.04225921472698,-1.22330097087379,-0.945434856947452,-1.03636918993501
"10053","2003-04-23",627,958,1.62,0.51,190.14,338.04,"pr",1586.62,0.0560513899152977,-0.523995605124591,-0.45631067961165,-0.848660663399065,-0.946947115637804
"10054","2003-04-24",515,1095,1.58,0.67,744.97,964.36,"pr",1611.58,-0.580637826161105,-0.381991376093536,-0.495145631067961,-0.216231619742391,-0.362564907365472
"10055","2003-04-25",601,1413,1,0,990.81,1214.24,"pr",2015,-0.0917514638167244,-0.0523757203864173,-1.05825242718447,0.0639917930012538,-0.103630599412279
"10056","2003-04-26",634,892,1.11,0.33,942.32,1164.59,"pr",1527.11,0.0958444659200728,-0.592406401592106,-0.951456310679611,0.00871993616778763,-0.154703348324784
"10057","2003-04-27",744,1409,1.11,1.17,593.84,805.63,"pr",2154.11,0.721164231709397,-0.0565218292632364,-0.951456310679611,-0.388498803146016,-0.521744625722802
"10058","2003-04-29",489,2230,1.5,0.53,95.72,231.61,"pr",2720.5,-0.728440679893127,0.794467017703885,-0.572815533980582,-0.956286333067366,-1.04639625880792
"10059","2003-04-30",601,1702,1,0.93,317.94,504.04,"pr",2304,-0.0917514638167244,0.247180645963763,-1.05825242718447,-0.70298643565485,-0.812340035600308
"10060","2003-05-01",167,2418,0.86,0.69,131.91,289.36,"pr",2585.86,-2.55892217611278,0.989334134914383,-1.19417475728155,-0.915034765758577,-1.00827865140137
"10061","2003-05-02",784,1940,1.56,0.53,275.86,452.44,"pr",2725.56,0.948553237450969,0.4938741241345,-0.514563106796116,-0.750951783882366,-0.856661365240197
"10062","2003-05-03",569,1418,1.11,0.6,1046.59,1301,"pr",1988.11,-0.273662668409982,-0.0471930842903934,-0.951456310679611,0.1275732360652,-0.0448795593145362
"10063","2003-05-04",757,2351,1.75,0.45,205.17,326.01,"pr",3109.75,0.795065658575408,0.919886811227663,-0.330097087378641,-0.831528553516471,-0.931116564675648
"10064","2003-05-05",478,1191,2.17,0.72,665.85,877.46,"pr",1671.17,-0.790972656472059,-0.282484763049878,0.0776699029126214,-0.306417417075117,-0.44589911841842
"10065","2003-05-06",812,1506,3,0,1170.37,1439.51,"pr",2321,1.10772554147007,0.0440213109996269,0.883495145631068,0.268665222842813,0.0854934013039401
"10066","2003-05-07",471,224,2.1,0.32,862.72,1063.02,"pr",697.1,-0.830765732476835,-1.2848065840209,0.00970873786407789,-0.0820129944146813,-0.238543125875525
"10067","2003-05-08",532,1159,2.18,0.4,1073.45,1308.72,"pr",1693.18,-0.483997498720937,-0.315653634064431,0.0873786407766993,0.158189900832099,-0.0165889007088464
"10068","2003-05-09",574,1704,1.42,0.51,958.71,1209.43,"pr",2279.42,-0.245239042692286,0.249253700402173,-0.650485436893204,0.0274022569246553,-0.137440358952213
"10069","2003-05-10",484,1501,0.67,0.71,995.9,1261.14,"pr",1985.67,-0.756864305610824,0.038838674903603,-1.37864077669903,0.0697936851704092,-0.0982694880085947
"10070","2003-05-11",642,3544,2.44,0.53,325.46,555.88,"pr",4188.44,0.141322267068387,2.15646378373896,0.339805825242719,-0.694414681408868,-0.804419493801544
"10071","2003-05-12",533,1293,2.7,0.48,127.9,257.3,"pr",1828.7,-0.478312773577397,-0.17675898669099,0.592233009708738,-0.91960560811581,-1.01250223818502
"10072","2003-05-13",705,2029,2.78,0.44,540.96,732.64,"pr",2736.78,0.499459951111364,0.586125046643725,0.669902912621359,-0.448774649492762,-0.577441201563043
"10073","2003-05-14",460,341,1.6,0.84,498.76,698.36,"pr",802.6,-0.893297709055767,-1.16353289937394,-0.475728155339806,-0.496876781032714,-0.621888922827381
"10074","2003-05-15",660,1763,2.27,0.59,534.1,781.81,"pr",2425.27,0.243647319652095,0.310408806335254,0.174757281553398,-0.456594095520346,-0.584666589427341
"10075","2003-05-16",455,741,2.7,0.48,542.85,737.11,"pr",1198.7,-0.921721334773464,-0.748922011692027,0.592233009708738,-0.446620312321897,-0.575450533477982
"10076","2003-05-17",544,624,2.2,0.42,1125.07,1348.92,"pr",1170.2,-0.415780796998465,-0.870195696338986,0.106796116504855,0.217029522398267,0.0377805630746868
"10077","2003-05-18",518,1450,1.12,0.34,340.84,512.26,"pr",1969.12,-0.563583650730487,-0.0140242132758406,-0.941747572815534,-0.676883620198336,-0.788220300601414
"10078","2003-05-19",531,231,0.86,0.69,367.99,540.14,"pr",762.86,-0.489682223864476,-1.27755089348646,-1.19417475728155,-0.645936395759717,-0.759624195569974
"10079","2003-05-20",639,605,1,0,517.52,681.51,"pr",1245,0.124268091637769,-0.889889713503877,-1.05825242718447,-0.475492989855238,-0.602129698871955
"10080","2003-05-21",595,815,1.45,0.52,268.18,350.9,"pr",1411.45,-0.12585981467796,-0.672218997470874,-0.621359223300971,-0.759705915878263,-0.864750429204891
"10081","2003-05-22",396,284,1,0.94,506.63,613.43,"pr",681,-1.25712011824228,-1.22261495086861,-1.05825242718447,-0.487906075458794,-0.613599738790643
"10082","2003-05-23",558,293,0.78,0.67,1237.11,1371.38,"pr",851.78,-0.336194644988915,-1.21328620589577,-1.27184466019417,0.344739541775903,0.155788209767966
"10083","2003-05-24",687,925,2.36,0.5,2799.01,3009.35,"pr",1614.36,0.397134898527656,-0.558201003358348,0.262135922330097,2.12508833922262,1.80088052831699
"10084","2003-05-25",550,1801,3,0,1125.31,1296.49,"pr",2354,-0.381672446137229,0.349796840665036,0.883495145631068,0.217303089023139,0.0380333463235835
"10085","2003-05-26",706,1610,2.67,0.5,1529.27,1777.53,"pr",2318.67,0.505144676254903,0.151820141796924,0.563106796116505,0.677761313119799,0.463509684758223
"10086","2003-05-27",696,2279,1.62,0.74,174.37,360.26,"pr",2976.62,0.44829742481951,0.845256851444919,-0.45631067961165,-0.866636270375014,-0.963557081617392
"10087","2003-05-28",690,2663,2.33,0.5,269.67,419.66,"pr",3355.33,0.414189073958274,1.24328330361955,0.233009708737864,-0.758007523082184,-0.863181066534658
"10088","2003-05-29",1119,2389,3,0,904.78,1095.18,"pr",3511,2.85293616053664,0.959274845557444,0.883495145631068,-0.0340704434059045,-0.194242861506378
"10089","2003-05-30",1080,3003,3.25,0.62,404.36,612.05,"pr",4086.25,2.63123187993861,1.59570255814918,1.12621359223301,-0.604479653482275,-0.721317000726752
"10090","2003-05-31",314,2570,2.62,0.74,414.1,592.92,"pr",2886.62,-1.72326758001251,1.14688627223351,0.514563106796117,-0.593377407956229,-0.711058213875694
"10091","2003-06-01",643,1212,3.27,0.47,309.15,448.24,"pr",1858.27,0.147006992211927,-0.260717691446577,1.14563106796117,-0.713005813290779,-0.82159822209115
"10092","2003-06-02",434,721,3.1,0.32,1053.99,1280.66,"pr",1158.1,-1.04110056278779,-0.769652556076122,0.980582524271845,0.136008206998746,-0.037085409140221
"10093","2003-06-03",545,751,2.83,0.39,1624.22,1852.92,"pr",1298.83,-0.410096071854926,-0.738556739499979,0.718446601941748,0.785991109084692,0.563517057602983
"10094","2003-06-04",408,1057,2.29,0.95,1197.29,1408.01,"pr",1467.29,-1.18890341651981,-0.421379410423318,0.194174757281554,0.29935027926593,0.113847255721854
"10095","2003-06-05",460,1696,2,0,1059.63,1293.22,"pr",2158,-0.893297709055767,0.240961482648534,-0.0873786407766989,0.142437022683233,-0.0311450027911483
"10096","2003-06-06",413,804,1.6,0.84,1345.92,1552.82,"pr",1218.6,-1.16047979080211,-0.683620796882126,-0.475728155339806,0.46876781032714,0.27039381523651
"10097","2003-06-07",643,428,1.33,0.5,1251.42,1402.12,"pr",1072.33,0.147006992211927,-1.07335503130312,-0.737864077669903,0.361050951783883,0.170860410983432
"10098","2003-06-08",790,1614,1.9,0.74,1541.64,1746.08,"pr",2405.9,0.982661588312205,0.155966250673743,-0.184466019417476,0.691861392910065,0.476538554711775
"10099","2003-06-09",610,1008,1.8,0.42,1617.97,1864.73,"pr",1619.8,-0.0405889375248706,-0.472169244164352,-0.281553398058252,0.778866978228656,0.556934160496298
"10100","2003-06-10",691,1869,1.85,0.55,683.16,859.64,"pr",2561.85,0.419873799101813,0.420280691570961,-0.233009708737864,-0.286686424256241,-0.427667126591745
"10101","2003-06-11",579,2086,2.5,0.53,1176.62,1373.5,"pr",2667.5,-0.216815416974589,0.645207098138397,0.398058252427185,0.275789353698849,0.0920762984106252
"10102","2003-06-12",772,1282,2.73,0.47,1050.31,1217.47,"pr",2056.73,0.880336535728498,-0.188160786102243,0.621359223300971,0.131813518750712,-0.0409614189566372
"10103","2003-06-13",640,1527,2.08,0.29,930.4,1138.42,"pr",2169.08,0.129952816781309,0.0657883826029272,-0.00970873786407746,-0.00486720620084348,-0.167258249686654
"10104","2003-06-14",635,1546,1.78,0.44,680.15,804.43,"pr",2182.78,0.101529191063612,0.0854823997678179,-0.300970873786408,-0.290117405676507,-0.430837449838324
"10105","2003-06-15",582,304,2.56,0.53,1237.9,1361.55,"pr",888.56,-0.199761241543971,-1.20188440648451,0.456310679611651,0.345640031916106,0.156620287962251
"10106","2003-06-16",771,1917,2.22,0.83,1137.54,1274.15,"pr",2690.22,0.874651810584958,0.47003399809279,0.12621359223301,0.23124358828223,0.0509147593819449
"10107","2003-06-17",783,2270,1.8,0.42,1886.35,2072.51,"pr",3054.8,0.94286851230743,0.835928106472076,-0.281553398058252,1.08478285649151,0.83960902857504
"10108","2003-06-18",581,1498,2,0.82,1457.49,1636.9,"pr",2081,-0.205445966687511,0.0357290932459887,-0.0873786407766989,0.595942095064402,0.387906428067367
"10109","2003-06-19",577,562,1.71,0.49,1718.86,1864.49,"pr",1140.71,-0.228184867261668,-0.934460383929682,-0.368932038834951,0.893867548159125,0.663197918751251
"10110","2003-06-20",647,2166,3.33,0.5,1755.57,1975.72,"pr",2816.33,0.169745892786084,0.728129275674779,1.20388349514563,0.935711843155135,0.701863223197076
"10111","2003-06-21",509,811,2,0,2458.68,2666.74,"pr",1322,-0.614746177022341,-0.676365106347693,-0.0873786407766989,1.73715946654508,1.44242334874609
"10112","2003-06-22",627,1315,3,0,1851.39,2126.28,"pr",1945,0.0560513899152977,-0.153955387868485,0.883495145631068,1.04493331813519,0.802786935319086
"10113","2003-06-23",308,1674,2.88,0.35,1277.13,1490.29,"pr",1984.88,-1.75737593087374,0.218157883826029,0.766990291262136,0.39035677647327,0.197939816521492
"10114","2003-06-24",752,1282,2.64,0.5,2285.22,2561.15,"pr",2036.64,0.766642032857711,-0.188160786102243,0.533980582524272,1.53943918841901,1.25972425560599
"10115","2003-06-25",1142,2402,3,0,1558.29,1759.73,"pr",3547,2.98368483883804,0.972749699407106,0.883495145631068,0.710840077510544,0.494075392603983
"10116","2003-06-26",590,2706,3.12,0.35,1834.18,2063.78,"pr",3299.12,-0.154283440395657,1.28785397404536,1,1.02531631141001,0.784660269846118
"10117","2003-06-27",831,2221,4,0,1629.86,1870.96,"pr",3056,1.21573531919732,0.785138272731042,1.85436893203884,0.792419924769178,0.569457463952055
"10118","2003-06-28",609,1504,3,0,1734.85,1973.74,"pr",2116,-0.0462736626684099,0.0419482565612173,0.883495145631068,0.912093924541206,0.680039602708994
"10119","2003-06-29",962,2640,5.67,0.49,2401.15,2712.35,"pr",3607.67,1.96043431300097,1.21944317757784,3.47572815533981,1.67158326684145,1.38182909745848
"10120","2003-06-30",1076,2491,3.55,0.52,2105.83,2333.09,"pr",3570.55,2.60849297936445,1.06500062191633,1.41747572815534,1.33495953493674,1.07077930969108
"10121","2003-07-01",431,1131,2.92,0.28,1935.07,2227.25,"pr",1564.92,-1.05815473821841,-0.344676396202164,0.805825242718447,1.14031688134048,0.890924028101071
"10122","2003-07-02",629,2007,3,0,1227.27,1485.47,"pr",2639,0.0674208402023763,0.56332144782122,0.883495145631068,0.333523310156161,0.145424096563201
"10123","2003-07-03",547,822,2.82,0.4,753.59,952.77,"pr",1371.82,-0.398726621567847,-0.66496330693644,0.70873786407767,-0.206406018465747,-0.353485775675932
"10124","2003-07-04",650,1084,2.56,0.73,1777.12,2014.56,"pr",1736.56,0.186800068216702,-0.393393175504789,0.456310679611651,0.960275846346746,0.724561052420926
"10125","2003-07-05",562,1813,2.88,0.35,1881.54,2177.46,"pr",2377.88,-0.313455744414757,0.362235167295493,0.766990291262136,1.0793001253847,0.834542830961735
"10126","2003-07-06",491,744,4.14,0.38,2762.96,3024.32,"pr",1239.14,-0.717071229606049,-0.745812430034413,1.99029126213592,2.083996352445,1.76291037780563
"10127","2003-07-07",898,2977,4.78,0.44,1587.93,1848.94,"pr",3879.78,1.59661190381445,1.56875285044985,2.61165048543689,0.744625555682207,0.525294123842727
"10128","2003-07-08",760,1586,4.6,0.52,2102.21,2402.74,"pr",2350.6,0.812119834006026,0.126943488536009,2.43689320388349,1.33083323834492,1.06696649568689
"10129","2003-07-09",597,1507,3.88,0.35,1300.44,1564.96,"pr",2107.88,-0.114490364390882,0.0450578382188317,1.7378640776699,0.416926934913941,0.222491389570584
"10130","2003-07-10",821,2476,3,0.5,962.01,1211.04,"pr",3300,1.15888806776192,1.04945271362826,0.883495145631068,0.031163798016642,-0.133964589279884
"10131","2003-07-11",722,2198,2,1.07,813.1,1041.85,"pr",2922,0.596100278551532,0.761298146689332,-0.0873786407766989,-0.138572894106919,-0.290806062584919
"10132","2003-07-12",758,2821,2.8,0.79,1683.32,1933.39,"pr",3581.8,0.800750383718947,1.40705460425391,0.689320388349514,0.853356890459364,0.625764932643797
"10133","2003-07-13",483,119,3.75,0.46,2224.74,2397.36,"pr",605.75,-0.762549030754363,-1.3936419420374,1.61165048543689,1.47050039895133,1.19602287688402
"10134","2003-07-14",919,2395,3.1,0.88,2007.12,2260,"pr",3317.1,1.71599113182878,0.965494008872673,0.980582524271845,1.22244386184885,0.966811665946936
"10135","2003-07-15",605,513,4.08,0.28,1186.09,1424.15,"pr",1122.08,-0.0690125632425671,-0.985250217670716,1.93203883495146,0.286583836771914,0.102050704106674
"10136","2003-07-16",504,191,3,0,1071.23,1220.61,"pr",698,-0.643169802740037,-1.31901198225465,0.883495145631068,0.155659409552035,-0.0189271457611409
"10137","2003-07-17",543,1744,2,0,121.1,243.02,"pr",2289,-0.421465522142004,0.290714789170364,-0.0873786407766989,-0.927356662487177,-1.01966443023709
"10138","2003-07-18",832,1959,3,0,2222.6,2457.01,"pr",2794,1.22142004434086,0.513568141299391,0.883495145631068,1.46806109654622,1.1937688929147
"10139","2003-07-19",831,2129,3.67,0.5,2524.52,2804.44,"pr",2963.67,1.21573531919732,0.689777768564202,1.53398058252427,1.8122079106349,1.51177022002675
"10140","2003-07-20",755,2347,3.89,0.33,1941.02,2214.49,"pr",3105.89,0.783696208288329,0.915740702350844,1.74757281553398,1.14709905391542,0.897190946146635
"10141","2003-07-21",463,1420,3,0,1516.49,1768.05,"pr",1886,-0.876243533625149,-0.0451200298519839,0.883495145631068,0.663193890345378,0.450048976754474
"10142","2003-07-22",527,445,4.78,0.44,2054.51,2205.35,"pr",976.78,-0.512421124438633,-1.05573406857664,2.61165048543689,1.27646187165166,1.01672582496867
"10143","2003-07-23",949,1933,4.82,0.4,680.08,867.87,"pr",2886.82,1.88653288613496,0.486618433600066,2.6504854368932,-0.290197195942095,-0.430911178285919
"10144","2003-07-24",664,3337,1.56,0.73,949.48,1179.66,"pr",4002.56,0.266386220226252,1.94190264936357,-0.514563106796116,0.0168813404764619,-0.147161981399366
"10145","2003-07-25",703,1507,1.67,0.49,1737.89,2018.75,"pr",2211.67,0.488090500824285,0.0450578382188317,-0.407766990291262,0.915559101789582,0.683241523861686
"10146","2003-07-26",707,2335,2.62,0.52,2213.34,2524.8,"pr",3044.62,0.510829401398442,0.903302375720386,0.514563106796117,1.45750598426992,1.18401567256143
"10147","2003-07-27",588,617,3,0,2143.64,2328.95,"pr",1208,-0.165652890682735,-0.877451386873419,0.883495145631068,1.37805767696341,1.11060320402768
"10148","2003-07-28",610,360,2.89,0.33,2440.69,2675.11,"pr",972.89,-0.0405889375248706,-1.14383888220905,0.776699029126214,1.71665336828907,1.42347513771421
"10149","2003-07-29",727,2448,3.3,0.67,1662.2,1909.34,"pr",3178.3,0.624523904269229,1.02042995149053,1.1747572815534,0.829283027470649,0.603520006740887
"10150","2003-07-30",916,2492,2.6,0.84,1780.09,2058.34,"pr",3410.6,1.69893695639816,1.06603714913554,0.495145631067961,0.963661233329534,0.727689245126023
"10151","2003-07-31",734,1862,2.44,0.53,2209.14,2511.78,"pr",2598.44,0.664316980274004,0.413025001036527,0.339805825242719,1.45271856833466,1.17959196570574
"10152","2003-08-01",560,993,2.4,0.51,1762.33,1973.64,"pr",1555.4,-0.324825194701836,-0.487717152452423,0.300970873786408,0.943417303089023,0.708983284707667
"10153","2003-08-02",600,335,3.09,0.3,1922.88,2061.42,"pr",938.09,-0.0974361889602637,-1.16975206268917,0.970873786407767,1.12642197651886,0.878084745584193
"10154","2003-08-03",940,2424,2,0.43,1315.48,1535.21,"pr",3366,1.8353703598431,0.995553298229612,-0.0873786407766989,0.434070443405905,0.238332473168111
"10155","2003-08-04",750,2045,1.3,0.48,763.18,983.39,"pr",2796.3,0.755272582570633,0.602709482151001,-0.766990291262136,-0.195474752080246,-0.343384978355434
"10156","2003-08-05",737,1715,2.36,0.5,1226.29,1479.73,"pr",2454.36,0.681371155704622,0.260655499813425,0.262135922330097,0.332406246437935,0.144391898296873
"10157","2003-08-06",542,298,2.3,0.48,2072.58,2324.22,"pr",842.3,-0.427150247285544,-1.20810356979974,0.203883495145631,1.29705915878263,1.03575829708351
"10158","2003-08-07",584,797,1.62,0.52,2627.34,2894.68,"pr",1382.62,-0.188391791256893,-0.690876487416559,-0.45631067961165,1.92940841217371,1.62006677690825
"10159","2003-08-08",592,1255,3,0,1048.48,1279.71,"pr",1850,-0.142913990108578,-0.216147021020772,0.883495145631068,0.129727573236065,-0.0428888912294746
"10160","2003-08-09",612,812,3.08,0.51,2708.79,2980.6,"pr",1427.08,-0.029219487237792,-0.675328579128488,0.961165048543689,2.02225008548957,1.70585509200257
"10161","2003-08-10",667,2768,2.5,0.53,2027.57,2261.99,"pr",3437.5,0.28344039565687,1.35211866163605,0.398058252427185,1.2457540180098,0.98835090528001
"10162","2003-08-11",615,1447,1.3,0.48,1485.06,1758.53,"pr",2063.3,-0.012165311807174,-0.0171337949334549,-0.766990291262136,0.627368061096546,0.416944903784376
"10163","2003-08-12",539,1238,1.22,0.44,538.48,718.98,"pr",1778.22,-0.444204422716162,-0.233767983747253,-0.844660194174757,-0.451601504616437,-0.580053295134976
"10164","2003-08-13",661,2144,2.29,0.47,914.18,1161.09,"pr",2807.29,0.249332044795634,0.705325676852274,0.194174757281554,-0.023355750598427,-0.184342184257923
"10165","2003-08-14",683,1469,4,0,2385.84,2696.81,"pr",2156,0.374395997953499,0.00566980388905015,1.85436893203884,1.6541319958965,1.36570363270594
"10166","2003-08-15",566,977,1.91,0.3,2060.81,2310.07,"pr",1544.91,-0.2907168438406,-0.5043015879597,-0.174757281553398,1.28364299555454,1.0233613852522
"10167","2003-08-16",510,1535,1.78,0.44,2060.02,2347.56,"pr",2046.78,-0.609061451878802,0.0740806003565654,-0.300970873786408,1.28274250541434,1.02252930705792
"10168","2003-08-17",532,2276,2.43,0.53,1652.41,1928.25,"pr",2810.43,-0.483997498720937,0.842147269787305,0.330097087378641,0.818123788897755,0.593208556712975
"10169","2003-08-18",540,700,4.33,0.49,2529.75,2756.01,"pr",1244.33,-0.438519697572622,-0.791419627679423,2.1747572815534,1.81816938333523,1.51727878832563
"10170","2003-08-19",716,1046,3,0,1936.63,2193.32,"pr",1765,0.561991927690296,-0.43278120983457,0.883495145631068,1.14209506440214,0.8925671192189
"10171","2003-08-20",499,1639,3.12,0.35,1551.19,1832.71,"pr",2141.12,-0.671593428457734,0.181879431153862,1,0.702747064858087,0.486597221490789
"10172","2003-08-21",541,1350,2.33,0.5,1310.48,1584.08,"pr",1893.33,-0.432834972429083,-0.117676935196318,0.233009708737864,0.428371138721076,0.233066155482763
"10173","2003-08-22",513,556,2.92,0.29,1511.48,1641.58,"pr",1071.92,-0.592007276448184,-0.940679547244911,0.805825242718447,0.65748318705118,0.444772126433755
"10174","2003-08-23",569,982,1.82,0.75,1901.41,2131.51,"pr",1552.82,-0.273662668409982,-0.499118951863676,-0.262135922330097,1.10194916220221,0.855471177443308
"10175","2003-08-24",605,4555,2.92,0.67,983.04,1285.89,"pr",5162.92,-0.0690125632425671,3.20439280235499,0.805825242718447,0.0551350735210304,-0.11181445709531
"10176","2003-08-25",573,424,3,0,2579.7,2803.8,"pr",1000,-0.250923767835825,-1.07750114017994,0.883495145631068,1.87510543713667,1.56988930200225
"10177","2003-08-26",550,413,3,0,2158.67,2304.54,"pr",966,-0.381672446137229,-1.08890293959119,0.883495145631068,1.395189786846,1.12643375498984
"10178","2003-08-27",475,1246,2.44,0.53,2274.2,2556.05,"pr",1723.44,-0.808026831902677,-0.225475765993615,0.339805825242719,1.52687792089365,1.24811729142749
"10179","2003-08-28",535,293,2.33,0.5,976.72,1108.29,"pr",830.33,-0.466943323290319,-1.21328620589577,0.233009708737864,0.0479311523994074,-0.11847108264959
"10180","2003-08-29",498,355,2.57,0.53,2424.74,2618.78,"pr",855.57,-0.677278153601273,-1.14902151830507,0.466019417475728,1.69847258634447,1.40667558429795
"10181","2003-08-30",568,770,1.67,0.52,2574.99,2828.87,"pr",1339.67,-0.279347393553522,-0.718862722335089,-0.407766990291262,1.86973669212356,1.56492843074266
"10182","2003-08-31",670,762,1.3,0.48,2517.24,2781.39,"pr",1433.3,0.300494571087488,-0.727154940088727,-0.766990291262136,1.80390972301379,1.50410246147689
"10183","2003-09-01",632,1425,1.14,0.38,2131.16,2422.87,"pr",2058.14,0.0844750156329942,-0.03993739375596,-0.922330097087379,1.36383221247008,1.09745847508505
"10184","2003-09-02",571,1822,1.22,0.44,2271.65,2604.7,"pr",2394.22,-0.262293218122904,0.371563912268336,-0.844660194174757,1.52397127550439,1.24543146940796
"10185","2003-09-03",703,1624,1,0,2154.79,2474.78,"pr",2328,0.488090500824285,0.16633152286579,-1.05825242718447,1.39076712641058,1.12234709246601
"10186","2003-09-04",689,1233,1.1,0.32,1193.18,1449.34,"pr",1923.1,0.408504348814735,-0.238950619843277,-0.961165048543689,0.294665450815001,0.109518342584498
"10187","2003-09-05",480,1398,1,0,1511.45,1805.26,"pr",1879,-0.779603206184981,-0.067923628674489,-1.05825242718447,0.657448991223071,0.444740528527643
"10188","2003-09-06",597,1378,2.1,0.32,2025.58,2329.02,"pr",1977.1,-0.114490364390882,-0.0886541730585845,0.00970873786407789,1.24348569474524,0.986254910841242
