"","date","powerdry","powerhumid","powerwind","stdpowerwind","cape","cape_virt","station_name","powerall","normed_dry","normed_humid","normed_wind","normed_cape","normed_cape_virt"
"9238","2009-12-08",500,2068,2.29,0.99,79.69,236.88,"barbade",2570.29,-0.666278869355395,0.621390126103823,0.00854700854700875,-0.882306314132146,-0.984168918646392
"9239","2009-12-09",471,2260,2.25,0.62,0,0.9,"barbade",2733.25,-0.791235780765253,0.833589372354417,-0.0256410256410255,-0.968836527498778,-1.06452426088009
"9240","2009-12-10",838,2746,3,0,66,179.87,"barbade",3587,0.790115477421579,1.37071871442623,0.615384615384616,-0.897171399098757,-0.997973218247086
"9241","2009-12-11",977,2655,3.33,0.49,230.05,321.2,"barbade",3635.33,1.38904688038607,1.27014511333871,0.897435897435898,-0.719040121613551,-0.832553543338846
"9242","2009-12-12",587,776,3.5,0.52,218.28,356.95,"barbade",1366.5,-0.291408135125819,-0.806533968457466,1.04273504273504,-0.731820402844888,-0.844421812608398
"9243","2009-12-14",1163,3387,3.8,0.41,0,0.15,"barbade",4553.8,2.19049465701482,2.0791547396691,1.2991452991453,-0.968836527498778,-1.06452426088009
"9244","2009-12-15",707,3400,3,0,91.35,185.52,"barbade",4110,0.225654946570148,2.09352239696732,0.615384615384616,-0.869645474781476,-0.972411567781229
"9245","2009-12-16",622,3138,2.25,0.86,0,0,"barbade",3762.25,-0.140598069631162,1.80395884218786,-0.0256410256410255,-0.968836527498778,-1.06452426088009
"9246","2009-12-17",431,1018,1.84,0.37,4.37,39.86,"barbade",1450.84,-0.963590141330576,-0.539074501829113,-0.376068376068376,-0.964091427330474,-1.06011777517848
"9247","2009-12-18",687,629,2.29,0.47,347.48,562.6,"barbade",1318.29,0.139477766287487,-0.968999016368077,0.00854700854700875,-0.591530484825452,-0.714143104908644
"9248","2009-12-19",668,3422,1.78,0.44,0,13.13,"barbade",4091.78,0.057609445018959,2.11783689393353,-0.427350427350427,-0.968836527498778,-1.06452426088009
