"date","isal","cape"
"2006-03-31",-187.76,0.84
"2006-04-01",-228.9,0
"2006-04-02",-214.51,1.94
"2006-04-03",-154.07,8.79
"2006-04-05",-177.92,0
"2006-04-06",-245.03,212.72
"2006-04-07",-202.99,0.01
"2006-04-08",-184.64,13.42
"2006-04-09",-174.06,0
"2006-04-10",-242.53,5.42
"2006-04-11",-173.68,57.16
"2006-04-12",-224.12,15.44
"2006-04-13",-238,122.05
"2006-04-14",-246.82,43.4
"2006-04-15",-183.41,41.81
"2006-04-16",-190.37,0
"2006-04-17",-191.89,0
"2006-04-18",-166.47,224.45
"2006-04-19",-120.56,626.09
"2006-04-20",-149.16,145.18
"2006-04-21",-123.37,415.31
"2006-04-22",-169.5,866.67
"2006-04-23",-153.61,0
"2006-04-24",-217.15,77.31
"2006-04-25",-224.62,0
"2006-04-26",-277.38,296.56
"2006-04-27",-222.06,268.76
"2006-04-28",-230.14,6.3
"2006-04-29",-204.94,40.32
"2006-04-30",-201.37,169.82
"2006-05-01",-225.46,424.07
"2006-05-03",-198.67,484.49
"2006-05-04",-220.83,14.31
"2006-05-05",-180.74,0
"2006-05-06",-234.43,1140.18
"2006-05-07",-110.85,93.73
"2006-05-08",-158.25,653.13
"2006-05-09",-247.02,1272.88
"2006-05-10",-230.5,160.83
"2006-05-11",-327.22,623.62
"2006-05-12",-176.62,1483.15
"2006-05-13",-204.43,2.34
"2006-05-14",-215.4,232.75
"2006-05-15",-316.95,86.59
"2006-05-16",-237.2,58.08
"2006-05-17",-284.97,902.85
"2006-05-18",-220.36,68.29
"2006-05-19",-213.35,695.18
"2006-05-20",-192.35,355.37
"2006-05-21",-219.46,0
"2006-05-22",-164.96,364.83
"2006-05-23",-222.06,405.97
"2006-05-24",-226.7,52.32
"2006-05-25",-216.93,10.7
"2006-05-26",-211.32,419.81
"2006-05-27",-186.77,834.23
"2006-05-28",-245.21,587.29
"2006-05-29",-215.47,3.2
"2006-05-30",-171.25,605.01
"2006-05-31",-173.64,0
"2006-06-01",-176.7,336.13
"2006-06-02",-275.17,45.22
"2006-06-03",-117.36,1267
"2006-06-04",-236.71,18.6
"2006-06-05",-136.1,252.17
"2006-06-06",-135.12,10.5
"2006-06-07",-189.02,6.41
"2006-06-10",-206.52,112.25
"2006-06-11",-187.71,879.78
"2006-06-12",-163.84,962.14
"2006-06-13",-203.49,354.74
"2006-06-14",-203.53,496.4
"2006-06-15",-130.28,13.6
"2006-06-16",-232.54,876.21
"2006-06-17",-197.65,1090.26
"2006-06-18",-173.09,1283
"2006-06-19",-212.29,975.97
"2006-06-20",-169.87,768.81
"2006-06-21",-214.42,1771.88
"2006-06-22",-190.64,1391.49
"2006-06-23",-212.94,1415.95
"2006-06-24",-245.1,1094.45
"2006-06-25",-207.61,353.79
"2006-06-26",-253.07,345.94
"2006-06-27",-201.83,150.13
"2006-06-28",-229.51,199.05
"2006-06-29",-215.5,263.37
"2006-06-30",-191.71,2253.14
"2006-07-01",-196.8,730.45
"2006-07-02",-196.28,29.29
"2006-07-03",-226.19,145.34
"2006-07-04",-208.22,1658.29
"2006-07-05",-222.96,2488.67
"2006-07-06",-242.71,540.62
"2006-07-08",-221.9,1304.38
"2006-07-09",-189.15,651.6
"2006-07-10",-229.69,744.92
"2006-07-11",-203.09,985.58
"2006-07-12",-153.85,138.76
"2006-07-13",-202.07,2307.42
"2006-07-14",-236.7,162.01
"2006-07-15",-228.75,953.74
"2006-07-16",-205.19,839.95
"2006-07-17",-224.76,655.42
"2006-07-18",-189.93,2491.13
"2006-07-19",-244.96,14.05
"2006-07-20",-248.51,1148.87
"2006-07-21",-137.04,553.76
"2006-07-22",-202.32,1021.78
"2006-07-23",-272,1965.85
"2006-07-24",-226.94,395.21
"2006-07-25",-173.39,1097.28
"2006-07-26",-205.15,2243.81
"2006-07-27",-248.71,1163.72
"2006-07-28",-205.67,1239.47
"2006-07-29",-196.96,2260.98
"2006-07-30",-202.29,2164.78
"2006-07-31",-242.52,1006.67
"2006-08-01",-194,883.6
"2006-08-02",-182.93,1135.31
"2006-08-03",-205.57,117.98
"2006-08-04",-155.46,429.79
"2006-08-05",-214.09,858.29
"2006-08-06",-211.29,1369.46
"2006-08-08",-228.13,1656.77
"2006-08-09",-226.73,1982.48
"2006-08-10",-193.07,2913.09
"2006-08-11",-292.28,1167.05
"2006-08-12",-205.93,392.2
"2006-08-13",-213.35,48.23
"2006-08-14",-189.82,1621.81
"2006-08-15",-211.98,2721.82
"2006-08-16",-215.85,188.29
"2006-08-17",-199.71,284.17
"2006-08-18",-169.59,110.12
"2006-08-19",-233.74,88.67
"2006-08-20",-208.41,302.45
"2006-08-21",-233.52,1288.44
"2006-08-22",-245.36,1015.85
"2006-08-23",-221.72,442.71
"2006-08-24",-182.02,902.96
"2006-08-25",-196.56,926.77
"2006-08-26",-167.76,1927.09
"2006-08-27",-194.87,542.6
"2006-08-28",-245.55,1005.68
"2006-08-29",-209.75,0
"2006-08-30",-196.14,89.93
"2006-09-01",-17.87,95.77
"2006-09-03",-167.57,406.22
"2006-09-04",-188.65,771.67
"2006-09-05",-235.4,1128.49
"2006-09-06",-190.88,648.2
"2006-09-07",-159.53,2001.37
"2006-09-08",-218.4,636.57
"2006-09-09",-170.63,50.23
"2006-09-10",-171.9,1046.41
"2006-09-11",-157.03,397.28
"2006-09-12",-131.49,17.31
"2006-09-13",-196.91,222.8
"2006-09-14",-230.5,1628.94
"2006-09-15",-198.63,1746.93
"2006-09-16",-143.53,391.18
"2006-09-17",-222.16,7.84
"2006-09-18",-204.66,43.27
"2006-09-19",-213.12,32.69
"2006-09-20",-201.79,796.35
"2006-09-21",-250.21,277.19
"2006-09-22",-233.8,73.48
"2006-09-23",-166.97,1141.31
"2006-09-24",-179.34,160.97
"2006-09-25",-223.06,886.78
"2006-09-26",-182.4,75.12
"2006-09-27",-175.09,545.6
"2006-09-28",-244.98,977.49
"2006-09-29",-177.3,145.82
"2006-09-30",-194.12,49.88
"2006-10-01",-184.14,1171.35
"2006-10-02",-160.8,160.72
"2006-10-03",-184.51,45.22
"2006-10-04",-213.76,380.12
"2006-10-05",-162.05,0
"2006-10-06",-186.28,1761.43
"2006-10-07",-176.4,592.05
"2006-10-08",-142.67,1059.65
"2006-10-09",-186.04,846.55
"2006-10-10",-208.34,124.69
"2006-10-11",-230.15,172.64
"2006-10-13",-157.55,194.26
"2006-10-14",-193,1242.92
"2006-10-15",-235.98,690.46
"2006-10-16",-186.55,2170.06
"2006-10-17",-218.8,1290.51
"2006-10-18",-196.59,653.37
"2006-10-19",-162.73,924.17
"2006-10-20",-187.18,99.68
"2006-10-21",-139.54,4.95
"2006-10-22",-225.54,177.23
"2006-10-23",-216.05,763.11
"2006-10-24",-283.73,1.21
"2006-10-26",-206.52,2443.08
"2006-10-27",-202.3,2260.75
"2006-10-28",-212,1193.01
"2006-10-29",-257.99,238.64
"2006-10-30",-245.67,828.25
"2006-10-31",-203.89,370.84
"2006-11-01",-239.69,4.21
"2006-11-02",-221.14,74.21
"2006-11-03",-211.79,179.58
"2006-11-04",-210.48,253.23
"2006-11-05",-262.98,336.11
"2006-11-06",-199.69,894.18
"2006-11-07",-235.27,193.99
"2006-11-08",-189.08,0
"2006-11-09",-261.07,0
"2006-11-10",-293.57,287.8
"2006-11-11",-246.94,0
"2006-11-12",-283.23,0
"2006-11-13",-248.26,123.78
"2006-11-14",-177.43,516.53
"2006-11-15",-188.08,236.49
"2006-11-16",-204.44,294.19
"2006-11-17",-214.14,269.38
"2006-11-18",-162.13,260.05
"2006-11-19",-207.46,0
"2006-11-20",-175.23,0.3
"2006-11-21",-162.4,367.96
"2006-11-22",-123.94,791.88
"2006-11-23",-154.25,2606.52
"2006-11-24",-191.92,240.96
"2006-11-25",-211.37,20.09
"2006-11-26",-215.32,349.79
"2006-11-27",-251.23,370.57
"2006-11-28",-231.8,690.65
"2006-11-29",-188.23,326.35
"2006-11-30",-177.46,0
"2006-12-01",-167.68,156.71
"2006-12-02",-191.77,134.94
"2006-12-03",-189.46,88.33
"2006-12-04",-190.93,69.31
"2006-12-05",-226.89,1864.52
"2006-12-06",-237.28,531.02
"2006-12-07",-224.07,1012.23
"2006-12-08",-298.29,308.9
"2006-12-09",-161.41,185.78
"2006-12-10",-200.52,50.73
"2006-12-11",-180.69,7.75
"2006-12-12",-184.39,0
"2006-12-13",-141.96,401.44
"2006-12-14",-190.67,1516.95
"2006-12-15",-190.52,938.76
"2006-12-16",-194.73,826.81
"2006-12-18",-331.97,0
"2006-12-19",-279.31,292.93
"2006-12-20",-237.44,177.58
"2006-12-21",-227.08,97.48
"2006-12-22",-205.27,41.26
"2006-12-23",-186.8,43.78
"2006-12-24",-164.44,319.19
"2006-12-25",-269.01,592.33
"2006-12-26",-289.15,0
"2006-12-27",-226.22,233.71
"2006-12-28",-231.17,627.72
"2006-12-29",-230.88,557.5
"2006-12-30",-272.82,70.02
"2006-12-31",-224.36,72.91
