"date","isal","cape"
"2009-06-10",-181.11,0
"2009-06-11",-160.66,2.07
"2009-06-12",-257.16,3.45
"2009-06-13",-215.04,7.86
"2009-06-14",-284.55,62.19
"2009-06-15",-199.27,939.77
"2009-06-16",-171.69,497.01
"2009-06-17",-262.77,652.58
"2009-06-18",-260.08,21.61
"2009-06-19",-234.34,46.81
"2009-06-20",-212.8,670.7
"2009-06-21",-207.03,718.46
"2009-06-22",-202.89,3.53
"2009-06-23",-170.62,1465.8
"2009-06-24",-211.48,380.95
"2009-06-25",-223.07,2075.85
"2009-06-27",-147.04,1103.49
"2009-06-28",-150.16,360.86
"2009-06-29",-182.17,215.22
"2009-06-30",-234.96,667.34
"2009-07-01",-250.67,490.14
"2009-07-02",-146.94,1830.31
"2009-07-03",-224.25,1958.91
"2009-07-04",-199.34,893.65
"2009-07-05",-231.77,180.57
"2009-07-07",-255.83,489.96
"2009-07-08",-198.17,315.78
"2009-07-09",-295.02,107.21
"2009-07-10",-236.97,1630.81
"2009-07-11",-216.1,134.24
"2009-07-12",-168.27,12.77
"2009-07-13",-166.13,133.43
"2009-07-14",-208.98,1521.8
"2009-07-15",-282.89,1220.28
"2009-07-16",-267.96,926.13
"2009-07-17",-219.2,1861.38
"2009-07-18",-192.61,378.62
"2009-07-19",-160.63,2362.61
"2009-07-20",-207.08,816.84
"2009-07-21",-218.5,1340.97
"2009-07-22",-296.7,1876.58
"2009-07-23",-290.82,1046.25
"2009-07-25",-247.45,611.21
"2009-07-26",-184.26,436.13
"2009-07-27",-222.92,934.68
"2009-07-28",-254.26,647.69
"2009-07-29",-234.19,585.57
"2009-07-30",-168.11,919.55
"2009-07-31",-198.81,4.55
"2009-08-01",-136.64,13.08
"2009-08-02",-206.88,571.36
"2009-08-03",-154.46,564.95
"2009-08-04",-197.72,1289.98
"2009-08-05",-221.39,531.3
"2009-08-06",-262.41,4.47
"2009-08-07",-286.94,752.91
"2009-08-08",-174.88,643.41
"2009-08-09",-214.75,0
"2009-08-10",-174.53,105.73
"2009-08-11",-221.82,559.82
"2009-08-12",-235.35,178.57
"2009-08-13",-18.22,2308.41
"2009-08-14",-174.84,22.86
"2009-08-15",-147.14,627.38
"2009-08-16",-198.1,6.81
"2009-08-17",-158.43,136.83
"2009-08-18",-243.98,128.95
"2009-08-19",-225.76,0
"2009-08-20",-223.28,0
"2009-08-21",-223.93,87.44
"2009-08-22",-277.99,109.84
"2009-08-23",-238.85,321.13
"2009-08-24",-210.13,1042.13
"2009-08-25",-197.33,1018.16
"2009-08-26",-202.27,96.76
"2009-08-27",-167.76,510.05
"2009-08-28",-203.96,191.39
"2009-08-29",-205.62,5.68
"2009-08-30",-257.98,495.82
"2009-08-31",-236.27,6.18
"2009-09-01",-218.5,442.99
"2009-09-02",-234.5,2195.1
"2009-09-04",-153.58,51.35
"2009-09-05",-250.89,87.91
"2009-09-06",-297.12,1873.26
"2009-09-08",-235.82,253.36
"2009-09-09",-164.69,2298.73
"2009-09-10",-202.66,943.79
"2009-09-11",-216.96,0
"2009-09-12",-187.15,28.12
"2009-09-13",-183.5,499.62
"2009-09-14",-181.06,129.71
"2009-09-15",-175.93,1496.12
"2009-09-16",-221.49,1264.29
"2009-09-17",-218.97,665.72
"2009-09-18",-217.24,611.79
"2009-09-19",-209.82,347.06
"2009-09-20",-200.83,36.01
"2009-09-21",-230.86,349
"2009-09-22",-243.02,60.48
"2009-09-23",-206.95,227.5
"2009-09-24",-270.75,386.78
"2009-09-25",-259.65,1465.53
"2009-09-26",-181.93,1245.61
"2009-09-27",-182.67,1459.67
"2009-09-28",-232.43,411.36
"2009-09-29",-187.68,261.78
"2009-09-30",-219.51,1664
"2009-10-01",-194.41,1693.17
"2009-10-02",-202.29,1191.96
"2009-10-03",-180.23,0
"2009-10-04",-156.33,1900.77
"2009-10-05",-246.65,1427.98
"2009-10-06",-213.79,19.25
"2009-10-07",-206.35,125.86
"2009-10-08",-211.93,1878.52
"2009-10-09",-189.85,2403.41
"2009-10-10",-222.55,462.37
"2009-10-11",-181.37,7.5
"2009-10-12",-233.76,0
"2009-10-13",-212.38,487.33
"2009-10-14",-206.38,1622.09
"2009-10-15",-181.9,2498.5
"2009-10-16",-173.42,2579.51
"2009-10-17",-133.41,2155.67
"2009-10-18",-178.33,1680.3
"2009-10-19",-212.51,112.95
"2009-10-20",-171.27,214.46
"2009-10-21",-177.62,780.85
"2009-10-22",-179.95,0
"2009-10-23",-182.65,363.24
"2009-10-25",-184.17,1295.03
"2009-10-26",-157.49,1361.13
"2009-10-27",-172.85,1488.32
"2009-10-28",-161.37,506.01
"2009-10-29",-151.23,301.1
"2009-10-30",-211.11,1278.85
"2009-10-31",-131.75,1679.86
"2009-11-01",-217.32,1559.04
"2009-11-02",-199.59,985.29
"2009-11-03",-227.06,1874.7
"2009-11-04",-252.14,338.35
"2009-11-05",-190.84,1212.64
"2009-11-06",-216.11,1740.65
"2009-11-07",-130.63,2113.8
"2009-11-08",-201.43,496.83
"2009-11-09",-151.41,2835.13
"2009-11-10",-74.46,2157.66
"2009-11-11",-203.64,2536.41
"2009-11-12",-243.43,1504.1
"2009-11-13",-212.58,1159.9
"2009-11-14",-217.65,2059.87
"2009-11-15",-216.15,927.41
"2009-11-16",-208.55,1933.93
"2009-11-17",-140.24,2188.08
"2009-11-18",-218.42,2346.08
"2009-11-19",-170.34,2162.85
"2009-11-20",-170.32,1309.21
"2009-11-21",-215.87,2502.07
"2009-11-22",-231.26,195.63
"2009-11-23",-149.9,1066.93
"2009-11-24",-196.31,87.56
"2009-11-25",-191.53,697.52
"2009-11-26",-152.04,295.49
"2009-11-27",-214.66,150.47
"2009-11-28",-186.5,1339.95
"2009-11-29",-226.95,267.86
"2009-11-30",-250.48,289.85
"2009-12-01",-192.75,1746.14
"2009-12-02",-219.07,138.86
"2009-12-03",-140.99,1114.86
"2009-12-04",-172.3,186.62
"2009-12-05",-153.6,6.03
"2009-12-06",-167.54,152.98
"2009-12-07",-197.48,357.72
"2009-12-08",-174.9,353.28
"2009-12-09",-227.35,428.42
"2009-12-10",-142.28,1337.81
"2009-12-11",-250.39,377.93
"2009-12-12",-190.43,378.41
"2009-12-13",-238.86,17.71
"2009-12-14",-263.5,5.9
"2009-12-15",-249.25,0
"2009-12-16",-265.57,166.03
"2009-12-17",-237.31,0
"2009-12-18",-266.11,653.23
"2009-12-19",-242.44,94.89
"2009-12-20",-193.11,55.84
"2009-12-21",-250.9,0
"2009-12-22",-253.85,0
"2009-12-23",-208.93,0
"2009-12-24",-261.06,110.47
"2009-12-25",-185.18,0
"2009-12-26",-195.64,919.46
"2009-12-27",-240.52,409.19
"2009-12-28",-243.33,0
"2009-12-29",-256.06,24.92
"2009-12-30",-210.33,2.22
"2009-12-31",-228.6,74.06
