date	cape	cape_virt	conv_inhib	cins	pressure	temp	mixr	relhumidity	windspeed	wind_direction	pm10	aot_440	ae
2010-08-20	2069.46	2285.18	-3.81	-1.51	1000.0	25.4	18.28	88.0	1	95	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	925.0	21.6	14.90	84.0	10	15	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	850.0	17.4	11.42	77.0	5	5	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	700.0	8.6	6.18	61.0	14	10	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	500.0	-5.7	2.90	58.0	4	45	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	400.0	-17.7	0.99	41.0	9	270	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	300.0	-34.1	0.13	18.0	10	255	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	250.0	-43.5	0.04	12.0	7	110	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	200.0	-54.7	0.02	14.0	13	290	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	150.0	-63.5	0.01	16.0	9	65	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	100.0	-74.1	0.00	17.0	26	80	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	50.0	-64.1	0.02	13.0	50	110	39.0833	0.0741778387	0.3180065161
2010-08-20	2069.46	2285.18	-3.81	-1.51	50.0	-64.1	0.02	13.0	49	110	39.0833	0.0741778387	0.3180065161
2010-08-21	631.21	758.36	-143.59	-44.65	1000.0	25.8	16.03	75.0	6	165	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	925.0	22.2	12.68	69.0	7	155	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	850.0	17.8	10.33	68.0	9	135	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	700.0	10.8	6.27	54.0	8	185	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	500.0	-5.9	0.44	9.0	11	195	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	400.0	-16.9	0.04	2.0	17	175	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	300.0	-33.5	0.14	18.0	8	235	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	250.0	-43.7	0.04	14.0	7	285	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	200.0	-55.7	0.02	16.0	9	300	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	150.0	-63.7	0.01	18.0	8	90	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	100.0	-75.1	0.00	20.0	29	85	15.3333	0.0642271639	0.7520939672
2010-08-21	631.21	758.36	-143.59	-44.65	50.0	-64.9	0.02	15.0	55	85	15.3333	0.0642271639	0.7520939672
2010-08-22	2427.89	2716.33	-11.12	-6.94	1000.0	27.2	19.57	84.0	7	85	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	925.0	22.4	16.19	86.0	13	110	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	850.0	18.0	13.29	86.0	17	125	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	700.0	11.0	4.40	37.0	16	115	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	500.0	-6.1	1.31	27.0	21	95	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	400.0	-18.3	0.43	19.0	17	85	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	300.0	-33.5	0.11	15.0	7	120	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	250.0	-43.9	0.04	12.0	3	40	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	200.0	-56.3	0.01	16.0	4	110	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	150.0	-63.7	0.01	18.0	10	145	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	100.0	-72.7	0.00	18.0	29	85	15.5417	0.0702895714	0.4736597143
2010-08-22	2427.89	2716.33	-11.12	-6.94	50.0	-65.9	0.02	15.0	47	80	15.5417	0.0702895714	0.4736597143
2010-08-23	3327.30	3650.01	-4.72	-2.43	1000.0	27.2	21.08	90.0	14	105	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	925.0	23.0	17.47	90.0	22	105	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	850.0	19.4	12.77	76.0	17	95	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	700.0	11.4	4.21	35.0	18	125	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	600.0	2.6	4.29	56.0	20	113	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	500.0	-7.1	2.80	62.0	23	105	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	400.0	-17.1	0.54	21.0	13	130	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	300.0	-31.9	0.06	7.0	22	110	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	250.0	-42.3	0.00	1.0	12	90	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	200.0	-53.7	0.00	1.0	18	105	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	150.0	-65.9	0.00	7.0	21	140	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	100.0	-75.1	0.00	10.0	17	85	21.3750	0.0953760000	0.4323347333
2010-08-23	3327.30	3650.01	-4.72	-2.43	50.0	-66.3	0.00	4.0	56	85	21.3750	0.0953760000	0.4323347333
2010-08-24	2881.33	3225.83	-10.13	-2.84	1000.0	27.8	19.82	82.0	13	100	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	925.0	23.2	15.88	81.0	23	105	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	850.0	18.8	11.04	68.0	24	105	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	700.0	10.0	3.25	30.0	30	105	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	500.0	-5.1	0.23	4.0	17	120	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	400.0	-16.3	0.09	3.0	23	100	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	300.0	-33.1	0.39	49.0	17	120	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	250.0	-43.7	0.12	36.0	12	140	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	200.0	-54.1	0.03	25.0	9	140	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	150.0	-66.1	0.01	27.0	17	180	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	100.0	-75.5	0.00	28.0	19	105	79.5000	0.3542740244	0.0800230976
2010-08-24	2881.33	3225.83	-10.13	-2.84	50.0	-63.7	0.04	24.0	44	85	79.5000	0.3542740244	0.0800230976
2010-08-25	2995.15	3286.89	-1.94	-1.04	1000.0	27.0	20.19	88.0	8	95	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	925.0	22.4	16.82	90.0	14	80	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	850.0	18.0	14.00	90.0	17	70	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	700.0	10.2	5.18	46.0	20	65	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	500.0	-5.5	2.30	45.0	12	75	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	400.0	-15.7	0.34	12.0	8	80	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	300.0	-33.1	0.28	36.0	4	195	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	250.0	-42.3	0.11	29.0	9	305	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	200.0	-55.3	0.02	21.0	13	320	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	150.0	-65.7	0.01	24.0	4	55	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	100.0	-76.9	0.00	23.0	22	85	37.5652	0.1041983500	0.4352835000
2010-08-25	2995.15	3286.89	-1.94	-1.04	50.0	-65.1	0.02	18.0	52	85	37.5652	0.1041983500	0.4352835000
2010-08-26	1671.23	1962.92	-12.00	-5.78	1000.0	26.2	18.17	83.0	4	260	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	925.0	22.2	15.38	83.0	9	65	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	850.0	17.6	11.65	77.0	12	75	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	700.0	9.8	5.03	46.0	16	90	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	500.0	-4.1	0.09	2.0	13	55	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	400.0	-16.7	0.03	1.0	14	55	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	300.0	-31.7	0.01	1.0	12	335	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	250.0	-41.3	0.00	1.0	15	320	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	200.0	-52.5	0.00	3.0	14	265	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	150.0	-67.1	0.00	10.0	8	340	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	100.0	-75.7	0.00	14.0	14	70	21.9583	0.0871584255	0.4841063830
2010-08-26	1671.23	1962.92	-12.00	-5.78	50.0	-63.1	0.01	6.0	43	100	21.9583	0.0871584255	0.4841063830
2010-08-27	1911.54	2170.71	-19.06	-8.14	1000.0	26.8	18.86	83.0	4	80	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	925.0	22.8	14.90	78.0	9	105	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	850.0	18.4	12.86	81.0	10	120	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	700.0	10.2	7.44	66.0	4	125	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	500.0	-5.1	0.83	16.0	5	130	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	400.0	-16.5	0.09	4.0	3	120	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	300.0	-32.1	0.01	1.0	7	255	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	250.0	-41.9	0.02	5.0	6	205	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	200.0	-53.7	0.01	7.0	18	150	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	150.0	-64.9	0.01	13.0	13	115	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	100.0	-72.3	0.00	15.0	22	95	29.3750	0.1433952653	0.8266910204
2010-08-27	1911.54	2170.71	-19.06	-8.14	50.0	-60.9	0.02	8.0	49	90	29.3750	0.1433952653	0.8266910204
2010-08-28	882.70	1054.13	-123.45	-63.92	1000.0	26.8	18.17	80.0	2	175	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	925.0	23.4	14.62	74.0	8	115	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	850.0	19.0	12.77	78.0	6	105	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	700.0	10.0	6.83	62.0	8	125	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	500.0	-5.7	0.45	9.0	5	115	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	400.0	-15.5	1.01	35.0	2	155	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	300.0	-31.5	0.22	24.0	21	175	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	250.0	-41.5	0.07	18.0	19	150	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	200.0	-53.3	0.03	19.0	33	135	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	150.0	-67.3	0.01	23.0	35	135	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	100.0	-77.1	0.00	27.0	36	100	23.2500	0.0874018525	0.4974508033
2010-08-28	882.70	1054.13	-123.45	-63.92	50.0	-62.7	0.03	18.0	43	100	23.2500	0.0874018525	0.4974508033
2010-08-29	1969.67	2260.57	-2.14	-1.16	1000.0	27.6	18.98	80.0	9	55	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	925.0	21.6	17.36	97.0	14	50	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	850.0	18.8	12.36	76.0	14	40	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	700.0	10.6	4.60	40.0	7	65	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	500.0	-5.5	0.11	2.0	14	80	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	400.0	-14.3	0.10	3.0	12	65	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	300.0	-30.7	0.01	1.0	15	105	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	250.0	-40.7	0.00	1.0	10	120	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	200.0	-53.3	0.01	4.0	25	160	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	150.0	-67.1	0.00	12.0	29	110	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	100.0	-72.9	0.00	15.0	16	115	16.6667	0.2671898889	0.0590731111
2010-08-29	1969.67	2260.57	-2.14	-1.16	50.0	-60.1	0.01	3.0	30	80	16.6667	0.2671898889	0.0590731111
2010-09-01	1043.27	1260.02	-57.62	-35.77	1000.0	27.0	18.74	82.0	3	195	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	925.0	23.2	17.03	86.0	11	155	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	850.0	19.8	11.04	64.0	9	145	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	700.0	10.2	6.93	62.0	11	185	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	500.0	-4.9	1.73	33.0	11	160	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	400.0	-15.3	0.93	32.0	11	185	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	300.0	-29.3	0.34	30.0	11	100	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	250.0	-38.7	0.09	17.0	30	135	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	200.0	-50.9	0.03	15.0	35	100	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	150.0	-65.9	0.01	24.0	22	70	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	100.0	-78.1	0.00	27.0	30	95	31.5000	0.1987285000	0.4219270833
2010-09-01	1043.27	1260.02	-57.62	-35.77	50.0	-66.1	0.02	20.0	34	80	31.5000	0.1987285000	0.4219270833
2010-09-02	2215.70	2431.11	-63.66	-33.39	1000.0	26.6	19.21	86.0	6	65	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	925.0	24.4	13.70	65.0	18	165	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	850.0	19.6	10.90	64.0	10	140	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	700.0	10.6	5.74	50.0	13	140	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	500.0	-6.9	3.65	80.0	2	350	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	400.0	-15.7	1.85	65.0	8	75	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	300.0	-30.5	0.41	41.0	18	95	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	250.0	-39.7	0.08	17.0	31	80	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	200.0	-53.7	0.02	19.0	29	85	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	150.0	-67.5	0.01	23.0	35	70	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	100.0	-78.9	0.00	26.0	29	75	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	50.0	-62.5	0.03	16.0	33	80	21.9167	0.1559904857	0.7547161429
2010-09-02	2215.70	2431.11	-63.66	-33.39	50.0	-62.5	0.03	16.0	31	80	21.9167	0.1559904857	0.7547161429
2010-09-03	2767.13	3036.20	-2.80	-1.76	1000.0	27.0	19.57	85.0	15	100	52.1250	0.5066720000	0.2155333333
2010-09-03	2767.13	3036.20	-2.80	-1.76	925.0	21.8	17.58	97.0	18	80	52.1250	0.5066720000	0.2155333333
2010-09-03	2767.13	3036.20	-2.80	-1.76	850.0	19.6	10.90	64.0	13	80	52.1250	0.5066720000	0.2155333333
2010-09-03	2767.13	3036.20	-2.80	-1.76	700.0	10.2	4.47	40.0	12	95	52.1250	0.5066720000	0.2155333333
2010-09-03	2767.13	3036.20	-2.80	-1.76	500.0	-8.7	3.29	83.0	10	100	52.1250	0.5066720000	0.2155333333
2010-09-03	2767.13	3036.20	-2.80	-1.76	400.0	-16.9	1.28	50.0	25	30	52.1250	0.5066720000	0.2155333333
2010-09-04	2817.72	3118.47	-2.28	-1.68	1000.0	26.8	18.39	81.0	7	40	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	925.0	21.0	17.25	100.0	13	55	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	850.0	17.4	12.77	86.0	11	70	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	700.0	8.4	3.90	39.0	19	30	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	500.0	-8.5	0.04	1.0	20	45	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	400.0	-19.5	0.23	11.0	21	20	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	300.0	-35.1	0.04	7.0	46	25	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	250.0	-45.3	0.04	13.0	49	20	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	200.0	-55.9	0.02	16.0	49	25	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	150.0	-62.7	0.01	16.0	26	50	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	100.0	-69.3	0.01	19.0	21	75	69.9167	0.4062215789	0.2668453684
2010-09-04	2817.72	3118.47	-2.28	-1.68	50.0	-66.9	0.01	14.0	42	100	69.9167	0.4062215789	0.2668453684
2010-09-05	1116.23	1294.91	-38.79	-20.41	1000.0	26.0	14.95	70.0	3	140	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	925.0	21.2	14.24	82.0	10	75	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	850.0	17.0	9.79	68.0	15	110	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	700.0	8.8	5.83	57.0	6	55	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	500.0	-7.7	0.54	13.0	9	90	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	400.0	-19.7	0.82	41.0	7	180	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	300.0	-36.1	0.12	20.0	13	245	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	250.0	-45.7	0.04	15.0	25	215	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	200.0	-50.1	0.03	13.0	44	180	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	150.0	-61.7	0.01	16.0	28	170	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	100.0	-68.1	0.01	19.0	26	75	27.0000	0.1111292143	1.0346140714
2010-09-05	1116.23	1294.91	-38.79	-20.41	50.0	-67.7	0.01	17.0	38	95	27.0000	0.1111292143	1.0346140714
2010-09-06	1601.51	1769.53	-4.11	-3.53	1000.0	26.4	18.17	82.0	10	95	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	925.0	21.2	17.14	98.0	18	90	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	850.0	17.4	12.52	84.0	16	110	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	700.0	9.8	6.73	62.0	16	105	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	500.0	-7.3	3.17	71.0	10	110	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	400.0	-17.9	1.06	45.0	35	170	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	300.0	-31.5	0.37	41.0	24	175	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	250.0	-41.1	0.00	1.0	36	165	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	200.0	-53.1	0.00	1.0	30	180	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	150.0	-67.1	0.00	7.0	43	135	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	100.0	-77.3	0.00	13.0	33	95	19.3333	0.0995546190	0.5731071429
2010-09-06	1601.51	1769.53	-4.11	-3.53	50.0	-66.9	0.00	4.0	38	95	19.3333	0.0995546190	0.5731071429
2010-09-07	2630.37	2843.15	-1.02	-0.84	1000.0	25.0	19.09	94.0	7	85	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	925.0	22.0	17.80	97.0	23	75	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	850.0	18.0	14.75	95.0	24	85	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	700.0	11.2	8.57	71.0	21	100	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	600.0	3.0	6.56	82.0	9	124	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	500.0	-5.5	1.95	38.0	16	60	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	400.0	-16.5	0.83	32.0	21	65	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	300.0	-30.9	0.49	50.0	10	90	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	250.0	-41.3	0.14	33.0	7	100	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	200.0	-53.5	0.03	22.0	24	120	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	150.0	-67.1	0.01	27.0	32	130	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	100.0	-75.7	0.00	28.0	22	80	20.0000	0.1058247500	0.1533767500
2010-09-07	2630.37	2843.15	-1.02	-0.84	50.0	-65.7	0.02	20.0	32	110	20.0000	0.1058247500	0.1533767500
2010-09-08	2140.50	2468.52	-6.09	-2.20	1000.0	27.0	18.98	83.0	14	100	20.5833	0.1031224706	0.3819929412
2010-09-08	2140.50	2468.52	-6.09	-2.20	925.0	22.4	15.00	80.0	16	115	20.5833	0.1031224706	0.3819929412
2010-09-08	2140.50	2468.52	-6.09	-2.20	850.0	18.6	10.19	64.0	18	120	20.5833	0.1031224706	0.3819929412
2010-09-08	2140.50	2468.52	-6.09	-2.20	700.0	9.0	5.91	57.0	18	65	20.5833	0.1031224706	0.3819929412
2010-09-08	2140.50	2468.52	-6.09	-2.20	600.0	2.8	2.51	32.0	21	48	20.5833	0.1031224706	0.3819929412
2010-09-08	2140.50	2468.52	-6.09	-2.20	500.0	-4.7	0.72	13.0	23	75	20.5833	0.1031224706	0.3819929412
2010-09-08	2140.50	2468.52	-6.09	-2.20	400.0	-15.7	0.16	6.0	10	120	20.5833	0.1031224706	0.3819929412
